concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,canto,celula,cenario,arquivo,semente,kind,violacoes,atraso_relativo,fracao_porta1,n_selecoes_p1,fracao_fuga_p1,fracao_fuga,bateria_media,denominador_falha,numerador_falha,n_executadas,n_concluidas,ids_executadas,ids_concluidas
True,154,108,0.623824733478946,0.0,6.073239900684305,316.0,394.0,135.0,59.0,43.58765411999725,57,3,8,0,0.05,0.18333333333333332,334.0,0.11543718033255691,0.13050195844310553,0.018183352996060793,0.06901283430045625,21,0,135,59,39,194,8,10,0,0.7659648859265082,0.2570239140832174,6,60,186,51,0,135,0.7659648859265082,nenhuma,43.58765411999725,0.0,47,0,terminal,0.8673812992026861,00,34,adaptativa,j6043_1.sm,2,GOV,0,1.4259259259259258,0.35,21,0.0,0.0,0.7755968118286568,60,11,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,193,108,0.6085611288442198,0.0,9.956477248748701,319.0,403.0,157.0,56.0,46.21778043132366,58,2,10,0,0.03333333333333333,0.2,334.0,0.12155607341375159,0.1383765881177355,0.0298098121220021,0.06979241844158962,23,0,157,56,37,213,1,8,5,0.794910294566222,0.24332019624229825,4,60,207,50,5,157,0.794910294566222,nenhuma,46.21778043132366,0.0,50,0,terminal,0.8060226573341364,00,34,adaptativa,j6043_1.sm,3,GOV,0,1.787037037037037,0.38333333333333336,23,0.0,0.0,0.8183526101281459,60,12,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,166,85,0.7091111951223427,1.7763568394002505e-15,16.50130329504585,292.0,487.0,0.0,142.0,57.77522418184099,54,6,6,0,0.1,0.2,323.0,0.15173052371246235,0.1788706631016749,0.05108762630045155,0.08412537632042409,31,0,0,142,29,142,14,3,128,0.6268507180531939,0.4857196752206667,16,60,0,0,128,0,0.6268507180531939,nenhuma,57.775224181841,0.0,62,0,terminal,0.525,00,49,centralizada,j6010_1.sm,0,GOV,0,1.9529411764705882,0.5166666666666667,31,0.0,0.0,0.6417359709035173,60,12,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,153,85,0.7759646502588639,8.881784197001252e-16,9.028374462636165,298.0,492.0,0.0,74.0,68.04950191463945,54,6,11,0,0.1,0.2833333333333333,323.0,0.17401761562528134,0.2106795724911438,0.02795162372333178,0.10732521941764854,26,0,0,74,34,74,7,24,67,0.6586427040007742,0.39362113220747674,14,60,0,0,67,0,0.6586427040007742,nenhuma,68.04950191463945,0.0,74,0,terminal,0.525,00,49,centralizada,j6010_1.sm,1,GOV,0,1.8,0.43333333333333335,26,0.0,0.0,0.6243806225141744,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,162,85,0.7935384382902204,0.0,10.824095576412786,258.0,509.0,0.0,67.0,65.43080591874708,49,11,7,0,0.18333333333333332,0.3,323.0,0.1684490645997683,0.2025721545472046,0.03351113181551946,0.10200758260281546,30,0,0,67,30,67,8,1,59,0.7659648859265082,0.2570239140832174,4,60,0,0,59,0,0.7659648859265082,nenhuma,65.4308059187471,0.0,72,0,terminal,0.525,00,49,centralizada,j6010_1.sm,2,GOV,0,1.9058823529411764,0.5,30,0.0,0.0,0.5847179531487543,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,163,85,0.6825407835663212,3.552713678800501e-15,15.917414027693626,262.0,479.0,0.0,160.0,62.7895655951766,48,12,7,0,0.2,0.31666666666666665,323.0,0.1627559975560978,0.19439493992314735,0.04927991959038274,0.08947064572259031,36,0,0,160,24,160,6,6,154,0.794910294566222,0.24332019624229825,3,60,0,0,154,0,0.794910294566222,nenhuma,62.7895655951766,0.0,69,0,terminal,0.525,00,49,centralizada,j6010_1.sm,3,GOV,0,1.9176470588235295,0.6,36,0.0,0.0,0.6036107258345256,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,217,76,0.7585079488886027,2.220446049250313e-16,11.285413478534231,290.0,475.0,0.0,94.0,57.22942936325153,52,8,5,0,0.13333333333333333,0.21666666666666667,332.0,0.14703263691256424,0.17237779928690222,0.03399220927269347,0.0913873201734423,31,0,0,94,29,94,6,0,88,0.6268507180531939,0.4857196752206667,18,60,0,0,88,0,0.6268507180531939,nenhuma,57.22942936325153,0.0,62,0,terminal,0.525,00,49,centralizada,j6021_1.sm,0,GOV,0,2.8552631578947367,0.5166666666666667,31,0.0,0.0,0.751333742927571,60,13,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,213,76,0.7776950968495464,0.0,8.0,297.0,480.0,0.0,91.0,46.208468903155804,53,7,6,0,0.11666666666666667,0.21666666666666667,332.0,0.12217724536196983,0.1391821352504693,0.024096385542168676,0.0748668743727271,29,0,0,91,31,91,13,0,78,0.6586427040007742,0.39362113220747674,17,60,0,0,78,0,0.6586427040007742,nenhuma,46.208468903155804,0.0,51,0,terminal,0.525,00,49,centralizada,j6021_1.sm,1,GOV,0,2.8026315789473686,0.48333333333333334,29,0.0,0.0,0.7396637776144701,60,13,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,217,76,0.8034710221994004,0.0,17.61841293943504,269.0,516.0,0.0,44.0,82.21357801743147,51,9,10,0,0.15,0.31666666666666665,332.0,0.19848112756451372,0.24763125908864903,0.05306750885372,0.1280159448998756,29,0,0,44,31,44,2,1,42,0.7659648859265082,0.2570239140832174,6,60,0,0,42,0,0.7659648859265082,nenhuma,82.21357801743149,0.0,89,0,terminal,0.525,00,49,centralizada,j6021_1.sm,2,GOV,0,2.8552631578947367,0.48333333333333334,29,0.0,0.0,0.6683971222054831,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,241,76,0.7524926784116633,0.0,15.30913903343703,272.0,506.0,0.0,77.0,89.43179171928692,51,9,9,0,0.15,0.3,332.0,0.21220940962815846,0.2693728666243582,0.04611186455854527,0.13299756617786607,32,0,0,77,28,77,0,0,77,0.794910294566222,0.24332019624229825,2,60,0,0,77,0,0.794910294566222,nenhuma,89.43179171928692,0.0,95,0,terminal,0.525,00,49,centralizada,j6021_1.sm,3,GOV,0,3.1710526315789473,0.5333333333333333,32,0.0,0.0,0.6978640797835545,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,164,69,0.6826086524786223,4.440892098500626e-15,35.94236847101659,256.0,560.0,0.0,157.0,103.38221749252996,46,14,9,0,0.23333333333333334,0.38333333333333336,337.0,0.23475565857579977,0.3067721587315429,0.10665391237690383,0.12601713602290668,33,0,0,157,27,157,21,6,136,0.6268507180531939,0.4857196752206667,14,60,0,0,136,0,0.6268507180531939,nenhuma,103.38221749252996,0.0,113,0,terminal,0.525,00,49,centralizada,j6032_1.sm,0,GOV,0,2.3768115942028984,0.55,33,0.0,0.0,0.5169210792369944,60,23,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,134,69,0.7757380721190945,8.881784197001252e-16,17.76508518239615,289.0,539.0,0.0,101.0,54.82215630799992,52,8,7,0,0.13333333333333333,0.25,337.0,0.13991591701850017,0.1626770216854597,0.05271538629791142,0.07890099043372822,27,0,0,101,33,101,8,7,93,0.6586427040007742,0.39362113220747674,13,60,0,0,93,0,0.6586427040007742,nenhuma,54.82215630799992,0.0,61,0,terminal,0.525,00,49,centralizada,j6032_1.sm,1,GOV,0,1.9420289855072463,0.45,27,0.0,0.0,0.49936033180034367,60,15,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,148,69,0.786427109435403,0.0,15.396574055299737,284.0,574.0,0.0,71.0,84.8832823961142,51,9,9,0,0.15,0.3,337.0,0.2012008674864146,0.25187917624959705,0.04568716336884195,0.11629706343931204,36,0,0,71,24,71,0,7,71,0.7659648859265082,0.2570239140832174,2,60,0,0,71,0,0.7659648859265082,nenhuma,84.88328239611421,0.0,91,0,terminal,0.525,00,49,centralizada,j6032_1.sm,2,GOV,0,2.1449275362318843,0.6,36,0.0,0.0,0.40511433987128254,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,164,69,0.6608963058607992,1.3322676295501878e-15,21.315954646360794,234.0,565.0,0.0,182.0,107.89961888060947,44,16,8,0,0.26666666666666666,0.4,337.0,0.24252576154614497,0.3201769106249539,0.06325209093875607,0.12621320269377512,41,0,0,182,19,182,0,14,182,0.794910294566222,0.24332019624229825,0,60,0,0,182,0,0.794910294566222,nenhuma,107.89961888060947,0.0,119,0,terminal,0.525,00,49,centralizada,j6032_1.sm,3,GOV,0,2.3768115942028984,0.6833333333333333,41,0.0,0.0,0.4317749347204633,60,24,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,178,108,0.5595878720684461,0.0,14.0,283.0,417.0,0.0,285.0,43.191275248000025,52,8,6,0,0.13333333333333333,0.23333333333333334,334.0,0.11450762009169521,0.1293151953532935,0.041916167664670656,0.05795998515096134,25,0,0,285,35,285,38,0,247,0.6268507180531939,0.4857196752206667,21,60,0,0,247,0,0.6268507180531939,nenhuma,43.191275248000025,0.0,46,0,terminal,0.525,00,49,centralizada,j6043_1.sm,0,GOV,0,1.6481481481481481,0.4166666666666667,25,0.0,0.0,0.880977087585416,60,14,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,187,108,0.6331203703902584,8.881784197001252e-16,14.057969727840584,277.0,455.0,0.0,184.0,79.66270819802533,52,8,11,0,0.13333333333333333,0.31666666666666665,334.0,0.1925788972978677,0.2385111023892974,0.042089729724073606,0.1108485347706041,27,0,0,184,33,184,31,2,153,0.6586427040007742,0.39362113220747674,20,60,0,0,153,0,0.6586427040007742,nenhuma,79.66270819802533,0.0,87,0,terminal,0.525,00,49,centralizada,j6043_1.sm,1,GOV,0,1.7314814814814814,0.45,27,0.0,0.0,0.8045405932560454,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,171,108,0.6945258787218138,0.0,7.653603045480111,314.0,471.0,0.0,159.0,48.16047526812871,56,4,9,0,0.06666666666666667,0.21666666666666667,334.0,0.1260216018789978,0.14419303972493624,0.022914979178084164,0.07101634056317892,24,0,0,159,36,159,2,12,157,0.7659648859265082,0.2570239140832174,6,60,0,0,157,0,0.7659648859265082,nenhuma,48.16047526812871,0.0,54,0,terminal,0.525,00,49,centralizada,j6043_1.sm,2,GOV,0,1.5833333333333333,0.4,24,0.0,0.0,0.7165382556454734,60,13,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,173,108,0.6052861739196588,0.0,11.064483941155608,264.0,451.0,0.0,238.0,56.102101175472136,50,10,5,0,0.16666666666666666,0.25,334.0,0.1438138913028741,0.1679703628008148,0.0331271974286096,0.07529451478792709,26,0,0,238,34,238,3,15,235,0.794910294566222,0.24332019624229825,4,60,0,0,235,0,0.794910294566222,nenhuma,56.102101175472136,0.0,61,0,terminal,0.525,00,49,centralizada,j6043_1.sm,3,GOV,0,1.6018518518518519,0.43333333333333335,26,0.0,0.0,0.7483502117630987,60,15,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,155,85,0.7190848952310198,0.0,7.69988469942442,313.0,485.0,0.0,133.0,56.468346111183976,58,2,9,0,0.03333333333333333,0.18333333333333332,323.0,0.14880910803200115,0.17482460096341787,0.02383865232019944,0.08372275205614371,33,0,0,133,27,133,14,3,119,0.6268507180531939,0.4857196752206667,16,60,0,0,119,0,0.6268507180531939,nenhuma,56.46834611118398,0.0,62,0,terminal,0.525,00,51,centralizada,j6010_1.sm,0,GOV,0,1.8235294117647058,0.55,33,0.0,0.0,0.6243477565015076,60,11,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,210,85,0.7113439485298911,0.0,8.023452117666364,309.0,451.0,0.0,130.0,53.01115723563176,56,4,12,0,0.06666666666666667,0.26666666666666666,323.0,0.1409829368504927,0.16412122983167726,0.0248404090330228,0.08361234125084968,25,0,0,130,35,130,14,16,116,0.6586427040007742,0.39362113220747674,14,60,0,0,116,0,0.6586427040007742,nenhuma,53.011157235631764,0.0,58,0,terminal,0.525,00,51,centralizada,j6010_1.sm,1,GOV,0,2.4705882352941178,0.4166666666666667,25,0.0,0.0,0.7977086063706132,60,16,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,171,85,0.7773542518330183,0.0,4.6770652212655035,313.0,501.0,0.0,83.0,60.493805518695005,57,3,17,0,0.05,0.3333333333333333,323.0,0.1577438922041362,0.18728732358729103,0.014480078084413324,0.09386250884135185,39,0,0,83,21,83,8,9,75,0.7659648859265082,0.2570239140832174,4,60,0,0,75,0,0.7659648859265082,nenhuma,60.493805518695,0.0,68,0,terminal,0.525,00,51,centralizada,j6010_1.sm,2,GOV,0,2.011764705882353,0.65,39,0.0,0.0,0.5907364535999245,60,20,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,259,85,0.6492857331658557,1.7763568394002505e-15,6.922951592752195,305.0,468.0,0.0,196.0,56.79205824849465,56,4,11,0,0.06666666666666667,0.25,323.0,0.1495346124676891,0.17582680572289364,0.021433286664867476,0.07879118200399964,29,0,0,196,31,196,3,6,193,0.794910294566222,0.24332019624229825,3,60,0,0,193,0,0.794910294566222,nenhuma,56.79205824849464,0.0,63,0,terminal,0.525,00,51,centralizada,j6010_1.sm,3,GOV,0,3.0470588235294116,0.48333333333333334,29,0.0,0.0,0.800319318064575,60,15,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,308,76,0.7600427013998728,1.7763568394002505e-15,25.917682183475385,289.0,489.0,0.0,64.0,90.38490337364324,54,6,11,0,0.1,0.2833333333333333,332.0,0.2139870593189464,0.2722436848603712,0.07806530778155236,0.1404834072103687,35,0,0,64,25,64,4,0,60,0.6268507180531939,0.4857196752206667,18,60,0,0,60,0,0.6268507180531939,nenhuma,90.38490337364324,0.0,97,0,terminal,0.525,00,51,centralizada,j6021_1.sm,0,GOV,0,4.052631578947368,0.5833333333333334,35,0.0,0.0,0.7695713137679246,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,381,76,0.739595666269766,1.7763568394002505e-15,16.487167791657278,310.0,484.0,0.0,88.0,82.41162255737446,55,5,14,0,0.08333333333333333,0.31666666666666665,332.0,0.19886416806749846,0.24822777878727245,0.049660143950774935,0.12593239440845835,25,0,0,88,35,88,9,0,79,0.6586427040007742,0.39362113220747674,17,60,0,0,79,0,0.6586427040007742,nenhuma,82.41162255737446,0.0,91,0,terminal,0.525,00,51,centralizada,j6021_1.sm,1,GOV,0,5.0131578947368425,0.4166666666666667,25,0.0,0.0,0.8431685518465137,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,326,76,0.7658386766509055,2.220446049250313e-16,11.22731842427867,300.0,502.0,0.0,58.0,95.49052993157737,54,6,17,0,0.1,0.38333333333333336,332.0,0.22337460889919888,0.28762207810716073,0.03381722416951406,0.14567797026990617,31,0,0,58,29,58,2,0,56,0.7659648859265082,0.2570239140832174,6,60,0,0,56,0,0.7659648859265082,nenhuma,95.49052993157737,0.0,105,0,terminal,0.525,00,51,centralizada,j6021_1.sm,2,GOV,0,4.2894736842105265,0.5166666666666667,31,0.0,0.0,0.7618007988880097,60,23,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,245,76,0.6587270254630503,0.0,14.541009284689075,299.0,514.0,0.0,156.0,110.29286810979883,55,5,17,0,0.08333333333333333,0.36666666666666664,332.0,0.2493661464204725,0.3322074340656591,0.04379822073701529,0.14134804073882548,34,0,0,156,26,156,0,0,156,0.794910294566222,0.24332019624229825,2,60,0,0,156,0,0.794910294566222,nenhuma,110.29286810979882,0.0,120,0,terminal,0.525,00,51,centralizada,j6021_1.sm,3,GOV,0,3.223684210526316,0.5666666666666667,34,0.0,0.0,0.6581931382774912,60,22,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
