concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,canto,celula,cenario,arquivo,semente,kind,violacoes,atraso_relativo,fracao_porta1,n_selecoes_p1,fracao_fuga_p1,fracao_fuga,bateria_media,denominador_falha,numerador_falha,n_executadas,n_concluidas,ids_executadas,ids_concluidas
True,266,76,0.7324995834947552,0.0,24.993796178479236,233.0,531.0,0.0,121.0,72.91508796032242,43,17,1,0,0.2833333333333333,0.3,332.0,0.1800750086335814,0.2196237589166338,0.07528251860987722,0.10058431555822903,32,0,0,121,28,121,10,0,111,0.6268507180531939,0.4857196752206667,18,60,0,0,111,0,0.6268507180531939,nenhuma,72.91508796032244,0.0,81,0,terminal,0.25,00,9,centralizada,j6021_1.sm,0,GOV,0,3.5,0.5333333333333333,32,0.0,0.0,0.742267581029537,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,311,76,0.7697186168158532,5.329070518200751e-15,33.80056116110861,234.0,540.0,0.0,86.0,75.55507246772123,43,17,1,0,0.2833333333333333,0.3,332.0,0.18538616636578673,0.22757551948108803,0.10180891915996569,0.10769656643199248,34,0,0,86,26,86,5,3,81,0.6586427040007742,0.39362113220747674,17,60,0,0,81,0,0.6586427040007742,nenhuma,75.55507246772125,0.0,83,0,terminal,0.25,00,9,centralizada,j6021_1.sm,1,GOV,0,4.092105263157895,0.5666666666666667,34,0.0,0.0,0.7771459903729607,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,260,76,0.8682499137647888,0.0,24.29602696976503,259.0,525.0,0.0,23.0,56.66461519537095,48,12,3,0,0.2,0.25,332.0,0.1457930899289281,0.170676551793286,0.07318080412579829,0.09371247096551574,31,0,0,23,29,23,2,3,21,0.7659648859265082,0.2570239140832174,6,60,0,0,21,0,0.7659648859265082,nenhuma,56.66461519537095,0.0,64,0,terminal,0.25,00,9,centralizada,j6021_1.sm,2,GOV,0,3.4210526315789473,0.5166666666666667,31,0.0,0.0,0.7404737363975034,60,15,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,292,76,0.729270232019789,7.105427357601002e-15,42.72025608590918,201.0,541.0,0.0,82.0,118.83749212091763,41,19,4,0,0.31666666666666665,0.38333333333333336,332.0,0.2635927450528995,0.3579442533762579,0.12867547013828065,0.16019342967037237,34,0,0,82,26,82,0,0,82,0.794910294566222,0.24332019624229825,2,60,0,0,82,0,0.794910294566222,nenhuma,118.83749212091763,0.0,128,0,terminal,0.25,00,9,centralizada,j6021_1.sm,3,GOV,0,3.8421052631578947,0.5666666666666667,34,0.0,0.0,0.7330371446268649,60,23,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,170,69,0.7291491093084065,3.552713678800501e-15,39.63585622176173,232.0,600.0,0.0,123.0,99.87695663387204,41,19,3,0,0.31666666666666665,0.36666666666666664,337.0,0.22861575809221418,0.29637079119843335,0.11761381668178554,0.12137532328337022,39,0,0,123,21,123,17,3,106,0.6268507180531939,0.4857196752206667,14,60,0,0,106,0,0.6268507180531939,nenhuma,99.87695663387206,0.0,112,0,terminal,0.25,00,9,centralizada,j6032_1.sm,0,GOV,0,2.463768115942029,0.65,39,0.0,0.0,0.4311807228140773,60,22,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,337,69,0.724883894206402,1.509903313490213e-14,53.701290065735286,213.0,585.0,0.0,128.0,94.0257936140988,40,20,2,0,0.3333333333333333,0.36666666666666664,337.0,0.2181442387141242,0.27900828965607954,0.15935100909713734,0.11650903150570151,37,0,0,128,23,128,11,7,117,0.6586427040007742,0.39362113220747674,13,60,0,0,117,0,0.6586427040007742,nenhuma,94.02579361409879,0.0,101,0,terminal,0.25,00,9,centralizada,j6032_1.sm,1,GOV,0,4.884057971014493,0.6166666666666667,37,0.0,0.0,0.7269209369469857,60,22,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,273,69,0.7436848259338013,0.0,27.607837698336628,227.0,560.0,0.0,106.0,87.00716173258073,43,17,2,0,0.2833333333333333,0.31666666666666665,337.0,0.20520210408015638,0.25818148882071434,0.08192236705737872,0.11554626058587213,32,0,0,106,28,106,0,47,106,0.7659648859265082,0.2570239140832174,2,60,0,0,106,0,0.7659648859265082,nenhuma,87.00716173258073,0.0,96,0,terminal,0.25,00,9,centralizada,j6032_1.sm,2,GOV,0,3.9565217391304346,0.5333333333333333,32,0.0,0.0,0.7300451094232697,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,220,69,0.6968481428132387,3.552713678800501e-15,30.749151540044096,238.0,557.0,0.0,165.0,77.3133163150021,42,18,1,0,0.3,0.31666666666666665,337.0,0.18660591699693485,0.2294163688872466,0.09124377311585785,0.09672466945932079,33,0,0,165,27,165,0,49,165,0.794910294566222,0.24332019624229825,0,60,0,0,165,0,0.794910294566222,nenhuma,77.31331631500208,0.0,85,0,terminal,0.25,00,9,centralizada,j6032_1.sm,3,GOV,0,3.1884057971014492,0.55,33,0.0,0.0,0.6651325848017314,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,215,108,0.6579808210931007,0.0,16.794583802543634,245.0,510.0,0.0,207.0,58.09857985334466,47,13,1,0,0.21666666666666667,0.23333333333333334,334.0,0.14817340036037643,0.1739478438722894,0.05028318503755579,0.07495637505146431,27,0,0,207,33,207,36,0,171,0.6268507180531939,0.4857196752206667,21,60,0,0,171,0,0.6268507180531939,nenhuma,58.098579853344646,0.0,64,0,terminal,0.25,00,9,centralizada,j6043_1.sm,0,GOV,0,1.9907407407407407,0.45,27,0.0,0.0,0.7282538424790707,60,14,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,244,108,0.682992846053953,0.0,27.856110240540612,263.0,506.0,0.0,181.0,53.85695468621138,49,11,1,0,0.18333333333333332,0.2,334.0,0.13885777742411082,0.16124836732398617,0.08340152766628926,0.07269548371726145,29,0,0,181,31,181,13,2,168,0.6586427040007742,0.39362113220747674,20,60,0,0,168,0,0.6586427040007742,nenhuma,53.85695468621138,0.0,59,0,terminal,0.25,00,9,centralizada,j6043_1.sm,1,GOV,0,2.259259259259259,0.48333333333333334,29,0.0,0.0,0.7943027993572515,60,12,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,234,108,0.7696878651206864,1.7763568394002505e-15,29.805210092306034,230.0,534.0,0.0,82.0,77.78773422167602,43,17,3,0,0.2833333333333333,0.3333333333333333,334.0,0.18890250426886407,0.23289740784932939,0.08923715596498813,0.11212036532894601,26,0,0,82,34,82,0,7,82,0.7659648859265082,0.2570239140832174,6,60,0,0,82,0,0.7659648859265082,nenhuma,77.78773422167602,0.0,87,0,terminal,0.25,00,9,centralizada,j6043_1.sm,2,GOV,0,2.1666666666666665,0.43333333333333335,26,0.0,0.0,0.6809772854786291,60,20,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,210,108,0.6047345136403882,0.0,20.66108368992694,208.0,492.0,0.0,236.0,85.5801560890785,42,18,2,0,0.3,0.3333333333333333,334.0,0.2039661667672136,0.25622801224275,0.06185953200576928,0.10518958144267762,29,0,0,236,31,236,0,3,236,0.794910294566222,0.24332019624229825,4,60,0,0,236,0,0.794910294566222,nenhuma,85.5801560890785,0.0,93,0,terminal,0.25,00,9,centralizada,j6043_1.sm,3,GOV,0,1.9444444444444444,0.48333333333333334,29,0.0,0.0,0.7366524633818883,60,20,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,211,85,0.7277029792839038,1.7763568394002505e-15,28.39643104055256,232.0,537.0,0.0,120.0,80.93843819141,44,16,2,0,0.26666666666666666,0.3,323.0,0.20037320180224236,0.25058339997340556,0.08791464718437325,0.10968182981466511,39,0,0,120,21,120,22,4,98,0.6268507180531939,0.4857196752206667,16,60,0,0,98,0,0.6268507180531939,nenhuma,80.93843819141,0.0,89,0,terminal,0.25,00,10,centralizada,j6010_1.sm,0,GOV,0,2.4823529411764707,0.65,39,0.0,0.0,0.6332606612364808,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,160,85,0.8234645350451986,0.0,15.282801880478726,255.0,518.0,0.0,57.0,54.04955581550073,48,12,4,0,0.2,0.26666666666666666,323.0,0.14334867919045755,0.16733608611610135,0.04731517610055333,0.08592257210233749,21,0,0,57,39,57,7,6,50,0.6586427040007742,0.39362113220747674,14,60,0,0,50,0,0.6586427040007742,nenhuma,54.04955581550073,0.0,62,0,terminal,0.25,00,10,centralizada,j6010_1.sm,1,GOV,0,1.8823529411764706,0.35,21,0.0,0.0,0.6658150100536872,60,16,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,165,85,0.7225926626748402,0.0,28.05727314887922,202.0,535.0,0.0,105.0,100.38947201536266,41,19,2,0,0.31666666666666665,0.35,323.0,0.2371090417943128,0.31080331893301133,0.08686462275194805,0.13559008577215376,39,0,0,105,21,105,8,12,97,0.7659648859265082,0.2570239140832174,4,60,0,0,97,0,0.7659648859265082,nenhuma,100.38947201536268,0.0,109,0,terminal,0.25,00,10,centralizada,j6010_1.sm,2,GOV,0,1.9411764705882353,0.65,39,0.0,0.0,0.527491185674604,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,192,85,0.6374121293915744,0.0,15.495847837912097,234.0,533.0,0.0,214.0,89.19368917369297,43,17,4,0,0.2833333333333333,0.35,323.0,0.21638780873257846,0.27614145255013306,0.04797476110808699,0.10666630271011981,41,0,0,214,19,214,3,3,211,0.794910294566222,0.24332019624229825,3,60,0,0,211,0,0.794910294566222,nenhuma,89.19368917369297,0.0,97,0,terminal,0.25,00,10,centralizada,j6010_1.sm,3,GOV,0,2.2588235294117647,0.6833333333333333,41,0.0,0.0,0.593941980610914,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,279,76,0.702928612264621,8.881784197001252e-16,17.442030864660552,238.0,530.0,0.0,135.0,88.98837200907522,42,18,3,0,0.3,0.35,332.0,0.21137964353836575,0.26803726508757597,0.05253623754415829,0.11802353366797563,33,0,0,135,27,135,10,0,125,0.6268507180531939,0.4857196752206667,18,60,0,0,125,0,0.6268507180531939,nenhuma,88.98837200907523,0.0,99,0,terminal,0.25,00,10,centralizada,j6021_1.sm,0,GOV,0,3.6710526315789473,0.55,33,0.0,0.0,0.7463339318210132,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,270,76,0.7601169405283764,0.0,22.900331204731096,251.0,530.0,0.0,82.0,85.26113409810824,46,14,5,0,0.23333333333333334,0.31666666666666665,332.0,0.20433519235477435,0.25681064487382,0.06897690121906956,0.12228006112572391,33,0,0,82,27,82,7,0,75,0.6586427040007742,0.39362113220747674,17,60,0,0,75,0,0.6586427040007742,nenhuma,85.26113409810824,0.0,93,0,terminal,0.25,00,10,centralizada,j6021_1.sm,1,GOV,0,3.5526315789473686,0.55,33,0.0,0.0,0.7333279771005127,60,19,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,279,76,0.8467378317256943,0.0,13.131966365372566,249.0,537.0,0.0,24.0,73.19866206469952,45,15,2,0,0.25,0.2833333333333333,332.0,0.18064882468198185,0.22047789778523952,0.0395541155583511,0.11541913668879981,34,0,0,24,26,24,2,0,22,0.7659648859265082,0.2570239140832174,6,60,0,0,22,0,0.7659648859265082,nenhuma,73.19866206469952,0.0,79,0,terminal,0.25,00,10,centralizada,j6021_1.sm,2,GOV,0,3.6710526315789473,0.5666666666666667,34,0.0,0.0,0.7337883287557876,60,17,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,221,76,0.7829455872919121,6.661338147750939e-16,16.756453302440335,244.0,553.0,0.0,81.0,72.3070652364766,44,16,2,0,0.26666666666666666,0.3,332.0,0.17884195319264248,0.21779236517011025,0.05047124488686848,0.10237341348449869,31,0,0,81,29,81,0,0,81,0.794910294566222,0.24332019624229825,2,60,0,0,81,0,0.794910294566222,nenhuma,72.3070652364766,0.0,80,0,terminal,0.25,00,10,centralizada,j6021_1.sm,3,GOV,0,2.9078947368421053,0.5166666666666667,31,0.0,0.0,0.6497157772969735,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,181,69,0.7322424392149497,0.0,20.576342727111644,246.0,562.0,0.0,131.0,74.50536421042516,44,16,2,0,0.26666666666666666,0.3,337.0,0.18105563302529998,0.22108416679651383,0.061057396816355025,0.097074714633523,34,0,0,131,26,131,16,7,115,0.6268507180531939,0.4857196752206667,14,60,0,0,115,0,0.6268507180531939,nenhuma,74.50536421042517,0.0,82,0,terminal,0.25,00,10,centralizada,j6032_1.sm,0,GOV,0,2.6231884057971016,0.5666666666666667,34,0.0,0.0,0.5848758323895742,60,18,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,189,69,0.7013166020617949,3.552713678800501e-15,19.27352513136619,202.0,586.0,0.0,136.0,113.57126450054571,40,20,4,0,0.3333333333333333,0.4,337.0,0.2520606027249396,0.33700671958618905,0.05719146923254062,0.13592050053137214,38,0,0,136,22,136,12,16,124,0.6586427040007742,0.39362113220747674,13,60,0,0,124,0,0.6586427040007742,nenhuma,113.57126450054572,0.0,124,0,terminal,0.25,00,10,centralizada,j6032_1.sm,1,GOV,0,2.739130434782609,0.6333333333333333,38,0.0,0.0,0.5021283874606862,60,24,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,154,69,0.7464436236295362,2.6645352591003757e-15,22.242225964580832,240.0,584.0,0.0,106.0,92.37656738272594,43,17,4,0,0.2833333333333333,0.35,337.0,0.21514114742173585,0.2741144432721838,0.06600067051804401,0.11807174605414379,39,0,0,106,21,106,0,70,106,0.7659648859265082,0.2570239140832174,2,60,0,0,106,0,0.7659648859265082,nenhuma,92.37656738272592,0.0,102,0,terminal,0.25,00,10,centralizada,j6032_1.sm,2,GOV,0,2.2318840579710146,0.65,39,0.0,0.0,0.43689392021028695,60,21,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,158,69,0.7063297184586722,0.0,15.838522387522037,248.0,556.0,0.0,167.0,64.1677850583486,46,14,0,0,0.23333333333333334,0.23333333333333334,337.0,0.15995248733398568,0.19040885773990682,0.04699858275229091,0.08151729056543158,31,0,0,167,29,167,0,45,167,0.794910294566222,0.24332019624229825,0,60,0,0,167,0,0.794910294566222,nenhuma,64.1677850583486,0.0,68,0,terminal,0.25,00,10,centralizada,j6032_1.sm,3,GOV,0,2.289855072463768,0.5166666666666667,31,0.0,0.0,0.547761438792284,60,14,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,183,108,0.6756404488217566,0.0,19.43165916201287,246.0,499.0,0.0,180.0,59.558505297013596,46,14,1,0,0.23333333333333334,0.25,334.0,0.15133329478438168,0.17831887813477124,0.05817862024554751,0.080641553607269,31,0,0,180,29,180,27,1,153,0.6268507180531939,0.4857196752206667,21,60,0,0,153,0,0.6268507180531939,nenhuma,59.5585052970136,0.0,63,0,terminal,0.25,00,10,centralizada,j6043_1.sm,0,GOV,0,1.6944444444444444,0.5166666666666667,31,0.0,0.0,0.7043060956504612,60,15,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
True,197,108,0.6506822082766254,0.0,22.689290270229115,226.0,516.0,0.0,187.0,90.01384521740638,43,17,6,0,0.2833333333333333,0.38333333333333336,334.0,0.21228987268388186,0.26950253059103707,0.06793200679709316,0.11350854182467508,39,0,0,187,21,187,14,4,173,0.6586427040007742,0.39362113220747674,20,60,0,0,173,0,0.6586427040007742,nenhuma,90.01384521740638,0.0,100,0,terminal,0.25,00,10,centralizada,j6043_1.sm,1,GOV,0,1.8240740740740742,0.65,39,0.0,0.0,0.666927617051998,60,23,60,60,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61
