arquivo,cenario,P_max,semente,S_UR_maximo,fracao_heuristica,defeitos_gerados
j6010_1.sm,adaptativa,1.0,20,7.870495867098489,0.22929936305732485,8
j6010_1.sm,adaptativa,1.0,21,5.837632476785612,0.2552742616033755,15
j6010_1.sm,adaptativa,1.0,22,7.0690976930819485,0.29183673469387755,17
j6010_1.sm,adaptativa,1.0,23,2.5,0.20901639344262296,14
j6010_1.sm,adaptativa,1.0,24,9.0,0.10262008733624454,12
j6010_1.sm,adaptativa,1.0,25,4.0,0.2612244897959184,14
j6010_1.sm,adaptativa,1.0,26,3.0,0.22567287784679088,11
j6010_1.sm,adaptativa,1.0,27,3.5,0.23695652173913043,11
j6010_1.sm,adaptativa,1.0,28,3.5,0.0735930735930736,10
j6010_1.sm,adaptativa,1.0,29,9.5,0.08888888888888889,10
j6010_1.sm,adaptativa,1.0,30,5.0,0.22708333333333333,18
j6010_1.sm,adaptativa,1.0,31,4.0,0.24735729386892177,12
j6010_1.sm,adaptativa,1.0,32,5.0,0.31211498973305957,15
j6010_1.sm,adaptativa,1.0,33,1.5,0.22916666666666666,11
j6010_1.sm,adaptativa,1.0,34,8.098311453869519,0.3163265306122449,14
j6010_1.sm,adaptativa,1.0,35,4.0,0.19421487603305784,15
j6010_1.sm,adaptativa,1.0,36,7.0,0.14346895074946467,14
j6010_1.sm,adaptativa,1.0,37,4.0,0.17659574468085107,15
j6010_1.sm,adaptativa,1.0,38,0.0,0.2159827213822894,11
j6010_1.sm,adaptativa,1.0,39,7.0,0.1885245901639344,18
j6014_1.sm,centralizada,0.2,0,8.5,0.5095137420718816,9
j6014_1.sm,centralizada,0.2,1,15.0,0.505307855626327,16
j6014_1.sm,centralizada,0.2,2,18.5,0.31950207468879666,12
j6014_1.sm,centralizada,0.2,3,8.5,0.46586345381526106,9
j6014_1.sm,centralizada,0.2,4,14.5,0.38065843621399176,8
j6014_1.sm,centralizada,0.2,5,15.5,0.5294117647058824,17
j6014_1.sm,centralizada,0.2,6,11.0,0.3392857142857143,13
j6014_1.sm,centralizada,0.2,7,12.0,0.5956521739130435,17
j6014_1.sm,centralizada,0.2,8,13.0,0.7304347826086957,13
j6014_1.sm,centralizada,0.2,9,22.0,0.4645161290322581,14
j6014_1.sm,centralizada,0.2,10,5.5,0.6133909287257019,8
j6014_1.sm,centralizada,0.2,11,19.5,0.47401247401247404,12
j6014_1.sm,centralizada,0.2,12,23.0,0.3528225806451613,15
j6014_1.sm,centralizada,0.2,13,23.0,0.30118110236220474,17
j6014_1.sm,centralizada,0.2,14,19.5,0.5930232558139535,14
j6014_1.sm,centralizada,0.2,15,12.0,0.4726890756302521,13
j6014_1.sm,centralizada,0.2,16,13.0,0.4027237354085603,15
j6014_1.sm,centralizada,0.2,17,17.51719034720888,0.6101364522417154,20
j6014_1.sm,centralizada,0.2,18,20.5,0.416,17
j6014_1.sm,centralizada,0.2,19,12.0,0.5,11
j6014_1.sm,centralizada,0.2,20,18.5,0.41631799163179917,13
j6014_1.sm,centralizada,0.2,21,9.0,0.3132530120481928,11
j6014_1.sm,centralizada,0.2,22,7.5,0.6894409937888198,11
j6014_1.sm,centralizada,0.2,23,7.5,0.49056603773584906,5
j6014_1.sm,centralizada,0.2,24,18.0,0.42127659574468085,17
j6014_1.sm,centralizada,0.2,25,19.5,0.4708423326133909,18
j6014_1.sm,centralizada,0.2,26,14.5,0.39363817097415504,13
j6014_1.sm,centralizada,0.2,27,6.5,0.4783427495291902,7
j6014_1.sm,centralizada,0.2,28,16.596535555370746,0.591919191919192,12
j6014_1.sm,centralizada,0.2,29,9.5,0.6745689655172413,12
j6014_1.sm,centralizada,0.2,30,5.5,0.25393700787401574,9
j6014_1.sm,centralizada,0.2,31,5.5,0.5190677966101694,10
j6014_1.sm,centralizada,0.2,32,10.0,0.4463157894736842,9
j6014_1.sm,centralizada,0.2,33,14.0,0.541501976284585,14
j6014_1.sm,centralizada,0.2,34,12.061949254677327,0.3393213572854291,11
j6014_1.sm,centralizada,0.2,35,8.0,0.4190871369294606,8
j6014_1.sm,centralizada,0.2,36,13.5,0.5212765957446809,8
j6014_1.sm,centralizada,0.2,37,17.0,0.4572025052192067,13
j6014_1.sm,centralizada,0.2,38,18.5,0.28016359918200406,18
j6014_1.sm,centralizada,0.2,39,12.0,0.561822125813449,11
j6014_1.sm,centralizada,0.4,0,10.636162486322924,0.6137667304015296,10
j6014_1.sm,centralizada,0.4,1,15.0,0.45708582834331335,15
j6014_1.sm,centralizada,0.4,2,25.27012902710377,0.5392491467576792,17
j6014_1.sm,centralizada,0.4,3,17.749078899447905,0.6310344827586207,14
j6014_1.sm,centralizada,0.4,4,22.061543366473664,0.6584967320261438,18
j6014_1.sm,centralizada,0.4,5,12.5,0.5314401622718052,18
j6014_1.sm,centralizada,0.4,6,21.444209330061554,0.47454545454545455,20
j6014_1.sm,centralizada,0.4,7,18.999606996392075,0.7555147058823529,11
j6014_1.sm,centralizada,0.4,8,19.5,0.8297455968688845,13
j6014_1.sm,centralizada,0.4,9,25.465793412798675,0.6962457337883959,20
j6014_1.sm,centralizada,0.4,10,14.790734142132688,0.7184115523465704,12
j6014_1.sm,centralizada,0.4,11,15.0,0.6744186046511628,12
j6014_1.sm,centralizada,0.4,12,15.0,0.44814814814814813,14
j6014_1.sm,centralizada,0.4,13,18.04044607552747,0.4799301919720768,18
j6014_1.sm,centralizada,0.4,14,19.5,0.6335616438356164,13
j6014_1.sm,centralizada,0.4,15,21.0,0.5066413662239089,12
j6014_1.sm,centralizada,0.4,16,15.0,0.5131810193321616,14
j6014_1.sm,centralizada,0.4,17,26.901671077560007,0.6877256317689531,15
j6014_1.sm,centralizada,0.4,18,17.0,0.5109090909090909,13
j6014_1.sm,centralizada,0.4,19,20.757775417920122,0.5516637478108581,16
j6014_1.sm,centralizada,0.4,20,30.695004989849092,0.5559502664298401,14
j6014_1.sm,centralizada,0.4,21,9.0,0.554806070826307,10
j6014_1.sm,centralizada,0.4,22,24.740798222319892,0.8080985915492958,20
j6014_1.sm,centralizada,0.4,23,18.428218095984473,0.7125850340136054,11
j6014_1.sm,centralizada,0.4,24,17.564704307178634,0.6522556390977443,16
j6014_1.sm,centralizada,0.4,25,24.472573846793935,0.6719022687609075,19
j6014_1.sm,centralizada,0.4,26,17.73086739842368,0.6946308724832215,11
j6014_1.sm,centralizada,0.4,27,15.306366912930887,0.6165540540540541,10
j6014_1.sm,centralizada,0.4,28,16.386267019995188,0.7090032154340836,14
j6014_1.sm,centralizada,0.4,29,11.5,0.7041984732824428,9
j6014_1.sm,centralizada,0.4,30,16.096967737986358,0.5858747993579454,14
j6014_1.sm,centralizada,0.4,31,20.867029884746604,0.6031468531468531,15
j6014_1.sm,centralizada,0.4,32,24.0,0.6410256410256411,19
j6014_1.sm,centralizada,0.4,33,19.954198914143994,0.5508317929759704,12
j6014_1.sm,centralizada,0.4,34,12.0,0.47309833024118736,12
j6014_1.sm,centralizada,0.4,35,16.945297571032278,0.6568144499178982,17
j6014_1.sm,centralizada,0.4,36,17.19307111074149,0.6394052044609665,14
j6014_1.sm,centralizada,0.4,37,19.0,0.5678294573643411,15
j6014_1.sm,centralizada,0.4,38,9.5,0.519672131147541,13
j6014_1.sm,centralizada,0.4,39,15.187142529366316,0.679646017699115,13
j6014_1.sm,centralizada,0.6,0,20.956987437393757,0.6694214876033058,15
j6014_1.sm,centralizada,0.6,1,22.46016330458482,0.8419497784342689,16
j6014_1.sm,centralizada,0.6,2,18.77050352985814,0.7220496894409938,14
j6014_1.sm,centralizada,0.6,3,27.039888345985624,0.8385650224215246,19
j6014_1.sm,centralizada,0.6,4,17.378488366351952,0.8005738880918221,15
j6014_1.sm,centralizada,0.6,5,29.0,0.8571428571428571,21
j6014_1.sm,centralizada,0.6,6,26.189564423242032,0.7650602409638554,11
j6014_1.sm,centralizada,0.6,7,13.932053734348425,0.8603945371775418,12
j6014_1.sm,centralizada,0.6,8,19.614673702087536,0.8918518518518519,18
j6014_1.sm,centralizada,0.6,9,26.212235262590227,0.8643578643578643,16
j6014_1.sm,centralizada,0.6,10,18.786816455154696,0.8735632183908046,18
j6014_1.sm,centralizada,0.6,11,25.0,0.7661169415292354,19
j6014_1.sm,centralizada,0.6,12,16.91110121319903,0.6540284360189573,13
j6014_1.sm,centralizada,0.6,13,16.095739183954365,0.6661417322834645,14
j6014_1.sm,centralizada,0.6,14,28.70844137787653,0.8848396501457726,18
j6014_1.sm,centralizada,0.6,15,22.750965655913106,0.8478581979320532,14
j6014_1.sm,centralizada,0.6,16,30.888254053255796,0.8048090523338048,23
j6014_1.sm,centralizada,0.6,17,24.0127017936154,0.7231833910034602,18
j6014_1.sm,centralizada,0.6,18,19.050149426084545,0.6158730158730159,14
j6014_1.sm,centralizada,0.6,19,20.119649349180644,0.8199121522693997,14
j6014_1.sm,centralizada,0.6,20,15.820203864056305,0.6876832844574781,17
j6014_1.sm,centralizada,0.6,21,24.5822251797832,0.6770670826833073,16
j6014_1.sm,centralizada,0.6,22,22.2638513029798,0.8798798798798799,17
j6014_1.sm,centralizada,0.6,23,38.14362481820961,0.7091194968553459,17
j6014_1.sm,centralizada,0.6,24,20.5,0.7575301204819277,17
j6014_1.sm,centralizada,0.6,25,26.5,0.8026706231454006,16
j6014_1.sm,centralizada,0.6,26,21.74644492101092,0.7604327666151468,14
j6014_1.sm,centralizada,0.6,27,27.634088616368583,0.7538940809968847,13
j6014_1.sm,centralizada,0.6,28,19.610450409691126,0.8571428571428571,12
j6014_1.sm,centralizada,0.6,29,13.500630955012156,0.8246951219512195,10
j6014_1.sm,centralizada,0.6,30,26.235072414971857,0.7287390029325513,18
j6014_1.sm,centralizada,0.6,31,7.831251435584694,0.7784522003034902,12
j6014_1.sm,centralizada,0.6,32,23.237592316723102,0.6724409448818898,18
j6014_1.sm,centralizada,0.6,33,15.564156616806205,0.7464566929133858,11
j6014_1.sm,centralizada,0.6,34,27.21164329591928,0.786144578313253,20
j6014_1.sm,centralizada,0.6,35,26.7180968094911,0.7114803625377644,17
j6014_1.sm,centralizada,0.6,36,12.114417835583378,0.8118361153262519,11
j6014_1.sm,centralizada,0.6,37,19.463569586861954,0.8387573964497042,10
j6014_1.sm,centralizada,0.6,38,14.56993081975957,0.7159590043923866,16
j6014_1.sm,centralizada,0.6,39,22.236692059241157,0.7199367088607594,16
j6014_1.sm,centralizada,0.8,0,22.980910588062827,0.8017492711370262,15
j6014_1.sm,centralizada,0.8,1,29.590965628083993,0.7303703703703703,15
j6014_1.sm,centralizada,0.8,2,42.88027594284195,0.8551136363636364,15
j6014_1.sm,centralizada,0.8,3,40.74636425636822,0.8175074183976261,12
j6014_1.sm,centralizada,0.8,4,29.845806443783925,0.7944827586206896,12
j6014_1.sm,centralizada,0.8,5,17.487795683919185,0.9019607843137255,20
j6014_1.sm,centralizada,0.8,6,21.45133927307286,0.8793342579750347,16
j6014_1.sm,centralizada,0.8,7,32.57026315274825,0.8903318903318903,16
j6014_1.sm,centralizada,0.8,8,25.571201712738947,0.9191073919107392,21
j6014_1.sm,centralizada,0.8,9,32.615057494596826,0.7768115942028986,11
j6014_1.sm,centralizada,0.8,10,18.052558949356506,0.9172413793103448,19
j6014_1.sm,centralizada,0.8,11,35.500328132410004,0.8712871287128713,21
j6014_1.sm,centralizada,0.8,12,25.27296212902675,0.8379501385041551,18
j6014_1.sm,centralizada,0.8,13,41.90361484640488,0.8049853372434017,20
j6014_1.sm,centralizada,0.8,14,34.58711915996467,0.9033149171270718,18
j6014_1.sm,centralizada,0.8,15,17.57629251967517,0.8316400580551524,12
j6014_1.sm,centralizada,0.8,16,15.08134780482348,0.8731241473396999,14
j6014_1.sm,centralizada,0.8,17,21.43814999374936,0.8624260355029586,15
j6014_1.sm,centralizada,0.8,18,31.20380072998336,0.8116788321167884,18
j6014_1.sm,centralizada,0.8,19,23.439368475157387,0.8523676880222841,12
j6014_1.sm,centralizada,0.8,20,24.53191554924104,0.8622159090909091,18
j6014_1.sm,centralizada,0.8,21,9.5,0.7379209370424598,11
j6014_1.sm,centralizada,0.8,22,38.55420962821002,0.9094650205761317,23
j6014_1.sm,centralizada,0.8,23,29.803151929204034,0.9477211796246648,13
j6014_1.sm,centralizada,0.8,24,27.499410686737143,0.8571428571428571,16
j6014_1.sm,centralizada,0.8,25,30.948821270762863,0.8956884561891516,20
j6014_1.sm,centralizada,0.8,26,32.91705365753143,0.871447902571042,18
j6014_1.sm,centralizada,0.8,27,24.031468284265376,0.8402282453637661,8
j6014_1.sm,centralizada,0.8,28,25.31749933895025,0.8533145275035261,14
j6014_1.sm,centralizada,0.8,29,32.628898707754786,0.8694444444444445,11
j6014_1.sm,centralizada,0.8,30,28.064454447265753,0.8445945945945946,20
j6014_1.sm,centralizada,0.8,31,8.5,0.8198847262247838,9
j6014_1.sm,centralizada,0.8,32,33.864038458176175,0.8601694915254238,19
j6014_1.sm,centralizada,0.8,33,17.178338386555765,0.8357142857142857,15
j6014_1.sm,centralizada,0.8,34,15.111300629148586,0.8304597701149425,8
j6014_1.sm,centralizada,0.8,35,28.664280991938696,0.7291960507757405,19
j6014_1.sm,centralizada,0.8,36,24.420680741203945,0.7945007235890015,16
j6014_1.sm,centralizada,0.8,37,15.19708245596313,0.8638968481375359,15
j6014_1.sm,centralizada,0.8,38,22.625500001059045,0.8210818307905686,12
j6014_1.sm,centralizada,0.8,39,23.02759878807,0.9140083217753121,22
j6014_1.sm,centralizada,1.0,0,54.20481591090065,0.8545706371191135,13
j6014_1.sm,centralizada,1.0,1,54.15044234779456,0.8806970509383378,19
j6014_1.sm,centralizada,1.0,2,29.99552479171293,0.8952879581151832,18
j6014_1.sm,centralizada,1.0,3,31.570883490067192,0.8679504814305364,15
j6014_1.sm,centralizada,1.0,4,30.582423159408656,0.88745148771022,19
j6014_1.sm,centralizada,1.0,5,37.05602576177507,0.914780292942743,21
j6014_1.sm,centralizada,1.0,6,42.39249684132029,0.8432432432432433,18
j6014_1.sm,centralizada,1.0,7,52.48116517188281,0.9393530997304582,17
j6014_1.sm,centralizada,1.0,8,46.75715791376591,0.9785353535353535,22
j6014_1.sm,centralizada,1.0,9,40.362860887369536,0.875,16
j6014_1.sm,centralizada,1.0,10,19.150727929893367,0.9821656050955414,16
j6014_1.sm,centralizada,1.0,11,17.92893739727474,0.8365122615803815,14
j6014_1.sm,centralizada,1.0,12,43.96371933678243,0.8552278820375335,19
j6014_1.sm,centralizada,1.0,13,26.49730561385372,0.8293706293706293,21
j6014_1.sm,centralizada,1.0,14,20.340467428138126,0.9149519890260631,17
j6014_1.sm,centralizada,1.0,15,14.994038108309075,0.8762035763411279,8
j6014_1.sm,centralizada,1.0,16,35.99590867715217,0.8715953307392996,18
j6014_1.sm,centralizada,1.0,17,53.19901080325502,0.9240331491712708,28
j6014_1.sm,centralizada,1.0,18,27.96390450058223,0.8312586445366529,15
j6014_1.sm,centralizada,1.0,19,30.266388983182974,0.8632707774798928,14
j6014_1.sm,centralizada,1.0,20,39.12007868968716,0.9229747675962815,18
j6014_1.sm,centralizada,1.0,21,44.25399803790245,0.8770718232044199,15
j6014_1.sm,centralizada,1.0,22,20.820139739767775,0.9831824062095731,11
j6014_1.sm,centralizada,1.0,23,54.859726913179514,0.9232769830949284,20
j6014_1.sm,centralizada,1.0,24,45.830268476161365,0.9182058047493403,17
j6014_1.sm,centralizada,1.0,25,36.05212339467528,0.8803088803088803,17
j6014_1.sm,centralizada,1.0,26,33.363444941839816,0.887434554973822,19
j6014_1.sm,centralizada,1.0,27,11.688887302404328,0.8457142857142858,12
j6014_1.sm,centralizada,1.0,28,24.024704567826298,0.8459495351925631,14
j6014_1.sm,centralizada,1.0,29,36.128087211943445,0.8943758573388203,17
j6014_1.sm,centralizada,1.0,30,52.031274033404785,0.9237611181702668,20
j6014_1.sm,centralizada,1.0,31,13.538344952040601,0.8912751677852349,8
j6014_1.sm,centralizada,1.0,32,40.07805787627982,0.904887714663144,21
j6014_1.sm,centralizada,1.0,33,25.315630319083375,0.877914951989026,13
j6014_1.sm,centralizada,1.0,34,24.004108444291653,0.8606896551724138,9
j6014_1.sm,centralizada,1.0,35,25.47443219651636,0.8700787401574803,13
j6014_1.sm,centralizada,1.0,36,17.342916148624965,0.9246298788694481,13
j6014_1.sm,centralizada,1.0,37,50.03635412490122,0.8846675712347354,16
j6014_1.sm,centralizada,1.0,38,30.051982309662105,0.831989247311828,16
j6014_1.sm,centralizada,1.0,39,18.638571196943875,0.9361979166666666,10
j6014_1.sm,adaptativa,0.2,0,5.0,0.10572687224669604,7
j6014_1.sm,adaptativa,0.2,1,5.0,0.025806451612903226,9
j6014_1.sm,adaptativa,0.2,2,4.0,0.09188034188034189,15
j6014_1.sm,adaptativa,0.2,3,8.0,0.023605150214592276,12
j6014_1.sm,adaptativa,0.2,4,5.0,0.021505376344086023,13
j6014_1.sm,adaptativa,0.2,5,4.5,0.10085836909871244,15
j6014_1.sm,adaptativa,0.2,6,9.5,0.05353319057815846,20
j6014_1.sm,adaptativa,0.2,7,9.5,0.13478260869565217,18
j6014_1.sm,adaptativa,0.2,8,5.5,0.04310344827586207,16
j6014_1.sm,adaptativa,0.2,9,5.0,0.027896995708154508,8
j6014_1.sm,adaptativa,0.2,10,5.0,0.004310344827586207,14
j6014_1.sm,adaptativa,0.2,11,5.5,0.023706896551724137,19
j6014_1.sm,adaptativa,0.2,12,10.0,0.08936170212765958,19
j6014_1.sm,adaptativa,0.2,13,5.5,0.02826086956521739,13
j6014_1.sm,adaptativa,0.2,14,5.0,0.02553191489361702,14
j6014_1.sm,adaptativa,0.2,15,4.0,0.1072961373390558,19
j6014_1.sm,adaptativa,0.2,16,5.0,0.0,15
j6014_1.sm,adaptativa,0.2,17,0.5,0.1016949152542373,15
j6014_1.sm,adaptativa,0.2,18,12.5,0.09263157894736843,16
j6014_1.sm,adaptativa,0.2,19,0.5,0.08085106382978724,13
j6014_1.sm,adaptativa,0.2,20,4.5,0.04421052631578947,6
j6014_1.sm,adaptativa,0.2,21,4.0,0.04883227176220807,17
j6014_1.sm,adaptativa,0.2,22,4.0,0.03017241379310345,13
j6014_1.sm,adaptativa,0.2,23,4.0,0.02748414376321353,16
j6014_1.sm,adaptativa,0.2,24,9.5,0.025974025974025976,11
j6014_1.sm,adaptativa,0.2,25,11.0,0.08085106382978724,20
j6014_1.sm,adaptativa,0.2,26,4.5,0.0,10
j6014_1.sm,adaptativa,0.2,27,5.0,0.14655172413793102,9
j6014_1.sm,adaptativa,0.2,28,7.0,0.021505376344086023,10
j6014_1.sm,adaptativa,0.2,29,8.0,0.024017467248908297,13
j6014_1.sm,adaptativa,0.2,30,5.0,0.004338394793926247,10
j6014_1.sm,adaptativa,0.2,31,4.5,0.07708779443254818,8
j6014_1.sm,adaptativa,0.2,32,8.5,0.05591397849462366,21
j6014_1.sm,adaptativa,0.2,33,4.5,0.08207343412526998,14
j6014_1.sm,adaptativa,0.2,34,4.0,0.10944206008583691,8
j6014_1.sm,adaptativa,0.2,35,5.0,0.05106382978723404,13
j6014_1.sm,adaptativa,0.2,36,4.0,0.08438818565400844,12
j6014_1.sm,adaptativa,0.2,37,9.5,0.047516198704103674,10
j6014_1.sm,adaptativa,0.2,38,5.5,0.05172413793103448,16
j6014_1.sm,adaptativa,0.2,39,4.5,0.0668103448275862,12
j6014_1.sm,adaptativa,0.4,0,5.0,0.13836477987421383,10
j6014_1.sm,adaptativa,0.4,1,12.07746057768394,0.2808080808080808,13
j6014_1.sm,adaptativa,0.4,2,1.0,0.22574257425742575,13
j6014_1.sm,adaptativa,0.4,3,8.0,0.12164948453608247,13
j6014_1.sm,adaptativa,0.4,4,10.0,0.06790123456790123,11
j6014_1.sm,adaptativa,0.4,5,4.0,0.1402061855670103,17
j6014_1.sm,adaptativa,0.4,6,9.5,0.09572301425661914,15
j6014_1.sm,adaptativa,0.4,7,5.0,0.06224066390041494,14
j6014_1.sm,adaptativa,0.4,8,9.5,0.1359026369168357,16
j6014_1.sm,adaptativa,0.4,9,9.0,0.052083333333333336,15
j6014_1.sm,adaptativa,0.4,10,9.0,0.08264462809917356,14
j6014_1.sm,adaptativa,0.4,11,5.5,0.10144927536231885,16
j6014_1.sm,adaptativa,0.4,12,7.5,0.18674698795180722,20
j6014_1.sm,adaptativa,0.4,13,5.5,0.06118143459915612,11
j6014_1.sm,adaptativa,0.4,14,5.0,0.318,16
j6014_1.sm,adaptativa,0.4,15,4.0,0.16494845360824742,17
j6014_1.sm,adaptativa,0.4,16,5.02709183170128,0.04564315352697095,15
j6014_1.sm,adaptativa,0.4,17,0.5,0.11836734693877551,17
j6014_1.sm,adaptativa,0.4,18,12.5,0.2134387351778656,18
j6014_1.sm,adaptativa,0.4,19,5.0,0.11983471074380166,15
j6014_1.sm,adaptativa,0.4,20,0.0,0.08299595141700405,8
j6014_1.sm,adaptativa,0.4,21,3.6364368410783827,0.24242424242424243,15
j6014_1.sm,adaptativa,0.4,22,7.0,0.1006036217303823,15
j6014_1.sm,adaptativa,0.4,23,3.0,0.15789473684210525,15
j6014_1.sm,adaptativa,0.4,24,9.5,0.02531645569620253,12
j6014_1.sm,adaptativa,0.4,25,9.5,0.147239263803681,16
j6014_1.sm,adaptativa,0.4,26,3.0,0.1540041067761807,16
j6014_1.sm,adaptativa,0.4,27,5.0,0.2845528455284553,11
j6014_1.sm,adaptativa,0.4,28,7.0,0.1290983606557377,8
j6014_1.sm,adaptativa,0.4,29,8.0,0.09394572025052192,12
j6014_1.sm,adaptativa,0.4,30,5.0,0.0375,8
j6014_1.sm,adaptativa,0.4,31,4.0,0.10612244897959183,9
j6014_1.sm,adaptativa,0.4,32,5.0,0.08588957055214724,16
j6014_1.sm,adaptativa,0.4,33,6.507928092047828,0.12139917695473251,17
j6014_1.sm,adaptativa,0.4,34,5.0,0.20159680638722555,10
j6014_1.sm,adaptativa,0.4,35,5.0,0.09631147540983606,15
j6014_1.sm,adaptativa,0.4,36,5.599249215296684,0.16167664670658682,17
j6014_1.sm,adaptativa,0.4,37,4.5,0.09297520661157024,12
j6014_1.sm,adaptativa,0.4,38,9.0,0.12090163934426229,16
j6014_1.sm,adaptativa,0.4,39,0.0,0.17922606924643583,10
j6014_1.sm,adaptativa,0.6,0,5.0,0.1951219512195122,8
j6014_1.sm,adaptativa,0.6,1,5.0,0.3567362428842505,10
j6014_1.sm,adaptativa,0.6,2,1.0,0.3838951310861423,12
j6014_1.sm,adaptativa,0.6,3,4.5,0.1765873015873016,12
j6014_1.sm,adaptativa,0.6,4,4.5,0.11462450592885376,13
j6014_1.sm,adaptativa,0.6,5,4.0,0.2622641509433962,16
j6014_1.sm,adaptativa,0.6,6,9.5,0.3231939163498099,15
j6014_1.sm,adaptativa,0.6,7,9.5,0.25096525096525096,12
j6014_1.sm,adaptativa,0.6,8,3.5,0.30970149253731344,18
j6014_1.sm,adaptativa,0.6,9,6.0,0.17898832684824903,13
j6014_1.sm,adaptativa,0.6,10,8.5,0.3500931098696462,12
j6014_1.sm,adaptativa,0.6,11,15.505206914412756,0.2975517890772128,20
j6014_1.sm,adaptativa,0.6,12,7.5,0.2857142857142857,18
j6014_1.sm,adaptativa,0.6,13,8.5,0.0841683366733467,11
j6014_1.sm,adaptativa,0.6,14,5.0,0.22437137330754353,23
j6014_1.sm,adaptativa,0.6,15,4.5,0.2712871287128713,14
j6014_1.sm,adaptativa,0.6,16,5.0,0.22413793103448276,17
j6014_1.sm,adaptativa,0.6,17,0.5,0.2350674373795761,16
j6014_1.sm,adaptativa,0.6,18,12.5,0.36261682242990656,19
j6014_1.sm,adaptativa,0.6,19,2.0,0.2965779467680608,17
j6014_1.sm,adaptativa,0.6,20,2.0,0.1984732824427481,9
j6014_1.sm,adaptativa,0.6,21,3.0,0.27606177606177607,15
j6014_1.sm,adaptativa,0.6,22,4.0,0.3395872420262664,17
j6014_1.sm,adaptativa,0.6,23,3.0,0.2994350282485876,16
j6014_1.sm,adaptativa,0.6,24,9.5,0.16929133858267717,12
j6014_1.sm,adaptativa,0.6,25,9.5,0.2889733840304182,19
j6014_1.sm,adaptativa,0.6,26,4.873348597635021,0.2739463601532567,12
j6014_1.sm,adaptativa,0.6,27,5.0,0.4056603773584906,7
j6014_1.sm,adaptativa,0.6,28,7.0,0.3143939393939394,10
j6014_1.sm,adaptativa,0.6,29,8.0,0.18253968253968253,12
j6014_1.sm,adaptativa,0.6,30,7.776257876718587,0.26796116504854367,11
j6014_1.sm,adaptativa,0.6,31,8.371222320513567,0.2548262548262548,12
j6014_1.sm,adaptativa,0.6,32,8.0,0.314453125,19
j6014_1.sm,adaptativa,0.6,33,4.5,0.30639097744360905,17
j6014_1.sm,adaptativa,0.6,34,4.0,0.2390057361376673,8
j6014_1.sm,adaptativa,0.6,35,3.5,0.2947976878612717,14
j6014_1.sm,adaptativa,0.6,36,7.834593519633712,0.3538175046554935,15
j6014_1.sm,adaptativa,0.6,37,6.962862129338532,0.2622309197651663,10
j6014_1.sm,adaptativa,0.6,38,5.0,0.2235294117647059,16
j6014_1.sm,adaptativa,0.6,39,6.68128409523532,0.32149532710280376,13
j6014_1.sm,adaptativa,0.8,0,5.0,0.38330170777988615,9
j6014_1.sm,adaptativa,0.8,1,9.784871674675525,0.5301418439716312,15
j6014_1.sm,adaptativa,0.8,2,4.5,0.38404452690166974,16
j6014_1.sm,adaptativa,0.8,3,4.5,0.3146067415730337,14
j6014_1.sm,adaptativa,0.8,4,4.5,0.21579961464354527,11
j6014_1.sm,adaptativa,0.8,5,4.0,0.3141263940520446,16
j6014_1.sm,adaptativa,0.8,6,9.5,0.34065934065934067,16
j6014_1.sm,adaptativa,0.8,7,5.5,0.44181818181818183,10
j6014_1.sm,adaptativa,0.8,8,9.711654797226322,0.3800738007380074,19
j6014_1.sm,adaptativa,0.8,9,6.0,0.35447761194029853,11
j6014_1.sm,adaptativa,0.8,10,8.5,0.3382084095063985,9
j6014_1.sm,adaptativa,0.8,11,5.5,0.3960216998191682,18
j6014_1.sm,adaptativa,0.8,12,7.5,0.37174721189591076,18
j6014_1.sm,adaptativa,0.8,13,8.5,0.34476190476190477,13
j6014_1.sm,adaptativa,0.8,14,5.49948918805392,0.4446428571428571,23
j6014_1.sm,adaptativa,0.8,15,7.0,0.3921200750469043,15
j6014_1.sm,adaptativa,0.8,16,5.0,0.35753176043557167,13
j6014_1.sm,adaptativa,0.8,17,0.529198891761485,0.43795620437956206,15
j6014_1.sm,adaptativa,0.8,18,12.5,0.4769503546099291,16
j6014_1.sm,adaptativa,0.8,19,9.296937643004856,0.3663003663003663,17
j6014_1.sm,adaptativa,0.8,20,3.1355438433147307,0.3694852941176471,9
j6014_1.sm,adaptativa,0.8,21,7.605429192810931,0.44324324324324327,20
j6014_1.sm,adaptativa,0.8,22,9.757916592286659,0.3953068592057762,17
j6014_1.sm,adaptativa,0.8,23,14.77514182970149,0.4229390681003584,16
j6014_1.sm,adaptativa,0.8,24,9.5,0.29770992366412213,11
j6014_1.sm,adaptativa,0.8,25,9.5,0.44765342960288806,19
j6014_1.sm,adaptativa,0.8,26,9.611948833612246,0.3406193078324226,10
j6014_1.sm,adaptativa,0.8,27,7.528474166006454,0.45321100917431195,9
j6014_1.sm,adaptativa,0.8,28,7.0,0.42,12
j6014_1.sm,adaptativa,0.8,29,8.0,0.32575757575757575,15
j6014_1.sm,adaptativa,0.8,30,5.0,0.26857142857142857,11
j6014_1.sm,adaptativa,0.8,31,9.231080305924646,0.463768115942029,10
j6014_1.sm,adaptativa,0.8,32,8.0,0.42357274401473294,17
j6014_1.sm,adaptativa,0.8,33,8.75552467132151,0.3450834879406308,14
j6014_1.sm,adaptativa,0.8,34,4.878197238299546,0.34392523364485983,11
