etapa,arquivo,cenario,P_max,semente,P_realizada_media,mu_cog_medio,defeitos_gerados,S_UR_maximo,fracao_heuristica
piloto,j6010_1.sm,adaptativa,0.2,39,0.2,0.95243825582594,9,4.5,0.018348623853211
piloto,j6010_1.sm,adaptativa,0.4,0,0.2403608148564414,0.9575877801938844,8,0.0,0.0993071593533487
piloto,j6010_1.sm,adaptativa,0.4,1,0.2342629940412867,0.9395864030334726,7,9.0,0.0878378378378378
piloto,j6010_1.sm,adaptativa,0.4,2,0.2443703491404223,0.9243357540513484,15,5.0,0.1456953642384106
piloto,j6010_1.sm,adaptativa,0.4,3,0.239995629413773,0.9178681434248476,10,4.5,0.0704845814977973
piloto,j6010_1.sm,adaptativa,0.4,4,0.2373010514461352,0.9284544951669296,10,7.0,0.0516853932584269
piloto,j6010_1.sm,adaptativa,0.4,5,0.2415182218577774,0.924729743475888,17,2.0,0.1456953642384106
piloto,j6010_1.sm,adaptativa,0.4,6,0.2393081890559102,0.940095272437719,13,3.5,0.0857787810383747
piloto,j6010_1.sm,adaptativa,0.4,7,0.2424738232651879,0.950317756370588,19,14.5,0.0662100456621004
piloto,j6010_1.sm,adaptativa,0.4,8,0.2463776873512787,0.9331678926623228,18,6.0,0.0939597315436241
piloto,j6010_1.sm,adaptativa,0.4,9,0.2427323807237015,0.9477433445186602,9,4.0,0.0226757369614512
piloto,j6010_1.sm,adaptativa,0.4,10,0.2473003921852575,0.9363941580172376,14,9.0,0.1036036036036036
piloto,j6010_1.sm,adaptativa,0.4,11,0.2428595275449677,0.9234109670707876,19,5.910638438504414,0.1128318584070796
piloto,j6010_1.sm,adaptativa,0.4,12,0.2362134107280595,0.9531663126275768,17,10.0,0.0804597701149425
piloto,j6010_1.sm,adaptativa,0.4,13,0.2308874529488367,0.9507288295786396,9,4.5,0.0209302325581395
piloto,j6010_1.sm,adaptativa,0.4,14,0.2435870008593487,0.92788629177251,17,8.0,0.0536912751677852
piloto,j6010_1.sm,adaptativa,0.4,15,0.2492280686836447,0.943555609571714,10,1.5,0.0963302752293578
piloto,j6010_1.sm,adaptativa,0.4,16,0.2390225510135811,0.9312362320862192,20,9.5,0.0
piloto,j6010_1.sm,adaptativa,0.4,17,0.2333802686539745,0.9554364653830216,15,5.0,0.0674418604651162
piloto,j6010_1.sm,adaptativa,0.4,18,0.2400535173106718,0.9356544684878092,13,4.0,0.1083521444695259
piloto,j6010_1.sm,adaptativa,0.4,19,0.2422252198963268,0.9379627986298984,16,4.5,0.0294117647058823
piloto,j6010_1.sm,adaptativa,0.4,20,0.2421159539189991,0.9416129065097896,10,4.5,0.0519187358916478
piloto,j6010_1.sm,adaptativa,0.4,21,0.2460031053249633,0.928783929452489,16,4.0,0.1596452328159645
piloto,j6010_1.sm,adaptativa,0.4,22,0.2445991376445746,0.9293230711338444,12,5.0,0.0625
piloto,j6010_1.sm,adaptativa,0.4,23,0.2429812013181683,0.9400156691556004,13,4.0,0.0521541950113378
piloto,j6010_1.sm,adaptativa,0.4,24,0.2337948255350302,0.9440834942389984,15,5.0,0.0206896551724137
piloto,j6010_1.sm,adaptativa,0.4,25,0.2440426530051725,0.9209182176490276,16,9.0,0.1
piloto,j6010_1.sm,adaptativa,0.4,26,0.2411529497542566,0.9354649511734082,8,4.0,0.0406320541760722
piloto,j6010_1.sm,adaptativa,0.4,27,0.2339386080893136,0.9431935340389176,6,1.0,0.1709006928406466
piloto,j6010_1.sm,adaptativa,0.4,28,0.2380346143923979,0.9424689533949114,10,4.0,0.0204545454545454
piloto,j6010_1.sm,adaptativa,0.4,29,0.2315731373877577,0.9485405770864822,10,9.5,0.0230414746543778
piloto,j6010_1.sm,adaptativa,0.4,30,0.2396451870154658,0.928311027467899,15,5.0,0.0
piloto,j6010_1.sm,adaptativa,0.4,31,0.2450497559194814,0.9175985518849008,10,6.5,0.1497797356828193
piloto,j6010_1.sm,adaptativa,0.4,32,0.2400920727754799,0.9331712388900708,19,5.0,0.1851015801354401
piloto,j6010_1.sm,adaptativa,0.4,33,0.2408645501839857,0.9401335054841706,10,3.0,0.0952380952380952
piloto,j6010_1.sm,adaptativa,0.4,34,0.2443394670141015,0.9134643579530436,10,0.0,0.2069716775599128
piloto,j6010_1.sm,adaptativa,0.4,35,0.2399886903678164,0.9371489139271558,13,4.5,0.0225225225225225
piloto,j6010_1.sm,adaptativa,0.4,36,0.2397698723081927,0.9296849887204288,14,3.5,0.1169977924944812
piloto,j6010_1.sm,adaptativa,0.4,37,0.241860201073441,0.923078508267476,18,2.0,0.1033707865168539
piloto,j6010_1.sm,adaptativa,0.4,38,0.2403492550733652,0.937367173363552,14,0.0,0.0
piloto,j6010_1.sm,adaptativa,0.4,39,0.2374024832575856,0.9277135668478896,11,4.5,0.0648769574944071
piloto,j6010_1.sm,adaptativa,0.6,0,0.2833477159411697,0.9486022874665148,8,0.0,0.0986238532110091
piloto,j6010_1.sm,adaptativa,0.6,1,0.2842579829727106,0.9256425761822432,12,9.0,0.1111111111111111
piloto,j6010_1.sm,adaptativa,0.6,2,0.2982919454296709,0.8951608347293295,15,6.344616578073426,0.3098290598290598
piloto,j6010_1.sm,adaptativa,0.6,3,0.2976812719006392,0.8967116376904443,15,4.0,0.1553191489361702
piloto,j6010_1.sm,adaptativa,0.6,4,0.2976368862011976,0.9064229792426802,9,5.0,0.1943844492440604
piloto,j6010_1.sm,adaptativa,0.6,5,0.2883759141511532,0.9068790366747206,12,0.5,0.0759219088937093
piloto,j6010_1.sm,adaptativa,0.6,6,0.2791144136728046,0.9245358926634362,13,3.5,0.0675675675675675
piloto,j6010_1.sm,adaptativa,0.6,7,0.2883735488064089,0.9310194570664428,19,14.5,0.1264108352144469
piloto,j6010_1.sm,adaptativa,0.6,8,0.2897906905757542,0.91410641423459,17,6.0,0.1019955654101995
piloto,j6010_1.sm,adaptativa,0.6,9,0.2809617740495421,0.9254198088155936,10,4.0,0.0221729490022172
piloto,j6010_1.sm,adaptativa,0.6,10,0.2992869308627367,0.9292138292028268,10,3.0,0.1004464285714285
piloto,j6010_1.sm,adaptativa,0.6,11,0.2974572512374075,0.9085584518815508,15,7.5,0.1796536796536796
piloto,j6010_1.sm,adaptativa,0.6,12,0.2799835736153503,0.928012049250996,16,10.0,0.1610738255033557
piloto,j6010_1.sm,adaptativa,0.6,13,0.2687130586467544,0.9344369486220392,10,4.5,0.0431818181818181
piloto,j6010_1.sm,adaptativa,0.6,14,0.2858532563925197,0.9169242763727607,22,8.0,0.0267260579064587
piloto,j6010_1.sm,adaptativa,0.6,15,0.3049245300464725,0.9165782428682422,9,4.5,0.1881838074398249
piloto,j6010_1.sm,adaptativa,0.6,16,0.2818993399266578,0.9219728059547132,20,9.5,0.0269058295964125
piloto,j6010_1.sm,adaptativa,0.6,17,0.2711342230602439,0.9506946860187248,16,5.0,0.1020881670533642
piloto,j6010_1.sm,adaptativa,0.6,18,0.2984479845405752,0.912379108293036,11,3.5,0.210412147505423
piloto,j6010_1.sm,adaptativa,0.6,19,0.2976967645224609,0.9043464272544518,17,4.5,0.2176724137931034
piloto,j6010_1.sm,adaptativa,0.6,20,0.2850348431223406,0.9251965928668872,8,4.5,0.0933333333333333
piloto,j6010_1.sm,adaptativa,0.6,21,0.3041728627552625,0.91565189726512,17,5.229261054748606,0.208695652173913
piloto,j6010_1.sm,adaptativa,0.6,22,0.3020951260771863,0.907117189593162,19,8.0,0.1478260869565217
piloto,j6010_1.sm,adaptativa,0.6,23,0.3003578275644885,0.9287356260653692,13,9.228325179123996,0.1311111111111111
piloto,j6010_1.sm,adaptativa,0.6,24,0.2759674148515742,0.923143057270814,11,5.0,0.0935412026726058
piloto,j6010_1.sm,adaptativa,0.6,25,0.304522893146484,0.8939341553714882,15,3.5,0.222457627118644
piloto,j6010_1.sm,adaptativa,0.6,26,0.2932657687489722,0.922179064252055,8,4.0,0.1592920353982301
piloto,j6010_1.sm,adaptativa,0.6,27,0.261794156601158,0.9315134453140386,6,4.0,0.1709006928406466
piloto,j6010_1.sm,adaptativa,0.6,28,0.2745967444786368,0.9265488471517797,10,3.5,0.0448430493273542
piloto,j6010_1.sm,adaptativa,0.6,29,0.2666144104146783,0.9384569437565936,10,9.5,0.0227790432801822
piloto,j6010_1.sm,adaptativa,0.6,30,0.2831254545777942,0.9211387988153764,14,5.0,0.0491071428571428
piloto,j6010_1.sm,adaptativa,0.6,31,0.2885770893315033,0.9147530872513184,12,4.0,0.1293859649122807
piloto,j6010_1.sm,adaptativa,0.6,32,0.2973863824237406,0.9175168687296422,15,4.0,0.2275711159737418
piloto,j6010_1.sm,adaptativa,0.6,33,0.2944964655501353,0.9230084507893076,11,9.266294443585831,0.1674008810572687
piloto,j6010_1.sm,adaptativa,0.6,34,0.2833989242745256,0.9047882716459478,9,0.5690426530969063,0.123076923076923
piloto,j6010_1.sm,adaptativa,0.6,35,0.2905876268697581,0.9144456125087692,13,5.0,0.1076923076923077
piloto,j6010_1.sm,adaptativa,0.6,36,0.2867388666256006,0.9132096114079592,15,4.0,0.1413043478260869
piloto,j6010_1.sm,adaptativa,0.6,37,0.2949641623630951,0.9163832251451678,14,3.0,0.1501103752759381
piloto,j6010_1.sm,adaptativa,0.6,38,0.2863981837521976,0.9236678992882552,14,0.0,0.0311804008908685
piloto,j6010_1.sm,adaptativa,0.6,39,0.2982955477350946,0.9044879332494402,11,4.5,0.2774193548387096
piloto,j6010_1.sm,adaptativa,0.8,0,0.3305912602469741,0.9382905854586384,8,0.0,0.1343963553530751
piloto,j6010_1.sm,adaptativa,0.8,1,0.3314456833445227,0.9090385463553344,12,9.0,0.1360691144708423
piloto,j6010_1.sm,adaptativa,0.8,2,0.3645659241382459,0.8771330315112855,15,5.0,0.2875
piloto,j6010_1.sm,adaptativa,0.8,3,0.379109803079405,0.8855254181456126,13,3.5,0.2233820459290187
piloto,j6010_1.sm,adaptativa,0.8,4,0.3651264924904158,0.8855329372493004,15,3.0,0.1763440860215053
piloto,j6010_1.sm,adaptativa,0.8,5,0.3626640489263227,0.8827063784933569,13,5.0,0.3008298755186722
piloto,j6010_1.sm,adaptativa,0.8,6,0.334878130293701,0.9042802005143808,12,3.5,0.1344902386117136
piloto,j6010_1.sm,adaptativa,0.8,7,0.3371671449975915,0.9246449689197888,15,14.5,0.1210762331838565
piloto,j6010_1.sm,adaptativa,0.8,8,0.3519183852782014,0.8769632898014734,19,6.0,0.2266949152542373
piloto,j6010_1.sm,adaptativa,0.8,9,0.3571167834648514,0.9074848587678446,9,7.77776200900391,0.1034482758620689
piloto,j6010_1.sm,adaptativa,0.8,10,0.3510337168475059,0.8854943450522386,8,4.450854322673159,0.2012711864406779
piloto,j6010_1.sm,adaptativa,0.8,11,0.3608604876657881,0.8839897080188747,18,5.5,0.1748400852878464
piloto,j6010_1.sm,adaptativa,0.8,12,0.3301352102420032,0.9228867075313296,18,10.0,0.1504424778761062
piloto,j6010_1.sm,adaptativa,0.8,13,0.3093941847829848,0.9192241858572836,12,4.5,0.0515695067264574
piloto,j6010_1.sm,adaptativa,0.8,14,0.3880657052891849,0.8699653920007285,19,8.0,0.2206185567010309
piloto,j6010_1.sm,adaptativa,0.8,15,0.3681667834922471,0.8953030696058493,10,5.898807188758919,0.2236559139784946
piloto,j6010_1.sm,adaptativa,0.8,16,0.3277880442681838,0.9097964795303296,20,9.5,0.0907079646017699
piloto,j6010_1.sm,adaptativa,0.8,17,0.3386042247079122,0.9253773488637624,15,5.0,0.1208053691275167
piloto,j6010_1.sm,adaptativa,0.8,18,0.3679846209299059,0.8818277904300893,15,6.5,0.3354166666666666
piloto,j6010_1.sm,adaptativa,0.8,19,0.3652492977423938,0.8890090579617604,15,6.5,0.2055084745762712
piloto,j6010_1.sm,adaptativa,0.8,20,0.3342079637796089,0.9090907409065604,8,4.562058078691573,0.12472647702407
piloto,j6010_1.sm,adaptativa,0.8,21,0.3534782638787954,0.9020995116523548,15,4.0,0.1822125813449024
piloto,j6010_1.sm,adaptativa,0.8,22,0.356084211647842,0.8705171286369465,17,7.0,0.25625
piloto,j6010_1.sm,adaptativa,0.8,23,0.3713754501279677,0.8832406079489895,11,7.030425890880324,0.2645833333333333
piloto,j6010_1.sm,adaptativa,0.8,24,0.3218081891878297,0.9144436309429802,15,9.0,0.0509977827050997
piloto,j6010_1.sm,adaptativa,0.8,25,0.3524491863366187,0.8981555492761594,15,5.5,0.2021505376344086
piloto,j6010_1.sm,adaptativa,0.8,26,0.3310825495040939,0.9050433680514874,12,5.0,0.0787746170678337
piloto,j6010_1.sm,adaptativa,0.8,27,0.3228920631042294,0.9096950008983684,11,3.5,0.1396895787139689
piloto,j6010_1.sm,adaptativa,0.8,28,0.3144309941884743,0.914554821075212,10,3.5,0.0701754385964912
piloto,j6010_1.sm,adaptativa,0.8,29,0.3030109655345843,0.9275917418384548,10,9.5,0.0226244343891402
piloto,j6010_1.sm,adaptativa,0.8,30,0.3392699307501931,0.9072975224396862,14,5.0,0.0980392156862745
piloto,j6010_1.sm,adaptativa,0.8,31,0.3207584351349747,0.9123732091566716,10,5.5,0.1017699115044247
piloto,j6010_1.sm,adaptativa,0.8,32,0.3349200306863146,0.9016691088565036,15,4.0,0.2396514161220043
piloto,j6010_1.sm,adaptativa,0.8,33,0.3523535640871245,0.891936793523151,12,10.481564628363795,0.1936842105263158
piloto,j6010_1.sm,adaptativa,0.8,34,0.3639733872253125,0.8725918677983906,15,3.6634587421780274,0.2972972972972973
piloto,j6010_1.sm,adaptativa,0.8,35,0.3508828028210931,0.8943667276202388,15,5.0,0.1513859275053305
piloto,j6010_1.sm,adaptativa,0.8,36,0.3346045002907185,0.905752837864517,15,4.0,0.1298701298701298
piloto,j6010_1.sm,adaptativa,0.8,37,0.334428661157368,0.9067665740162056,15,3.0,0.1390728476821192
piloto,j6010_1.sm,adaptativa,0.8,38,0.3465219078509588,0.9002361518011509,9,4.0,0.1684665226781857
piloto,j6010_1.sm,adaptativa,0.8,39,0.3650812107405616,0.8893095356267113,13,5.533446765767109,0.1991525423728813
piloto,j6010_1.sm,adaptativa,1.0,0,0.3820815757403453,0.9106355624921768,8,0.0,0.1365638766519823
piloto,j6010_1.sm,adaptativa,1.0,1,0.3909585739492028,0.8873041953333087,12,9.0,0.1592356687898089
piloto,j6010_1.sm,adaptativa,1.0,2,0.4624360226438344,0.8346614419628533,15,4.0,0.3674698795180723
piloto,j6010_1.sm,adaptativa,1.0,3,0.482813965342119,0.8303950848645375,13,3.5,0.3313840155945419
piloto,j6010_1.sm,adaptativa,1.0,4,0.4696034708551863,0.8379210939020925,14,8.487616778821245,0.2459677419354838
piloto,j6010_1.sm,adaptativa,1.0,5,0.4205303334008602,0.8599683314194485,16,4.0,0.256198347107438
piloto,j6010_1.sm,adaptativa,1.0,6,0.4197240294455884,0.8811264678314024,13,8.639389736287757,0.189873417721519
piloto,j6010_1.sm,adaptativa,1.0,7,0.4632389560286345,0.857835362957451,16,14.5,0.3587628865979381
piloto,j6010_1.sm,adaptativa,1.0,8,0.4322105451193302,0.8708565384951937,14,2.0,0.1467505241090146
piloto,j6010_1.sm,adaptativa,1.0,9,0.3930197868183854,0.8866514412961937,9,4.0,0.1553191489361702
piloto,j6010_1.sm,adaptativa,1.0,10,0.4109821455349994,0.8658958439644495,13,7.0,0.2199170124481327
piloto,j6010_1.sm,adaptativa,1.0,11,0.413750637329882,0.851624164087109,15,3.5,0.217659137577002
piloto,j6010_1.sm,adaptativa,1.0,12,0.3871056384481202,0.8828351427274727,15,10.0,0.2542372881355932
piloto,j6010_1.sm,adaptativa,1.0,13,0.3681539324030136,0.8994301640028547,15,4.5,0.1010989010989011
piloto,j6010_1.sm,adaptativa,1.0,14,0.4312990410132888,0.8489627618466703,19,7.414864693556433,0.280561122244489
piloto,j6010_1.sm,adaptativa,1.0,15,0.4493314858760235,0.8701914668630846,10,5.394072982818984,0.2938689217758985
piloto,j6010_1.sm,adaptativa,1.0,16,0.4245358108913285,0.8705028654561259,18,9.5,0.1928721174004193
piloto,j6010_1.sm,adaptativa,1.0,17,0.3721257908957789,0.9165497974169726,14,5.0,0.1367713004484305
piloto,j6010_1.sm,adaptativa,1.0,18,0.4450747314223218,0.8526923902407684,16,4.708096152329208,0.2965235173824131
piloto,j6010_1.sm,adaptativa,1.0,19,0.4334368719812579,0.8382505675447856,17,4.5,0.3273809523809524
piloto,j6010_1.sm,adaptativa,1.0,20,0.4375041722231357,0.8749953959689168,8,7.870495867098489,0.2292993630573248
piloto,j6010_1.sm,adaptativa,1.0,21,0.4243132843640803,0.865669855333494,15,5.837632476785612,0.2552742616033755
piloto,j6010_1.sm,adaptativa,1.0,22,0.4265348503464677,0.8458619635757844,17,7.0690976930819485,0.2918367346938775
piloto,j6010_1.sm,adaptativa,1.0,23,0.4507697339501507,0.857513172637308,14,2.5,0.2090163934426229
piloto,j6010_1.sm,adaptativa,1.0,24,0.3807769212931066,0.8914987014035057,12,9.0,0.1026200873362445
piloto,j6010_1.sm,adaptativa,1.0,25,0.4472801490679026,0.8525345275218714,14,4.0,0.2612244897959184
piloto,j6010_1.sm,adaptativa,1.0,26,0.4210013306188171,0.8544520682161668,11,3.0,0.2256728778467908
piloto,j6010_1.sm,adaptativa,1.0,27,0.3766871038688484,0.8837606134937688,11,3.5,0.2369565217391304
piloto,j6010_1.sm,adaptativa,1.0,28,0.3614732067671168,0.9009549803046344,10,3.5,0.0735930735930736
piloto,j6010_1.sm,adaptativa,1.0,29,0.3470947320587406,0.9131595126937124,10,9.5,0.0888888888888888
piloto,j6010_1.sm,adaptativa,1.0,30,0.425443615879042,0.8657227255126843,18,5.0,0.2270833333333333
piloto,j6010_1.sm,adaptativa,1.0,31,0.4142571910822064,0.870827798343303,12,4.0,0.2473572938689217
piloto,j6010_1.sm,adaptativa,1.0,32,0.440852377608951,0.8533452646348575,15,5.0,0.3121149897330595
piloto,j6010_1.sm,adaptativa,1.0,33,0.402633092038766,0.8693181201471311,11,1.5,0.2291666666666666
piloto,j6010_1.sm,adaptativa,1.0,34,0.4585025738188467,0.8463068491629339,14,8.098311453869519,0.3163265306122449
piloto,j6010_1.sm,adaptativa,1.0,35,0.428441941346001,0.8637244980475005,15,4.0,0.1942148760330578
piloto,j6010_1.sm,adaptativa,1.0,36,0.3894529271452507,0.8825988824552805,14,7.0,0.1434689507494646
piloto,j6010_1.sm,adaptativa,1.0,37,0.3884720538190513,0.8670760591741424,15,4.0,0.176595744680851
piloto,j6010_1.sm,adaptativa,1.0,38,0.3736520128979019,0.8889113103038428,11,0.0,0.2159827213822894
piloto,j6010_1.sm,adaptativa,1.0,39,0.4265385496365626,0.8564652630683423,18,7.0,0.1885245901639344
piloto,j6014_1.sm,centralizada,0.2,0,0.1999999999999999,0.9802413422731324,9,8.5,0.5095137420718816
piloto,j6014_1.sm,centralizada,0.2,1,0.2,0.9815884446268964,16,15.0,0.505307855626327
piloto,j6014_1.sm,centralizada,0.2,2,0.2,0.979969971776802,12,18.5,0.3195020746887966
piloto,j6014_1.sm,centralizada,0.2,3,0.1999999999999999,0.9590979384133532,9,8.5,0.465863453815261
piloto,j6014_1.sm,centralizada,0.2,4,0.1999999999999999,0.9713216455629192,8,14.5,0.3806584362139917
piloto,j6014_1.sm,centralizada,0.2,5,0.2,0.9794061518389636,17,15.5,0.5294117647058824
piloto,j6014_1.sm,centralizada,0.2,6,0.2,0.9683859861494936,13,11.0,0.3392857142857143
piloto,j6014_1.sm,centralizada,0.2,7,0.1999999999999999,0.9891585887051372,17,12.0,0.5956521739130435
piloto,j6014_1.sm,centralizada,0.2,8,0.1999999999999999,0.9890029288766602,13,13.0,0.7304347826086957
piloto,j6014_1.sm,centralizada,0.2,9,0.1999999999999999,0.9889247594226608,14,22.0,0.4645161290322581
piloto,j6014_1.sm,centralizada,0.2,10,0.2,0.9868882840712973,8,5.5,0.6133909287257019
piloto,j6014_1.sm,centralizada,0.2,11,0.1999999999999999,0.9779176575469288,12,19.5,0.474012474012474
piloto,j6014_1.sm,centralizada,0.2,12,0.1999999999999999,0.9666509886712707,15,23.0,0.3528225806451613
piloto,j6014_1.sm,centralizada,0.2,13,0.1999999999999999,0.9523555664638942,17,23.0,0.3011811023622047
piloto,j6014_1.sm,centralizada,0.2,14,0.1999999999999999,0.9382356661185528,14,19.5,0.5930232558139535
piloto,j6014_1.sm,centralizada,0.2,15,0.1999999999999999,0.9859068462757282,13,12.0,0.4726890756302521
piloto,j6014_1.sm,centralizada,0.2,16,0.1999999999999999,0.970947695935352,15,13.0,0.4027237354085603
piloto,j6014_1.sm,centralizada,0.2,17,0.1999999999999999,0.9643174271032336,20,17.51719034720888,0.6101364522417154
piloto,j6014_1.sm,centralizada,0.2,18,0.2,0.9695991880605522,17,20.5,0.416
piloto,j6014_1.sm,centralizada,0.2,19,0.1999999999999999,0.9818595765857184,11,12.0,0.5
piloto,j6014_1.sm,centralizada,0.2,20,0.2,0.9815415065485676,13,18.5,0.4163179916317991
piloto,j6014_1.sm,centralizada,0.2,21,0.1999999999999999,0.9724761180963528,11,9.0,0.3132530120481928
piloto,j6014_1.sm,centralizada,0.2,22,0.2,0.9693571737767372,11,7.5,0.6894409937888198
piloto,j6014_1.sm,centralizada,0.2,23,0.1999999999999999,0.9809495672327656,5,7.5,0.490566037735849
piloto,j6014_1.sm,centralizada,0.2,24,0.1999999999999999,0.9823324585445532,17,18.0,0.4212765957446808
piloto,j6014_1.sm,centralizada,0.2,25,0.1999999999999999,0.987189286539496,18,19.5,0.4708423326133909
piloto,j6014_1.sm,centralizada,0.2,26,0.2,0.9663614225440836,13,14.5,0.393638170974155
piloto,j6014_1.sm,centralizada,0.2,27,0.2,0.9417320177564522,7,6.5,0.4783427495291902
piloto,j6014_1.sm,centralizada,0.2,28,0.1999999999999999,0.977583487768298,12,16.596535555370746,0.591919191919192
piloto,j6014_1.sm,centralizada,0.2,29,0.1999999999999999,0.98638188783758,12,9.5,0.6745689655172413
piloto,j6014_1.sm,centralizada,0.2,30,0.1999999999999999,0.971235803016504,9,5.5,0.2539370078740157
piloto,j6014_1.sm,centralizada,0.2,31,0.2,0.9813016785659912,10,5.5,0.5190677966101694
piloto,j6014_1.sm,centralizada,0.2,32,0.1999999999999999,0.9787736357632806,9,10.0,0.4463157894736842
piloto,j6014_1.sm,centralizada,0.2,33,0.1999999999999999,0.956072235055328,14,14.0,0.541501976284585
piloto,j6014_1.sm,centralizada,0.2,34,0.2,0.962064922479813,11,12.061949254677328,0.3393213572854291
piloto,j6014_1.sm,centralizada,0.2,35,0.1999999999999999,0.9772779248340576,8,8.0,0.4190871369294606
piloto,j6014_1.sm,centralizada,0.2,36,0.2,0.9806681473423142,8,13.5,0.5212765957446809
piloto,j6014_1.sm,centralizada,0.2,37,0.1999999999999999,0.9812883440190816,13,17.0,0.4572025052192067
piloto,j6014_1.sm,centralizada,0.2,38,0.2,0.9801990157451492,18,18.5,0.280163599182004
piloto,j6014_1.sm,centralizada,0.2,39,0.2,0.9881889251933172,11,12.0,0.561822125813449
piloto,j6014_1.sm,centralizada,0.4,0,0.3681726850209565,0.9215238483347508,10,10.636162486322924,0.6137667304015296
piloto,j6014_1.sm,centralizada,0.4,1,0.3681602051697726,0.9354795263091604,15,15.0,0.4570858283433133
piloto,j6014_1.sm,centralizada,0.4,2,0.3731840418903119,0.8980365683383502,17,25.27012902710377,0.5392491467576792
piloto,j6014_1.sm,centralizada,0.4,3,0.3714306006725255,0.8914071358027512,14,17.749078899447905,0.6310344827586207
piloto,j6014_1.sm,centralizada,0.4,4,0.3732671499927241,0.8637204253057381,18,22.061543366473664,0.6584967320261438
piloto,j6014_1.sm,centralizada,0.4,5,0.3592887017564097,0.9289201054087444,18,12.5,0.5314401622718052
piloto,j6014_1.sm,centralizada,0.4,6,0.3679973465143253,0.913912055379929,20,21.444209330061557,0.4745454545454545
piloto,j6014_1.sm,centralizada,0.4,7,0.3700496808261188,0.9089098824556544,11,18.999606996392075,0.7555147058823529
piloto,j6014_1.sm,centralizada,0.4,8,0.3747005189016269,0.9295721889349938,13,19.5,0.8297455968688845
piloto,j6014_1.sm,centralizada,0.4,9,0.3744962479245925,0.8935103834245763,20,25.465793412798675,0.6962457337883959
piloto,j6014_1.sm,centralizada,0.4,10,0.3764088724074994,0.9111879580876822,12,14.790734142132688,0.7184115523465704
piloto,j6014_1.sm,centralizada,0.4,11,0.3643026241595165,0.8912800485190647,12,15.0,0.6744186046511628
piloto,j6014_1.sm,centralizada,0.4,12,0.3542925779132609,0.8940619457466519,14,15.0,0.4481481481481481
piloto,j6014_1.sm,centralizada,0.4,13,0.343831770543587,0.8671225001612596,18,18.04044607552747,0.4799301919720768
piloto,j6014_1.sm,centralizada,0.4,14,0.3521936906376128,0.8452297088417736,13,19.5,0.6335616438356164
piloto,j6014_1.sm,centralizada,0.4,15,0.3642589008668587,0.9108752794815514,12,21.0,0.5066413662239089
piloto,j6014_1.sm,centralizada,0.4,16,0.3601467013733087,0.8663228648372092,14,15.0,0.5131810193321616
piloto,j6014_1.sm,centralizada,0.4,17,0.3759709942612058,0.9331238084213924,15,26.901671077560007,0.6877256317689531
piloto,j6014_1.sm,centralizada,0.4,18,0.361139761350893,0.9011528206743464,13,17.0,0.5109090909090909
piloto,j6014_1.sm,centralizada,0.4,19,0.3618926298124651,0.8858353406963229,16,20.75777541792012,0.5516637478108581
piloto,j6014_1.sm,centralizada,0.4,20,0.3666638786656495,0.886223377539151,14,30.69500498984909,0.5559502664298401
piloto,j6014_1.sm,centralizada,0.4,21,0.345861688292346,0.834375571938358,10,9.0,0.554806070826307
piloto,j6014_1.sm,centralizada,0.4,22,0.3730184922841844,0.8985642701706998,20,24.74079822231989,0.8080985915492958
piloto,j6014_1.sm,centralizada,0.4,23,0.3608204059254286,0.8571679943255922,11,18.428218095984477,0.7125850340136054
piloto,j6014_1.sm,centralizada,0.4,24,0.3789274137019617,0.9424935015995548,16,17.564704307178634,0.6522556390977443
piloto,j6014_1.sm,centralizada,0.4,25,0.3764883233291281,0.9077224897907586,19,24.47257384679393,0.6719022687609075
piloto,j6014_1.sm,centralizada,0.4,26,0.369932052248185,0.8727074963130427,11,17.73086739842368,0.6946308724832215
piloto,j6014_1.sm,centralizada,0.4,27,0.3475170183115028,0.8382448530925414,10,15.306366912930889,0.6165540540540541
piloto,j6014_1.sm,centralizada,0.4,28,0.3663622634467282,0.8380386488077126,14,16.386267019995188,0.7090032154340836
piloto,j6014_1.sm,centralizada,0.4,29,0.3730314021017628,0.9263117460269548,9,11.5,0.7041984732824428
piloto,j6014_1.sm,centralizada,0.4,30,0.3728978982116918,0.8600234931116099,14,16.096967737986358,0.5858747993579454
piloto,j6014_1.sm,centralizada,0.4,31,0.3676051501924394,0.8927468351660636,15,20.867029884746604,0.6031468531468531
piloto,j6014_1.sm,centralizada,0.4,32,0.3585222089526462,0.852299198906676,19,24.0,0.6410256410256411
piloto,j6014_1.sm,centralizada,0.4,33,0.3600600952287044,0.8949128653652514,12,19.954198914143998,0.5508317929759704
piloto,j6014_1.sm,centralizada,0.4,34,0.3768490262517563,0.9424446926365307,12,12.0,0.4730983302411873
piloto,j6014_1.sm,centralizada,0.4,35,0.3638729917807046,0.8481823078915554,17,16.945297571032278,0.6568144499178982
piloto,j6014_1.sm,centralizada,0.4,36,0.3629942357976163,0.9007361614141542,14,17.19307111074149,0.6394052044609665
piloto,j6014_1.sm,centralizada,0.4,37,0.3712795515167762,0.9410799756748336,15,19.0,0.5678294573643411
piloto,j6014_1.sm,centralizada,0.4,38,0.3662122615475053,0.8791198906180311,13,9.5,0.519672131147541
piloto,j6014_1.sm,centralizada,0.4,39,0.3708010396752608,0.8983928950092932,13,15.187142529366316,0.679646017699115
