braco,cenario,ablacao,arquivo,semente,concluiu,makespan,atraso_relativo,E_total,TW,TL,TU,TR,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,S_UR_maximo,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_colega_capaz_sem_confianca,tarefas_acima_da_competencia_maxima_inicial,competencia_minima_inicial,competencia_maxima_inicial,competencia_maxima_final
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,2,True,156,2.4,0.8119221587900283,539.0,0.0,65.0,59.85674311838946,4,10,0,0.0666666666666666,18.49737540954995,284.0,0.2107631799943291,0.0651316035547533,19,0,0,65,41,65,32,33,3,0.2570239140832174,0.7659648859265082,0.7659648859265082
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,3,True,153,2.353846153846154,0.7794004251874324,554.0,0.0,118.0,38.802794169341794,2,9,0,0.0333333333333333,11.270674121095848,284.0,0.1366295569343021,0.0396854722573797,29,0,0,118,31,118,50,68,1,0.2433201962422982,0.794910294566222,0.794910294566222
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,4,True,154,2.3692307692307693,0.7691735181926255,562.0,0.0,133.0,35.65437993830849,4,6,0,0.0666666666666666,7.893082916665471,284.0,0.1255435913320721,0.0277925454812164,24,0,0,133,36,133,46,87,3,0.3530323246498424,0.7496468789669437,0.7496468789669437
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,5,True,196,3.0153846153846158,0.7814383135414542,556.0,0.0,89.0,66.5084970433882,5,11,0,0.0833333333333333,18.663822295157708,284.0,0.2341848487443246,0.0657176841378792,23,0,0,89,37,89,29,60,8,0.3910769205246226,0.6863255838987572,0.6863255838987572
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,6,True,152,2.3384615384615386,0.7968649668255298,545.0,0.0,85.0,53.93017975318462,4,12,0,0.0666666666666666,14.526040916341683,284.0,0.1898949991309317,0.0511480313955693,19,0,0,85,41,85,66,19,3,0.2436049793851584,0.7631789564580391,0.7631789564580391
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,7,True,143,2.2,0.7836867030036586,525.0,0.0,110.0,34.91056245795338,1,9,0,0.0166666666666666,5.0,284.0,0.1229245156970189,0.0176056338028169,25,0,0,110,35,110,38,72,17,0.4310024134004245,0.5858494645010164,0.5858494645010164
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,8,True,281,4.323076923076923,0.6676067392785003,629.0,0.0,249.0,64.17143565653103,4,13,0,0.0666666666666666,9.703719122139454,284.0,0.2259557593539825,0.0341680250779558,44,0,0,249,16,249,81,168,26,0.2724902104363956,0.5273323364698471,0.5273323364698471
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,9,True,149,2.292307692307692,0.8112971262943172,531.0,0.0,102.0,21.50743357787666,2,7,0,0.0333333333333333,4.507433577876664,284.0,0.0757303999221009,0.0158712449925234,21,0,0,102,39,102,37,65,8,0.3512385487549321,0.6872143627230507,0.6872143627230507
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,10,True,165,2.5384615384615383,0.701190420025981,627.0,0.0,217.0,50.19362001090651,3,10,0,0.05,7.216740378293082,284.0,0.1767380986299525,0.025411057670046,39,0,0,217,21,217,54,163,18,0.4175993861121362,0.5820371027673271,0.5820371027673271
so_p_reporte,so_p_reporte,nenhuma,j6024_1.sm,11,True,132,2.0307692307692307,0.7568421772793467,511.0,0.0,118.0,46.17378832785698,3,11,0,0.05,5.5,284.0,0.1625837617178062,0.0193661971830985,22,0,0,118,38,118,44,74,6,0.486713896835989,0.7131697048371954,0.7131697048371954
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,0,True,215,2.239583333333333,0.7834568601980513,644.0,0.0,135.0,42.99803552323516,3,5,0,0.05,10.05238310139779,346.0,0.1242717789688877,0.0290531303508606,31,0,0,135,29,135,42,93,19,0.4857196752206667,0.6268507180531939,0.6268507180531939
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,1,True,192,2.0,0.7835046734933958,582.0,0.0,101.0,59.81624563265064,4,14,0,0.0666666666666666,5.0,346.0,0.1728793226377186,0.0144508670520231,25,0,0,101,35,101,27,74,17,0.3936211322074767,0.6586427040007742,0.6586427040007742
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,2,True,291,3.03125,0.8589251581763946,615.0,0.0,45.0,56.01116132833023,2,11,0,0.0333333333333333,4.0,346.0,0.1618819691570237,0.0115606936416184,25,0,0,45,35,45,25,20,9,0.2570239140832174,0.7659648859265082,0.7659648859265082
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,3,True,220,2.2916666666666665,0.806741069766882,635.0,0.0,106.0,46.11748266825101,1,10,0,0.0166666666666666,12.180013368712746,346.0,0.1332875221625752,0.0352023507766264,28,0,0,106,32,106,34,72,6,0.2433201962422982,0.794910294566222,0.794910294566222
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,4,True,206,2.145833333333333,0.724110914898386,566.0,0.0,152.0,63.64820934846203,6,8,0,0.1,10.5,346.0,0.183954362278792,0.0303468208092485,21,0,0,152,39,152,45,107,9,0.3530323246498424,0.7496468789669437,0.7496468789669437
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,5,True,211,2.1979166666666665,0.8333822250657292,622.0,0.0,79.0,45.356211222218725,1,11,0,0.0166666666666666,1.5,346.0,0.1310873156711524,0.0043352601156069,30,0,0,79,30,79,26,53,15,0.3910769205246226,0.6863255838987572,0.6863255838987572
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,6,True,245,2.552083333333333,0.7985680245280979,622.0,0.0,82.0,74.89419673115734,6,13,0,0.1,10.57768513360234,346.0,0.2164572159860038,0.0305713443167697,26,0,0,82,34,82,26,56,9,0.2436049793851584,0.7631789564580391,0.7631789564580391
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,7,True,213,2.21875,0.756193860474964,629.0,0.0,171.0,31.79728489851295,2,7,0,0.0333333333333333,4.5,346.0,0.0918996673367426,0.0130057803468208,37,0,0,171,23,171,53,118,24,0.4310024134004245,0.5858494645010164,0.5858494645010164
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,8,True,284,2.958333333333333,0.6448319935557449,737.0,0.0,312.0,93.9333646055936,3,18,0,0.05,7.308723843206603,346.0,0.2714837127329295,0.021123479315626,50,0,0,312,10,312,102,210,29,0.2724902104363956,0.5273323364698471,0.5273323364698471
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,9,True,199,2.0729166666666665,0.7263143167596064,619.0,0.0,146.0,87.24810487230833,3,15,0,0.05,14.233308219857143,346.0,0.2521621528101397,0.0411367289591246,28,0,0,146,32,146,45,101,15,0.3512385487549321,0.6872143627230507,0.6872143627230507
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,10,True,235,2.4479166666666665,0.6949600805548487,632.0,0.0,202.0,75.4047524217765,6,10,0,0.1,13.089183756366404,346.0,0.2179328104675621,0.0378300108565503,31,0,0,202,29,202,56,146,25,0.4175993861121362,0.5820371027673271,0.5820371027673271
so_p_reporte,so_p_reporte,nenhuma,j6027_1.sm,11,True,206,2.145833333333333,0.771456962257029,602.0,0.0,100.0,78.3416515144879,5,16,0,0.0833333333333333,9.0,346.0,0.2264209581343581,0.0260115606936416,23,0,0,100,37,100,30,70,12,0.486713896835989,0.7131697048371954,0.7131697048371954
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,0,True,162,2.4923076923076923,0.8436319337116942,696.0,0.0,88.0,41.00433208808993,4,7,0,0.0666666666666666,8.159087230757972,324.0,0.1265565805187961,0.0251823679961665,41,0,0,88,19,88,28,60,15,0.4857196752206667,0.6268507180531939,0.6268507180531939
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,1,True,205,3.1538461538461537,0.8125722968655485,689.0,0.0,69.0,89.9245510310632,6,15,0,0.1,9.723744832690912,324.0,0.2775449105897012,0.0300115581255892,38,0,0,69,22,69,23,46,13,0.3936211322074767,0.6586427040007742,0.6586427040007742
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,2,True,161,2.476923076923077,0.8465272862062468,705.0,0.0,72.0,55.81426539656131,2,13,0,0.0333333333333333,8.28566484716902,324.0,0.1722662512239546,0.0255730396517562,45,0,0,72,15,72,27,45,6,0.2570239140832174,0.7659648859265082,0.7659648859265082
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,3,True,157,2.4153846153846152,0.8048362881126979,658.0,0.0,117.0,42.55757005313227,2,11,0,0.0333333333333333,4.013675213675214,324.0,0.1313505248553465,0.0123878864619605,39,0,0,117,21,117,44,73,6,0.2433201962422982,0.794910294566222,0.794910294566222
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,4,True,183,2.815384615384616,0.7304364769047307,721.0,0.0,185.0,81.08104372782913,5,12,0,0.0833333333333333,9.568668487389392,324.0,0.2502501349624356,0.0295329274302141,49,0,0,185,11,185,64,121,6,0.3530323246498424,0.7496468789669437,0.7496468789669437
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,5,True,161,2.476923076923077,0.840468765064319,668.0,0.0,68.0,58.7945572360201,3,13,0,0.05,6.279116373467149,324.0,0.1814646828272225,0.0193799888069973,36,0,0,68,24,68,40,28,10,0.3910769205246226,0.6863255838987572,0.6863255838987572
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,6,True,165,2.5384615384615383,0.8356797184415151,688.0,0.0,63.0,72.28191628614904,3,12,0,0.05,11.744186366085268,324.0,0.2230923342165094,0.0362474887842137,33,0,0,63,27,63,17,46,6,0.2436049793851584,0.7631789564580391,0.7631789564580391
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,7,True,165,2.5384615384615383,0.7845155517058766,686.0,0.0,127.0,61.424985595682415,3,11,0,0.05,2.464989091615993,324.0,0.189583288875563,0.0076079910235061,45,0,0,127,15,127,47,80,19,0.4310024134004245,0.5858494645010164,0.5858494645010164
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,8,True,198,3.046153846153846,0.7586261712895196,762.0,0.0,177.0,65.44728752864619,3,12,0,0.05,3.0,324.0,0.2019978010143401,0.0092592592592592,57,0,0,177,3,177,52,125,29,0.2724902104363956,0.5273323364698471,0.5273323364698471
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,9,True,233,3.5846153846153848,0.7583417079735384,695.0,0.0,150.0,71.4733954264473,6,9,0,0.1,12.543688961661829,324.0,0.2205968994643435,0.0387150893878451,40,0,0,150,20,150,70,80,10,0.3512385487549321,0.6872143627230507,0.6872143627230507
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,10,True,211,3.246153846153846,0.7120061963047198,753.0,0.0,219.0,85.57506593065631,5,15,0,0.0833333333333333,6.0,324.0,0.2641205738600503,0.0185185185185185,51,0,0,219,9,219,71,148,19,0.4175993861121362,0.5820371027673271,0.5820371027673271
so_p_reporte,so_p_reporte,nenhuma,j602_1.sm,11,True,158,2.4307692307692306,0.8418556362142144,670.0,0.0,61.0,64.8609186403488,6,10,0,0.1,15.844292049641933,324.0,0.2001880204949037,0.0489021359556849,35,0,0,61,25,61,38,23,8,0.486713896835989,0.7131697048371954,0.7131697048371954
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,0,True,183,2.652173913043478,0.812251284999217,732.0,0.0,134.0,35.19894362580869,1,8,0,0.0166666666666666,2.0,337.0,0.1044479039341504,0.0059347181008902,43,0,0,134,17,134,43,91,14,0.4857196752206667,0.6268507180531939,0.6268507180531939
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,1,True,179,2.5942028985507246,0.8172446317896906,733.0,0.0,105.0,58.91626165203114,4,11,0,0.0666666666666666,3.0432678537771274,337.0,0.1748257022315464,0.0090304684088342,40,0,0,105,20,105,37,68,13,0.3936211322074767,0.6586427040007742,0.6586427040007742
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,2,True,167,2.420289855072464,0.8202213873722789,714.0,0.0,92.0,64.49668661703949,1,12,0,0.0166666666666666,5.436141300988615,337.0,0.1913848267567937,0.0161309830889869,40,0,0,92,20,92,51,41,2,0.2570239140832174,0.7659648859265082,0.7659648859265082
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,3,True,170,2.463768115942029,0.7760860613232585,713.0,0.0,147.0,58.71254430765804,2,12,0,0.0333333333333333,15.931894768537074,337.0,0.1742211997259882,0.0472756521321574,33,0,0,147,27,147,59,88,0,0.2433201962422982,0.794910294566222,0.794910294566222
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,4,True,175,2.536231884057971,0.7951202552263054,693.0,0.0,118.0,60.56627622668206,5,10,0,0.0833333333333333,21.5933695980046,337.0,0.1797218879130031,0.064075280706245,30,0,0,118,30,118,42,76,2,0.3530323246498424,0.7496468789669437,0.7496468789669437
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,5,True,161,2.333333333333333,0.8080994372905048,695.0,0.0,116.0,49.04267287981475,1,12,0,0.0166666666666666,1.5,337.0,0.1455272192279369,0.0044510385756676,33,0,0,116,27,116,50,66,9,0.3910769205246226,0.6863255838987572,0.6863255838987572
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,6,True,170,2.463768115942029,0.8434848828895427,719.0,0.0,77.0,56.415988223650885,2,10,0,0.0333333333333333,10.573614222320582,337.0,0.1674064932452548,0.031375709858518,31,0,0,77,29,77,49,28,2,0.2436049793851584,0.7631789564580391,0.7631789564580391
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,7,True,211,3.057971014492753,0.7546231986517663,702.0,0.0,152.0,76.2655964648521,5,12,0,0.0833333333333333,27.17337215481141,337.0,0.2263074079075729,0.0806331517946926,43,0,0,152,17,152,48,104,19,0.4310024134004245,0.5858494645010164,0.5858494645010164
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,8,True,200,2.898550724637681,0.7188095116599426,734.0,0.0,210.0,77.13284269844762,5,10,0,0.0833333333333333,16.40883511437049,337.0,0.2288808388677971,0.0486909053838886,49,0,0,210,11,210,75,135,28,0.2724902104363956,0.5273323364698471,0.5273323364698471
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,9,True,199,2.8840579710144927,0.7576103515549238,659.0,0.0,145.0,65.8402795678077,5,8,0,0.0833333333333333,18.40313273186644,337.0,0.19537174945937,0.0546087024684464,32,0,0,145,28,145,50,95,9,0.3512385487549321,0.6872143627230507,0.6872143627230507
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,10,True,175,2.536231884057971,0.7260162182080961,684.0,0.0,191.0,67.12771401746683,4,12,0,0.0666666666666666,11.193176881947036,337.0,0.1991920297254208,0.0332141747238784,34,0,0,191,26,191,69,122,20,0.4175993861121362,0.5820371027673271,0.5820371027673271
so_p_reporte,so_p_reporte,nenhuma,j6032_1.sm,11,True,155,2.246376811594203,0.867254214776299,684.0,0.0,37.0,67.69608051017892,5,11,0,0.0833333333333333,11.785046362958454,337.0,0.2008785771815398,0.0349704639850399,31,0,0,37,29,37,26,11,7,0.486713896835989,0.7131697048371954,0.7131697048371954
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,0,True,189,2.423076923076923,0.8374558036955707,732.0,0.0,89.0,53.07597722744345,3,9,0,0.05,11.992341349513003,353.0,0.1503568759984233,0.0339726383838895,42,0,0,89,18,89,30,59,22,0.4857196752206667,0.6268507180531939,0.6268507180531939
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,1,True,194,2.4871794871794872,0.8359214178831257,728.0,0.0,80.0,62.89525932183414,3,9,0,0.05,9.73547229822701,353.0,0.1781735391553375,0.0275792416380368,37,0,0,80,23,80,29,51,19,0.3936211322074767,0.6586427040007742,0.6586427040007742
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,2,True,240,3.076923076923077,0.8565188048377625,755.0,0.0,83.0,43.47510099677064,5,8,0,0.0833333333333333,5.5,353.0,0.1231589263364607,0.0155807365439093,40,0,0,83,20,83,29,54,11,0.2570239140832174,0.7659648859265082,0.7659648859265082
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,3,True,211,2.7051282051282053,0.7678593477286833,737.0,0.0,174.0,48.81119742832499,3,8,0,0.05,8.787965586030063,353.0,0.1382753468224503,0.0248950866459775,39,0,0,174,21,174,76,98,8,0.2433201962422982,0.794910294566222,0.794910294566222
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,4,True,209,2.6794871794871797,0.7524443254574201,769.0,0.0,188.0,65.00252428312949,0,12,0,0.0,0.0,353.0,0.18414312828082,0.0,45,0,0,188,15,188,92,96,11,0.3530323246498424,0.7496468789669437,0.7496468789669437
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,5,True,205,2.628205128205128,0.7893980471031603,719.0,0.0,117.0,74.82059632463141,2,16,0,0.0333333333333333,7.84369512312041,353.0,0.211956363525868,0.0222200994989246,35,0,0,117,25,117,37,80,15,0.3910769205246226,0.6863255838987572,0.6863255838987572
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,6,True,206,2.641025641025641,0.8198676176419433,691.0,0.0,87.0,64.81899312893347,6,9,0,0.1,18.939966006354386,353.0,0.1836232099969786,0.0536542946355648,31,0,0,87,29,87,40,47,11,0.2436049793851584,0.7631789564580391,0.7631789564580391
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,7,True,333,4.269230769230769,0.8427177687133416,718.0,0.0,87.0,47.00529365393557,5,8,0,0.0833333333333333,7.277231329690347,353.0,0.1331594721074662,0.0206153862030888,39,0,0,87,21,87,35,52,27,0.4310024134004245,0.5858494645010164,0.5858494645010164
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,8,True,209,2.6794871794871797,0.7375391023353705,818.0,0.0,201.0,90.09373809450268,3,14,0,0.05,8.670988088477039,353.0,0.2552230540920756,0.0245637056330794,54,0,0,201,6,201,66,135,33,0.2724902104363956,0.5273323364698471,0.5273323364698471
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,9,True,180,2.3076923076923075,0.82631710964009,731.0,0.0,81.0,72.64826816716136,6,11,0,0.1,13.65974297675581,353.0,0.2058024593970576,0.0386961557415178,42,0,0,81,18,81,29,52,15,0.3512385487549321,0.6872143627230507,0.6872143627230507
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,10,True,211,2.7051282051282053,0.7515117426726191,745.0,0.0,152.0,94.33514181766304,5,15,0,0.0833333333333333,11.5,353.0,0.267238362089697,0.0325779036827195,40,0,0,152,20,152,50,102,27,0.4175993861121362,0.5820371027673271,0.5820371027673271
so_p_reporte,so_p_reporte,nenhuma,j6035_1.sm,11,True,186,2.3846153846153846,0.8277285413851978,755.0,0.0,67.0,90.13479087783156,4,15,0,0.0666666666666666,8.0,353.0,0.2553393509287013,0.0226628895184136,41,0,0,67,19,67,26,41,13,0.486713896835989,0.7131697048371954,0.7131697048371954
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,0,True,186,2.547945205479452,0.8744368274773933,693.0,0.0,74.0,25.51007988672125,2,5,0,0.0333333333333333,3.0,341.0,0.0748096184361327,0.0087976539589442,38,0,0,74,22,74,25,49,15,0.4857196752206667,0.6268507180531939,0.6268507180531939
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,1,True,277,3.7945205479452055,0.8213893614134102,696.0,0.0,69.0,82.34479492448529,5,11,0,0.0833333333333333,13.418589462114213,341.0,0.2414803370219509,0.039350702234939,32,0,0,69,28,69,26,43,14,0.3936211322074767,0.6586427040007742,0.6586427040007742
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,2,True,185,2.5342465753424657,0.8453896458144049,709.0,0.0,72.0,57.66652910917294,2,11,0,0.0333333333333333,6.46988911005732,341.0,0.1691100560386303,0.0189732818476754,35,0,0,72,25,72,36,36,5,0.2570239140832174,0.7659648859265082,0.7659648859265082
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,3,True,181,2.4794520547945207,0.8791231836208752,707.0,0.0,44.0,53.21039186801397,1,12,0,0.0166666666666666,9.19747277830418,341.0,0.1560422048915365,0.0269720609334433,32,0,0,44,28,44,20,24,4,0.2433201962422982,0.794910294566222,0.794910294566222
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,4,True,178,2.4383561643835616,0.8497885134969616,652.0,0.0,89.0,26.249721129975203,3,5,0,0.05,5.5,341.0,0.0769786543401032,0.0161290322580645,26,0,0,89,34,89,34,55,5,0.3530323246498424,0.7496468789669437,0.7496468789669437
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,5,True,181,2.4794520547945207,0.8034970310611953,711.0,0.0,101.0,72.88192552618077,2,14,0,0.0333333333333333,4.492664776358995,341.0,0.2137299868802954,0.013174970018648,40,0,0,101,20,101,46,55,12,0.3910769205246226,0.6863255838987572,0.6863255838987572
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,6,True,174,2.3835616438356166,0.8718004894641658,650.0,0.0,40.0,55.58343090574441,4,10,0,0.0666666666666666,6.0,341.0,0.1630012636532094,0.0175953079178885,21,0,0,40,39,40,14,26,5,0.2436049793851584,0.7631789564580391,0.7631789564580391
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,7,True,223,3.054794520547945,0.7896401236302341,723.0,0.0,129.0,63.60696874942522,4,9,0,0.0666666666666666,14.57573775989269,341.0,0.186530700144942,0.0427440990026178,44,0,0,129,16,129,42,87,18,0.4310024134004245,0.5858494645010164,0.5858494645010164
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,8,True,238,3.26027397260274,0.7218342533206533,756.0,0.0,216.0,75.33184456428053,3,13,0,0.05,3.5,341.0,0.2209145001885059,0.0102639296187683,53,0,0,216,7,216,63,153,26,0.2724902104363956,0.5273323364698471,0.5273323364698471
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,9,True,209,2.863013698630137,0.7647522337388099,670.0,0.0,145.0,61.10074275223218,4,9,0,0.0666666666666666,10.140874878903048,341.0,0.1791810637895372,0.0297386360085133,32,0,0,145,28,145,43,102,12,0.3512385487549321,0.6872143627230507,0.6872143627230507
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,10,True,206,2.8219178082191783,0.7913432791274814,766.0,0.0,148.0,53.97435475104527,3,9,0,0.05,11.542279372561886,341.0,0.1582825652523321,0.0338483266057533,45,0,0,148,15,148,35,113,18,0.4175993861121362,0.5820371027673271,0.5820371027673271
so_p_reporte,so_p_reporte,nenhuma,j6038_1.sm,11,True,186,2.547945205479452,0.8582458853685999,710.0,0.0,55.0,62.2687490893927,3,14,0,0.05,8.0,341.0,0.1826063023149346,0.0234604105571847,33,0,0,55,27,55,25,30,8,0.486713896835989,0.7131697048371954,0.7131697048371954
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,0,True,194,2.255813953488372,0.808331534476108,716.0,0.0,129.0,40.775167071826,0,8,0,0.0,0.0,375.0,0.1087337788582026,0.0,39,0,0,129,21,129,42,87,22,0.4857196752206667,0.6268507180531939,0.6268507180531939
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,1,True,297,3.453488372093023,0.8175254952212547,735.0,0.0,102.0,62.05453016004088,5,11,0,0.0833333333333333,12.460467412282137,375.0,0.1654787470934423,0.033227913099419,36,0,0,102,24,102,47,55,19,0.3936211322074767,0.6586427040007742,0.6586427040007742
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,2,True,186,2.1627906976744184,0.8318234853828035,759.0,0.0,77.0,76.45319871043286,4,11,0,0.0666666666666666,13.239395399201122,375.0,0.2038751965611543,0.0353050543978696,37,0,0,77,23,77,46,31,4,0.2570239140832174,0.7659648859265082,0.7659648859265082
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,3,True,193,2.244186046511628,0.811776202593767,782.0,0.0,136.0,45.31969020694759,2,8,0,0.0333333333333333,5.564811251681382,375.0,0.1208525072185269,0.0148394966711503,43,0,0,136,17,136,46,90,2,0.2433201962422982,0.794910294566222,0.794910294566222
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,4,True,210,2.441860465116279,0.7320617019246973,744.0,0.0,200.0,72.30777575703678,5,10,0,0.0833333333333333,8.5,375.0,0.192820735352098,0.0226666666666666,35,0,0,200,25,200,72,128,5,0.3530323246498424,0.7496468789669437,0.7496468789669437
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,5,True,185,2.1511627906976742,0.8112969411458338,747.0,0.0,119.0,54.74795566833493,2,11,0,0.0333333333333333,3.0,375.0,0.1459945484488931,0.008,38,0,0,119,22,119,37,82,15,0.3910769205246226,0.6863255838987572,0.6863255838987572
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,6,True,238,2.7674418604651163,0.8119861619029969,783.0,0.0,89.0,92.3021479146098,6,14,0,0.1,14.997328870934364,375.0,0.2461390611056261,0.0399928769891583,36,0,0,89,24,89,79,10,4,0.2436049793851584,0.7631789564580391,0.7631789564580391
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,7,True,249,2.895348837209302,0.8010293395243315,771.0,0.0,141.0,50.51156100953352,5,7,0,0.0833333333333333,15.144467207842649,375.0,0.1346974960254227,0.0403852458875804,49,0,0,141,11,141,58,83,29,0.4310024134004245,0.5858494645010164,0.5858494645010164
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,8,True,224,2.604651162790698,0.7576951582028657,867.0,0.0,191.0,86.25965457716296,1,15,0,0.0166666666666666,3.0,375.0,0.2300257455391012,0.008,56,0,0,191,4,191,59,132,37,0.2724902104363956,0.5273323364698471,0.5273323364698471
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,9,True,242,2.813953488372093,0.771432339906275,744.0,0.0,122.0,98.43973309492316,4,14,0,0.0666666666666666,13.5,375.0,0.262505954919795,0.036,40,0,0,122,20,122,49,73,15,0.3512385487549321,0.6872143627230507,0.6872143627230507
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,10,True,211,2.453488372093023,0.775959118313899,797.0,0.0,155.0,75.11596679451532,2,12,0,0.0333333333333333,9.931110403203334,375.0,0.2003092447853741,0.0264829610752088,42,0,0,155,18,155,48,107,30,0.4175993861121362,0.5820371027673271,0.5820371027673271
so_p_reporte,so_p_reporte,nenhuma,j6040_1.sm,11,True,201,2.3372093023255816,0.8337369860599908,774.0,0.0,73.0,81.3503226331709,2,14,0,0.0333333333333333,7.209036387692901,375.0,0.2169341936884557,0.0192240970338477,40,0,0,73,20,73,29,44,11,0.486713896835989,0.7131697048371954,0.7131697048371954
so_p_reporte,so_p_reporte,nenhuma,j6043_1.sm,0,True,248,2.2962962962962963,0.7423931497806352,617.0,0.0,172.0,42.09603069790344,1,9,0,0.0166666666666666,3.5,334.0,0.1260360200536031,0.0104790419161676,29,0,0,172,31,172,45,127,21,0.4857196752206667,0.6268507180531939,0.6268507180531939
so_p_reporte,so_p_reporte,nenhuma,j6043_1.sm,1,True,258,2.388888888888889,0.7125180905756909,631.0,0.0,179.0,75.59154966882726,5,12,0,0.0833333333333333,8.55727603987161,334.0,0.2263220049964888,0.0256205869457233,30,0,0,179,30,179,49,130,20,0.3936211322074767,0.6586427040007742,0.6586427040007742
so_p_reporte,so_p_reporte,nenhuma,j6043_1.sm,2,True,237,2.1944444444444446,0.7443170976895718,622.0,0.0,161.0,52.66533931673041,1,13,0,0.0166666666666666,1.0,334.0,0.1576806566369173,0.0029940119760479,26,0,0,161,34,161,51,110,6,0.2570239140832174,0.7659648859265082,0.7659648859265082
