concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,configuracao,arquivo,semente,cenario,atraso_relativo,violacoes,tarefas_pendentes,dividas_pendentes
True,133,69,0.9496154449850887,0.0,1.2,333.0,605.0,5.0,16.0,11.1,59,1,5,0,0.016666666666666666,337.0,0.03293768545994065,0.0035608308605341245,0.017422696593941297,14,0,5,16,46,21,16,11,0,0.6586427040007742,0.39362113220747674,5,60,0.798895633023558,nenhuma,11.1,0.0,13,0,terminal,0.7999999999999999,p0_recursos_dominante,j6032_1.sm,1,adaptativa,1.9275362318840579,[],0,0
True,195,69,0.8880354207343553,0.0,9.308856311109441,300.0,805.0,0.0,84.0,17.49537304977124,54,6,0,0,0.1,337.0,0.051915053560152045,0.027622719024063623,0.019300013623798885,30,0,0,84,30,84,52,29,32,0.7659648859265082,0.2570239140832174,1,60,0.7659648859265082,nenhuma,17.49537304977124,0.0,21,0,terminal,0.25,p0_recursos_dominante,j6032_1.sm,2,centralizada,2.8260869565217392,[],0,0
True,130,69,0.9354739117011424,1.1102230246251565e-16,1.5,327.0,606.0,7.0,24.0,10.8,57,3,4,0,0.05,337.0,0.032047477744807124,0.004451038575667656,0.016671812287743133,15,0,7,24,45,31,24,17,0,0.7659648859265082,0.2570239140832174,1,60,0.7902761248912178,nenhuma,10.8,0.0,15,0,terminal,0.7999999999999999,p0_recursos_dominante,j6032_1.sm,2,adaptativa,1.8840579710144927,[],0,0
True,198,69,0.8054811040075719,0.0,7.011901115985091,312.0,807.0,0.0,183.0,11.885700340915616,57,3,1,0,0.05,337.0,0.03526914047749441,0.020806828237344484,0.01186332965613864,39,0,0,183,21,183,59,5,124,0.794910294566222,0.24332019624229823,1,60,0.794910294566222,nenhuma,11.885700340915616,0.0,13,0,terminal,0.25,p0_recursos_dominante,j6032_1.sm,3,centralizada,2.869565217391304,[],0,0
True,138,69,0.9261377852499948,0.0,0.0,337.0,608.0,5.0,37.0,6.4897898382161125,60,0,3,0,0.0,337.0,0.019257536611917248,0.0,0.009885591426814791,15,0,5,37,45,42,37,32,0,0.794910294566222,0.24332019624229823,1,60,0.794910294566222,nenhuma,6.489789838216112,0.0,9,0,terminal,0.7999999999999999,p0_recursos_dominante,j6032_1.sm,3,adaptativa,2.0,[],0,0
True,227,108,0.7804412966494143,0.0,3.5999999999999996,319.0,573.0,0.0,154.0,7.2,57,3,1,0,0.05,334.0,0.02155688622754491,0.010778443113772454,0.0098065922092073,21,0,0,154,39,154,47,0,107,0.6268507180531939,0.4857196752206667,17,60,0.6268507180531939,nenhuma,7.199999999999999,0.0,9,0,terminal,0.25,p0_recursos_dominante,j6043_1.sm,0,centralizada,2.1018518518518516,[],0,0
True,172,108,0.9481727387778501,0.0,0.0,334.0,496.0,7.0,10.0,10.111432880173867,60,0,7,0,0.0,334.0,0.03027375113824511,0.0,0.01932940525597351,15,0,7,10,45,17,10,1,0,0.6268507180531939,0.4857196752206667,17,60,0.8377005500638302,nenhuma,10.111432880173867,0.0,14,0,terminal,0.7999999999999999,p0_recursos_dominante,j6043_1.sm,0,adaptativa,1.5925925925925926,[],0,0
True,291,108,0.8476609827785464,0.0,5.725383831597738,277.0,649.0,0.0,98.0,18.636278164702134,52,8,0,0,0.13333333333333333,334.0,0.05579724001407824,0.017141867759274666,0.024340902718683784,20,0,0,98,40,98,28,1,70,0.6586427040007742,0.39362113220747674,13,60,0.6586427040007742,nenhuma,18.636278164702134,0.0,23,0,terminal,0.25,p0_recursos_dominante,j6043_1.sm,1,centralizada,2.6944444444444446,[],0,0
True,183,108,0.9520489711039257,0.0,1.2,330.0,513.0,6.0,6.0,13.837828273857614,59,1,6,0,0.016666666666666666,334.0,0.041430623574423994,0.003592814371257485,0.02568087752522213,7,0,6,6,53,12,6,0,0,0.6586427040007742,0.39362113220747674,13,60,0.8527875058406748,nenhuma,13.837828273857612,0.0,17,0,terminal,0.7999999999999999,p0_recursos_dominante,j6043_1.sm,1,adaptativa,1.6944444444444444,[],0,0
True,236,108,0.8794429001098435,4.440892098500626e-16,3.2899197212199773,297.0,678.0,0.0,81.0,11.942604591289514,51,9,0,0,0.15,334.0,0.03575630117152549,0.009850059045568795,0.01549091270889201,23,0,0,81,37,81,31,8,50,0.7659648859265082,0.2570239140832174,4,60,0.7659648859265082,nenhuma,11.942604591289514,0.0,17,0,terminal,0.25,p0_recursos_dominante,j6043_1.sm,2,centralizada,2.185185185185185,[],0,0
True,173,108,0.937144921564381,0.0,0.0,334.0,481.0,7.0,11.0,14.261064464890005,60,0,6,0,0.0,334.0,0.042697797799071874,0.0,0.0277852061109645,11,0,7,11,49,18,11,3,0,0.7659648859265082,0.2570239140832174,4,60,0.8384646518285365,nenhuma,14.261064464890008,0.0,18,0,terminal,0.7999999999999999,p0_recursos_dominante,j6043_1.sm,2,adaptativa,1.6018518518518519,[],0,0
True,272,108,0.8207796566894555,0.0,4.846854919841451,317.0,659.0,0.0,129.0,14.895143208129738,58,2,2,0,0.03333333333333333,334.0,0.044596237150089035,0.014511541676172008,0.0185517913940956,22,0,0,129,38,129,40,5,89,0.794910294566222,0.24332019624229823,2,60,0.794910294566222,nenhuma,14.895143208129738,0.0,17,0,terminal,0.25,p0_recursos_dominante,j6043_1.sm,3,centralizada,2.5185185185185186,[],0,0
True,174,108,0.9309145450895219,0.0,1.2,330.0,484.0,5.0,12.0,18.91882880448058,59,1,8,0,0.016666666666666666,334.0,0.056643200013414906,0.003592814371257485,0.03638804320278839,6,0,5,12,54,17,12,7,0,0.794910294566222,0.24332019624229823,2,60,0.8006038052288647,nenhuma,18.91882880448058,0.0,25,0,terminal,0.7999999999999999,p0_recursos_dominante,j6043_1.sm,3,adaptativa,1.6111111111111112,[],0,0
True,244,85,0.7414753297537089,0.0,10.490292645315375,292.0,425.0,0.0,131.0,17.181578598399913,56,4,1,0,0.06666666666666667,323.0,0.053193741790711804,0.032477686208406735,0.029975803898677277,29,0,0,131,31,131,36,1,95,0.6268507180531939,0.4857196752206667,16,60,0.6268507180531939,nenhuma,17.181578598399913,0.0,19,0,terminal,0.25,p1_yaml_arredondado,j6010_1.sm,0,centralizada,2.8705882352941177,[],0,0
True,106,85,0.9072613170920094,0.0,2.7022593675479865,306.0,397.0,12.0,15.0,13.580653468705558,58,2,5,0,0.03333333333333333,323.0,0.0420453667761782,0.008366128072903984,0.031035772173773228,13,0,12,15,47,27,15,1,0,0.6268507180531939,0.4857196752206667,16,60,0.98,nenhuma,13.580653468705558,0.0,17,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6010_1.sm,0,adaptativa,1.2470588235294118,[],0,0
True,148,85,0.6854571599226307,0.0,10.081107849608092,277.0,392.0,0.0,165.0,14.881107849608092,54,6,0,0,0.1,323.0,0.04607154133005601,0.031210860215504926,0.026021331436466146,22,0,0,165,38,165,41,1,124,0.6586427040007742,0.39362113220747674,14,60,0.6586427040007742,nenhuma,14.88110784960809,0.0,18,0,terminal,0.25,p1_yaml_arredondado,j6010_1.sm,1,centralizada,1.7411764705882353,[],0,0
True,112,85,0.9350348027842227,0.0,0.0,323.0,403.0,7.0,12.0,9.000000000000002,60,0,6,0,0.0,323.0,0.027863777089783288,0.0,0.020881670533642694,5,0,7,12,55,19,12,4,0,0.6586427040007742,0.39362113220747674,14,60,0.9117508795041447,nenhuma,9.0,0.0,12,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6010_1.sm,1,adaptativa,1.3176470588235294,[],0,0
True,215,85,0.7553377109131277,0.0,3.8081775663206097,291.0,423.0,0.0,122.0,15.014406653462704,56,4,1,0,0.06666666666666667,323.0,0.04648423112527153,0.011790023425141207,0.02681075071476443,27,0,0,122,33,122,48,10,74,0.7659648859265082,0.2570239140832174,4,60,0.7659648859265082,nenhuma,15.014406653462707,0.0,16,0,terminal,0.25,p1_yaml_arredondado,j6010_1.sm,2,centralizada,2.5294117647058822,[],0,0
True,110,85,0.9114343419535417,0.0,1.7999999999999998,308.0,398.0,8.0,15.0,15.674351272455255,57,3,4,0,0.05,323.0,0.048527403320294905,0.005572755417956656,0.03589482924009777,18,0,8,15,42,23,15,6,0,0.7659648859265082,0.2570239140832174,4,60,0.9181757349712009,nenhuma,15.674351272455251,0.0,19,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6010_1.sm,2,adaptativa,1.2941176470588236,[],0,0
True,148,85,0.7280229246582637,0.0,4.913304588084047,289.0,418.0,0.0,143.0,13.157743997155805,54,6,0,0,0.1,323.0,0.04073604952679816,0.015211469312953706,0.022916601116540865,29,0,0,143,31,143,54,16,89,0.794910294566222,0.24332019624229823,3,60,0.794910294566222,nenhuma,13.157743997155805,0.0,16,0,terminal,0.25,p1_yaml_arredondado,j6010_1.sm,3,centralizada,1.7411764705882353,[],0,0
True,106,85,0.9256462996073443,0.0,0.0,323.0,408.0,11.0,16.0,5.773111903620272,60,0,3,0,0.0,323.0,0.017873411466316633,0.0,0.013097695271581413,12,0,11,16,48,27,16,4,0,0.794910294566222,0.24332019624229823,3,60,0.948490944528227,nenhuma,5.773111903620272,0.0,7,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6010_1.sm,3,adaptativa,1.2470588235294118,[],0,0
True,201,76,0.7361834900014416,0.0,3.177329452293676,309.0,424.0,0.0,141.0,10.94336976936247,56,4,1,0,0.06666666666666667,332.0,0.03296195713663395,0.009570269434619506,0.019000773936758333,26,0,0,141,34,141,38,1,103,0.6268507180531939,0.4857196752206667,18,60,0.6268507180531939,nenhuma,10.94336976936247,0.0,13,0,terminal,0.25,p1_yaml_arredondado,j6021_1.sm,0,centralizada,2.6447368421052633,[],0,0
True,175,76,0.9246008031484216,0.0,2.6999999999999997,312.0,402.0,6.0,8.0,18.78223102459162,57,3,5,0,0.05,332.0,0.05657298501383018,0.008132530120481927,0.04319916888123536,21,0,6,8,39,14,8,1,0,0.6268507180531939,0.4857196752206667,18,60,0.8677641592765526,nenhuma,18.78223102459162,0.0,23,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6021_1.sm,0,adaptativa,2.3026315789473686,[],0,0
True,180,76,0.9008638420403127,0.0,5.1,308.0,438.0,0.0,41.0,7.199999999999999,57,3,0,0,0.05,332.0,0.021686746987951804,0.015361445783132529,0.014808720691073632,23,0,0,41,37,41,15,2,26,0.6586427040007742,0.39362113220747674,17,60,0.6586427040007742,nenhuma,7.199999999999999,0.0,9,0,terminal,0.25,p1_yaml_arredondado,j6021_1.sm,1,centralizada,2.3684210526315788,[],0,0
True,143,76,0.9484968538802143,0.0,2.6999999999999997,323.0,407.0,5.0,9.0,8.1,59,1,2,0,0.016666666666666666,332.0,0.024397590361445783,0.008132530120481927,0.018876718713586576,20,0,5,9,40,14,9,2,0,0.6586427040007742,0.39362113220747674,17,60,0.8111384113332565,nenhuma,8.1,0.0,9,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6021_1.sm,1,adaptativa,1.881578947368421,[],0,0
True,175,76,0.8888022743345666,4.440892098500626e-16,7.41158112493034,298.0,430.0,0.0,36.0,17.797141858052512,55,5,2,0,0.08333333333333333,332.0,0.05360584897003769,0.02232403953292271,0.0367863724653302,25,0,0,36,35,36,12,1,24,0.7659648859265082,0.2570239140832174,6,60,0.7659648859265082,nenhuma,17.797141858052512,0.0,23,0,terminal,0.25,p1_yaml_arredondado,j6021_1.sm,2,centralizada,2.3026315789473686,[],0,0
True,159,76,0.9255279344999096,0.0,4.840843433492197,310.0,411.0,4.0,7.0,22.070875312991657,56,4,7,0,0.06666666666666667,332.0,0.06647854009937246,0.014580853715337943,0.04970124486870611,27,0,4,7,33,11,7,2,0,0.7659648859265082,0.2570239140832174,6,60,0.8055318716143152,nenhuma,22.07087531299166,0.0,28,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6021_1.sm,2,adaptativa,2.0921052631578947,[],0,0
True,264,76,0.8262623501150042,0.0,8.916105569478889,301.0,438.0,0.0,75.0,17.09797667658041,55,5,2,0,0.08333333333333333,332.0,0.05149992974873617,0.026855739667105086,0.03225437075571429,35,0,0,75,25,75,22,0,53,0.794910294566222,0.24332019624229823,2,60,0.794910294566222,nenhuma,17.09797667658041,0.0,21,0,terminal,0.25,p1_yaml_arredondado,j6021_1.sm,3,centralizada,3.473684210526316,[],0,0
True,149,76,0.9429640099548722,0.0,0.0,332.0,407.0,6.0,8.0,10.617745431745561,60,0,5,0,0.0,332.0,0.031981160938992656,0.0,0.024599881594591696,24,0,6,8,36,14,8,2,0,0.794910294566222,0.24332019624229823,2,60,0.794910294566222,nenhuma,10.617745431745561,0.0,14,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6021_1.sm,3,adaptativa,1.9605263157894737,[],0,0
True,114,69,0.7312220195655779,0.0,3.0,310.0,441.0,0.0,154.0,8.100000000000001,55,5,0,0,0.08333333333333333,337.0,0.024035608308605346,0.008902077151335312,0.013430608522633064,21,0,0,154,39,154,50,4,104,0.6268507180531939,0.4857196752206667,14,60,0.6268507180531939,nenhuma,8.1,0.0,11,0,terminal,0.25,p1_yaml_arredondado,j6032_1.sm,0,centralizada,1.6521739130434783,[],0,0
True,96,69,0.9056682702363522,0.0,2.1,321.0,433.0,8.0,23.0,14.1,57,3,4,0,0.05,337.0,0.04183976261127596,0.006231454005934718,0.029491738130098304,8,0,8,23,52,31,23,14,0,0.6268507180531939,0.4857196752206667,14,60,0.897902491171701,nenhuma,14.1,0.0,18,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6032_1.sm,0,adaptativa,1.391304347826087,[],0,0
True,123,69,0.726719187157429,0.0,7.699191751754413,300.0,442.0,0.0,149.0,17.212921594774993,52,8,1,0,0.13333333333333333,337.0,0.051076918678857545,0.02284626632568075,0.028300815361899184,36,0,0,149,24,149,35,4,114,0.6586427040007742,0.39362113220747674,13,60,0.6586427040007742,nenhuma,17.212921594774997,0.0,22,0,terminal,0.25,p1_yaml_arredondado,j6032_1.sm,1,centralizada,1.7826086956521738,[],0,0
True,95,69,0.9298780487804879,0.0,3.0,323.0,427.0,6.0,16.0,10.200000000000001,58,2,4,0,0.03333333333333333,337.0,0.03026706231454006,0.008902077151335312,0.02221254355400697,9,0,6,16,51,22,16,10,0,0.6586427040007742,0.39362113220747674,13,60,0.8099292872335876,nenhuma,10.2,0.0,13,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6032_1.sm,1,adaptativa,1.3768115942028984,[],0,0
True,130,69,0.7215299476350909,5.329070518200751e-15,17.154943780432212,285.0,446.0,0.0,146.0,26.130961108161284,52,8,2,0,0.13333333333333333,337.0,0.07753994394113141,0.05090487768674247,0.042274150224274006,25,0,0,146,35,146,69,21,77,0.7659648859265082,0.2570239140832174,2,60,0.7659648859265082,nenhuma,26.130961108161284,0.0,30,0,terminal,0.25,p1_yaml_arredondado,j6032_1.sm,2,centralizada,1.8840579710144927,[],0,0
True,91,69,0.9225171232876712,0.0,2.4,329.0,431.0,7.0,16.0,13.2,58,2,5,0,0.03333333333333333,337.0,0.03916913946587537,0.007121661721068249,0.028253424657534245,20,0,7,16,40,23,16,7,0,0.7659648859265082,0.2570239140832174,2,60,0.7923787171939654,nenhuma,13.2,0.0,16,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6032_1.sm,2,adaptativa,1.318840579710145,[],0,0
True,163,69,0.6920194797166824,7.216449660063518e-16,10.420252025476309,295.0,440.0,0.0,180.0,15.820252025476307,51,9,0,0,0.15,337.0,0.046944368028119604,0.03092062915571605,0.024881642217402057,35,0,0,180,25,180,63,15,117,0.794910294566222,0.24332019624229823,0,60,0.794910294566222,nenhuma,15.820252025476307,0.0,21,0,terminal,0.25,p1_yaml_arredondado,j6032_1.sm,3,centralizada,2.36231884057971,[],0,0
True,96,69,0.9216551770133208,0.0,1.2,333.0,442.0,9.0,18.0,10.571982042489775,59,1,5,0,0.016666666666666666,337.0,0.03137086659492515,0.0035608308605341245,0.022044619865956024,11,0,9,18,49,27,18,9,0,0.794910294566222,0.24332019624229823,0,60,0.7984432711681821,nenhuma,10.571982042489775,0.0,15,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6032_1.sm,3,adaptativa,1.391304347826087,[],0,0
True,156,108,0.6223612197028929,0.0,3.5999999999999996,314.0,398.0,0.0,234.0,7.5,57,3,2,0,0.05,334.0,0.02245508982035928,0.010778443113772454,0.011727912431587178,22,0,0,234,38,234,56,3,178,0.6268507180531939,0.4857196752206667,21,60,0.6268507180531939,nenhuma,7.5,0.0,10,0,terminal,0.25,p1_yaml_arredondado,j6043_1.sm,0,centralizada,1.4444444444444444,[],0,0
True,135,108,0.9213534522176497,0.0,2.6999999999999997,311.0,403.0,9.0,11.0,14.4,57,3,3,0,0.05,334.0,0.04311377245508982,0.00808383233532934,0.03292181069958848,6,0,9,11,54,20,11,0,0,0.6268507180531939,0.4857196752206667,21,60,0.8954746419177558,nenhuma,14.399999999999999,0.0,17,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6043_1.sm,0,adaptativa,1.25,[],0,0
True,249,108,0.6650086328616314,2.220446049250313e-15,12.11839019430679,281.0,406.0,0.0,187.0,17.51839019430679,53,7,0,0,0.11666666666666667,334.0,0.0524502700428347,0.03628260537217602,0.028694287470572826,32,0,0,187,28,187,45,2,142,0.6586427040007742,0.39362113220747674,20,60,0.6586427040007742,nenhuma,17.51839019430679,0.0,21,0,terminal,0.25,p1_yaml_arredondado,j6043_1.sm,1,centralizada,2.3055555555555554,[],0,0
True,139,108,0.9210820478426112,0.0,0.0,334.0,412.0,10.0,13.0,12.3,60,0,7,0,0.0,334.0,0.03682634730538922,0.0,0.02749832327297116,6,0,10,13,54,23,13,3,0,0.6586427040007742,0.39362113220747674,20,60,0.9624424300604578,nenhuma,12.3,0.0,15,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6043_1.sm,1,adaptativa,1.287037037037037,[],0,0
True,153,108,0.6633966323349406,0.0,5.197016555657634,307.0,410.0,0.0,196.0,12.031476217980135,55,5,2,0,0.08333333333333333,334.0,0.03602238388616807,0.015559929807358186,0.019467416597624267,25,0,0,196,35,196,55,5,141,0.7659648859265082,0.2570239140832174,6,60,0.7659648859265082,nenhuma,12.031476217980135,0.0,16,0,terminal,0.25,p1_yaml_arredondado,j6043_1.sm,2,centralizada,1.4166666666666667,[],0,0
True,133,108,0.9261594013391589,0.0,3.4464688012111413,314.0,417.0,5.0,14.0,14.24646880121114,57,3,5,0,0.05,334.0,0.04265409820721898,0.01031876886590162,0.03164148924730627,9,0,5,14,51,19,14,9,0,0.7659648859265082,0.2570239140832174,6,60,0.8384646518285365,nenhuma,14.24646880121114,0.0,19,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6043_1.sm,2,adaptativa,1.2314814814814814,[],0,0
True,167,108,0.631042415173834,8.881784197001252e-16,5.4,302.0,411.0,0.0,230.0,10.30328820572452,54,6,0,0,0.1,334.0,0.030848168280612338,0.016167664670658683,0.0158194936096654,23,0,0,230,37,230,60,1,170,0.794910294566222,0.24332019624229823,4,60,0.794910294566222,nenhuma,10.30328820572452,0.0,13,0,terminal,0.25,p1_yaml_arredondado,j6043_1.sm,3,centralizada,1.5462962962962963,[],0,0
True,140,108,0.9253447266558826,0.0,0.0,334.0,410.0,7.0,12.0,14.07811801306223,60,0,6,0,0.0,334.0,0.042150053931324045,0.0,0.03177344454786909,7,0,7,12,53,19,12,5,0,0.794910294566222,0.24332019624229823,4,60,0.9339450389812259,nenhuma,14.07811801306223,0.0,17,0,terminal,0.7999999999999999,p1_yaml_arredondado,j6043_1.sm,3,adaptativa,1.2962962962962963,[],0,0
True,162,85,0.7102656170350962,1.3322676295501878e-15,11.656759024407815,288.0,411.0,0.0,150.0,17.656759024407812,55,5,1,0,0.08333333333333333,323.0,0.054664888620457625,0.03608903722726878,0.030513354849905153,32,0,0,150,28,150,41,4,109,0.6268507180531939,0.4857196752206667,17,60,0.6268507180531939,nenhuma,17.656759024407812,0.0,21,0,terminal,0.25,p1_criticidade_reduzida,j6010_1.sm,0,centralizada,1.9058823529411764,[],0,0
True,117,85,0.9378439678838182,0.0,0.8999999999999999,320.0,405.0,6.0,7.0,13.841557731458545,59,1,5,0,0.016666666666666666,323.0,0.042853119911636366,0.002786377708978328,0.03205239857917043,15,0,6,7,45,13,7,0,0,0.6268507180531939,0.4857196752206667,17,60,0.7895655478108181,nenhuma,13.841557731458545,0.0,16,0,terminal,0.7999999999999999,p1_criticidade_reduzida,j6010_1.sm,0,adaptativa,1.3764705882352941,[],0,0
True,220,85,0.7031174223326933,0.0,16.15054484296195,263.0,398.0,0.0,145.0,23.05054484296195,51,9,2,0,0.15,323.0,0.07136391592248283,0.05000168682031563,0.040721707721978806,21,0,0,145,39,145,41,7,104,0.6586427040007742,0.39362113220747674,11,60,0.6586427040007742,nenhuma,23.050544842961948,0.0,29,0,terminal,0.25,p1_criticidade_reduzida,j6010_1.sm,1,centralizada,2.588235294117647,[],0,0
True,117,85,0.9407001667063587,0.0,0.0,323.0,395.0,10.0,14.0,0.8999999999999999,60,0,1,0,0.0,323.0,0.002786377708978328,0.0,0.0021433674684448677,7,0,10,14,53,24,14,3,0,0.6586427040007742,0.39362113220747674,11,60,0.9625837191292074,nenhuma,0.8999999999999999,0.0,1,0,terminal,0.7999999999999999,p1_criticidade_reduzida,j6010_1.sm,1,adaptativa,1.3764705882352941,[],0,0
True,282,85,0.7971352380850701,1.3322676295501878e-15,9.8444213244037,286.0,421.0,0.0,93.0,14.14124866861169,53,7,1,0,0.11666666666666667,323.0,0.04378095563037675,0.030478084595677093,0.02677550504578138,35,0,0,93,25,93,37,9,56,0.7659648859265082,0.2570239140832174,3,60,0.7659648859265082,nenhuma,14.14124866861169,0.0,18,0,terminal,0.25,p1_criticidade_reduzida,j6010_1.sm,2,centralizada,3.3176470588235296,[],0,0
True,121,85,0.9441233140655106,0.0,2.6999999999999997,313.0,392.0,7.0,9.0,7.199999999999999,58,2,2,0,0.03333333333333333,323.0,0.022291021671826623,0.008359133126934983,0.017341040462427744,18,0,7,9,42,16,9,1,0,0.7659648859265082,0.2570239140832174,3,60,0.9181757349712009,nenhuma,7.199999999999999,0.0,9,0,terminal,0.7999999999999999,p1_criticidade_reduzida,j6010_1.sm,2,adaptativa,1.423529411764706,[],0,0
True,183,85,0.6912343169386739,0.0,10.048756489649918,284.0,409.0,0.0,161.0,21.695160349347045,53,7,2,0,0.11666666666666667,323.0,0.06716767910014565,0.031110701206346496,0.03666611086786285,28,0,0,161,32,161,53,11,108,0.794910294566222,0.24332019624229823,3,60,0.794910294566222,nenhuma,21.69516034934705,0.0,26,0,terminal,0.25,p1_criticidade_reduzida,j6010_1.sm,3,centralizada,2.152941176470588,[],0,0
True,113,85,0.9053673473349618,0.0,1.7999999999999998,317.0,405.0,11.0,18.0,13.332236127310614,59,1,5,0,0.016666666666666666,323.0,0.04127627283997094,0.005572755417956656,0.02980387964599149,14,0,11,18,46,29,18,7,0,0.794910294566222,0.24332019624229823,3,60,0.9450925872473315,nenhuma,13.332236127310614,0.0,16,0,terminal,0.7999999999999999,p1_criticidade_reduzida,j6010_1.sm,3,adaptativa,1.3294117647058823,[],0,0
True,189,76,0.7743974480126858,0.0,10.780226130706295,297.0,437.0,0.0,112.0,15.3097108874269,52,8,1,0,0.13333333333333333,332.0,0.04611358701032199,0.032470560634657517,0.027129979498936897,34,0,0,112,26,112,27,1,85,0.6268507180531939,0.4857196752206667,13,60,0.6268507180531939,nenhuma,15.309710887426897,0.0,21,0,terminal,0.25,p1_criticidade_reduzida,j6021_1.sm,0,centralizada,2.486842105263158,[],0,0
True,144,76,0.9435398753589327,0.0,0.0,332.0,408.0,7.0,9.0,8.414157212796578,60,0,4,0,0.0,332.0,0.025343847026495718,0.0,0.019458560901501342,20,0,7,9,40,16,9,1,0,0.6268507180531939,0.4857196752206667,13,60,0.8377005500638302,nenhuma,8.414157212796578,0.0,11,0,terminal,0.7999999999999999,p1_criticidade_reduzida,j6021_1.sm,0,adaptativa,1.894736842105263,[],0,0
True,161,76,0.9015494999923737,0.0,2.718458037483968,312.0,437.0,0.0,39.0,8.72102752394256,57,3,1,0,0.05,332.0,0.02626815519259807,0.008188126618927614,0.01799184897855868,22,0,0,39,38,39,12,2,27,0.6586427040007742,0.39362113220747674,8,60,0.6586427040007742,nenhuma,8.72102752394256,0.0,10,0,terminal,0.25,p1_criticidade_reduzida,j6021_1.sm,1,centralizada,2.1184210526315788,[],0,0
True,147,76,0.9524444492439197,0.0,0.8999999999999999,329.0,405.0,4.0,5.0,11.22164974713406,59,1,5,0,0.016666666666666666,332.0,0.033800149840765244,0.0027108433734939754,0.026390118550659928,28,0,4,5,32,9,5,1,0,0.6586427040007742,0.39362113220747674,8,60,0.8111879813130419,nenhuma,11.22164974713406,0.0,13,0,terminal,0.7999999999999999,p1_criticidade_reduzida,j6021_1.sm,1,adaptativa,1.9342105263157894,[],0,0
True,185,76,0.9158139293635,1.1102230246251565e-16,3.3711654393807406,307.0,437.0,0.0,29.0,11.17116543938074,54,6,1,0,0.1,332.0,0.03364808867283355,0.010154112769219098,0.02341123321878491,32,0,0,29,28,29,8,0,21,0.7659648859265082,0.2570239140832174,4,60,0.7659648859265082,nenhuma,11.17116543938074,0.0,14,0,terminal,0.25,p1_criticidade_reduzida,j6021_1.sm,2,centralizada,2.4342105263157894,[],0,0
True,190,76,0.9206093556727902,0.0,6.429666092753335,303.0,412.0,2.0,5.0,28.529668758261092,56,4,6,0,0.06666666666666667,332.0,0.08593273722367799,0.019366464134799203,0.06374922323568175,18,0,2,5,42,7,5,3,0,0.7659648859265082,0.2570239140832174,4,60,0.7659648859265082,nenhuma,28.529668758261092,0.0,35,0,terminal,0.7999999999999999,p1_criticidade_reduzida,j6021_1.sm,2,adaptativa,2.5,[],0,0
True,183,76,0.885070206390523,0.0,5.199083050804032,312.0,446.0,0.0,50.0,7.914827072158481,57,3,0,0,0.05,332.0,0.023839840578790603,0.01565988870724106,0.015706676301122435,32,0,0,50,28,50,14,0,36,0.794910294566222,0.24332019624229823,1,60,0.794910294566222,nenhuma,7.914827072158481,0.0,9,0,terminal,0.25,p1_criticidade_reduzida,j6021_1.sm,3,centralizada,2.4078947368421053,[],0,0
True,152,76,0.9455792812967724,0.0,1.7999999999999998,326.0,405.0,4.0,6.0,13.308876908323217,59,1,4,0,0.016666666666666666,332.0,0.04008697863952776,0.005421686746987951,0.03107308212799871,25,0,4,6,35,10,6,1,0,0.794910294566222,0.24332019624229823,1,60,0.794910294566222,nenhuma,13.308876908323217,0.0,15,0,terminal,0.7999999999999999,p1_criticidade_reduzida,j6021_1.sm,3,adaptativa,2.0,[],0,0
True,151,69,0.8054147165149478,2.4980018054066022e-15,18.14117412132063,279.0,443.0,0.0,84.0,23.02719830707032,51,9,0,0,0.15,337.0,0.0683299653028793,0.05383137721460128,0.041865562972059886,28,0,0,84,32,84,28,4,56,0.6268507180531939,0.4857196752206667,15,60,0.6268507180531939,nenhuma,23.02719830707032,0.0,27,0,terminal,0.25,p1_criticidade_reduzida,j6032_1.sm,0,centralizada,2.1884057971014492,[],0,0
