concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,celula,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1
True,218,76,0.7450735671340917,0.0,11.917609892733168,287.0,508.0,53.0,55.0,65.8118671878407,54,6,5,7,0.1,0.18333333333333332,332.0,0.16543465043682407,0.19822851562602622,0.03589641533955774,0.0965249658374007,30,7,53,48,30,101,0,0,20,0.794910294566222,0.24332019624229823,2,60,81,28,20,53,0.794910294566222,nenhuma,65.8118671878407,0.0,69,0,terminal,0.6064479824795895,14,j6021_1.sm,3,adaptativa,0,2.8684210526315788,0.5
True,141,69,0.6836244669234228,0.0,7.5,289.0,496.0,65.0,88.0,76.54454089712985,51,9,11,15,0.15,0.3333333333333333,337.0,0.1850938250353315,0.22713513619326364,0.02225519287833828,0.10549943743285994,28,15,65,73,32,138,16,15,20,0.6586427040007742,0.39362113220747674,13,60,102,37,20,65,0.6586427040007742,nenhuma,76.54454089712985,0.0,83,0,terminal,0.7534921830860365,14,j6032_1.sm,1,adaptativa,0,2.0434782608695654,0.4666666666666667
True,158,69,0.6487982015251446,0.0,9.629105919622134,287.0,478.0,90.0,96.0,72.74680181966379,51,9,9,6,0.15,0.3,337.0,0.17754086547252865,0.2158658807705157,0.028573014598285266,0.09874057361360665,28,6,90,90,32,180,0,12,32,0.794910294566222,0.24332019624229823,0,60,148,58,32,90,0.794910294566222,nenhuma,72.74680181966377,0.0,79,0,terminal,0.705,14,j6032_1.sm,3,adaptativa,0,2.289855072463768,0.4666666666666667
True,167,108,0.6251753047886053,0.0,10.449971224826633,267.0,405.0,98.0,66.0,78.8182949611955,50,10,10,6,0.16666666666666666,0.3333333333333333,334.0,0.1909273303127332,0.23598291904549554,0.031287338996486926,0.12166728784020639,24,6,98,60,36,158,9,0,16,0.6586427040007742,0.39362113220747674,20,60,133,35,16,98,0.6586427040007742,nenhuma,78.8182949611955,0.0,86,0,terminal,0.7637739720228803,14,j6043_1.sm,1,adaptativa,0,1.5462962962962963,0.4
True,184,108,0.549359539907857,0.0,11.255221655276635,234.0,440.0,159.0,116.0,85.9326643782327,46,14,9,4,0.23333333333333334,0.38333333333333336,334.0,0.20463438943352424,0.25728342628213385,0.03369826842897196,0.1072907476497323,30,4,159,112,30,271,3,13,35,0.794910294566222,0.24332019624229823,4,60,233,74,35,159,0.794910294566222,nenhuma,85.93266437823272,0.0,94,0,terminal,0.7214694612553744,14,j6043_1.sm,3,adaptativa,0,1.7037037037037037,0.5
True,261,85,0.7251041662438004,0.0,6.853012520218973,294.0,469.0,41.0,75.0,61.80362054671887,55,5,12,3,0.08333333333333333,0.2833333333333333,323.0,0.1606108083362363,0.19134247847281383,0.021216757028541713,0.09555237259568612,22,3,41,72,38,113,12,5,24,0.6586427040007742,0.39362113220747674,14,60,77,36,24,41,0.6586427040007742,nenhuma,61.80362054671887,0.0,67,0,terminal,0.5326127053714801,15,j6010_1.sm,1,adaptativa,0,3.070588235294118,0.36666666666666664
True,158,85,0.6819137823852591,0.0,3.0,315.0,455.0,76.0,83.0,53.23977686513426,58,2,10,6,0.03333333333333333,0.2,323.0,0.141504912927424,0.16482903054221132,0.009287925696594427,0.07979107168230971,28,6,76,77,32,153,3,4,23,0.794910294566222,0.24332019624229823,3,60,127,51,23,76,0.794910294566222,nenhuma,53.23977686513426,0.0,57,0,terminal,0.6655315842862478,15,j6010_1.sm,3,adaptativa,0,1.8588235294117648,0.4666666666666667
True,199,76,0.8305626053109959,8.881784197001252e-16,10.709376589160424,308.0,503.0,13.0,39.0,50.61358864893348,56,4,12,10,0.06666666666666667,0.26666666666666666,332.0,0.13228382407341496,0.15245056821967914,0.03225715840108562,0.08357406372245972,29,10,13,29,31,42,6,0,13,0.6586427040007742,0.39362113220747674,17,60,23,10,13,13,0.6586427040007742,nenhuma,50.61358864893348,0.0,57,0,terminal,0.33231955813705133,15,j6021_1.sm,1,adaptativa,0,2.6184210526315788,0.48333333333333334
True,223,76,0.6958394625933094,0.0,2.0,328.0,463.0,71.0,79.0,52.383360516023416,59,1,14,26,0.016666666666666666,0.25,332.0,0.13627894934291715,0.1577812063735645,0.006024096385542169,0.07872658624255144,28,26,71,53,32,124,0,0,23,0.794910294566222,0.24332019624229823,2,60,101,30,23,71,0.794910294566222,nenhuma,52.38336051602341,0.0,57,0,terminal,0.7496266656369904,15,j6021_1.sm,3,adaptativa,0,2.9342105263157894,0.4666666666666667
True,200,69,0.6836534022750385,0.0,11.804406567479258,313.0,475.0,70.0,86.0,63.796512998123376,56,4,14,14,0.06666666666666667,0.3,337.0,0.15917432145529192,0.1893071602318201,0.0350279126631432,0.09182042771463317,27,14,70,72,33,142,16,12,20,0.6586427040007742,0.39362113220747674,13,60,106,36,20,70,0.6586427040007742,nenhuma,63.79651299812339,0.0,73,0,terminal,0.814853532491434,15,j6032_1.sm,1,adaptativa,0,2.898550724637681,0.45
True,220,69,0.6635569968300502,0.0,13.400894237386847,310.0,527.0,71.0,95.0,101.20457099780214,56,4,15,17,0.06666666666666667,0.31666666666666665,337.0,0.23095279624162054,0.3003102996967422,0.0397652647993675,0.1274288447756645,35,17,71,78,25,149,0,11,19,0.794910294566222,0.24332019624229823,0,60,130,59,19,71,0.794910294566222,nenhuma,101.20457099780212,0.0,108,0,terminal,0.6652660784564722,15,j6032_1.sm,3,adaptativa,0,3.1884057971014492,0.5833333333333334
True,177,108,0.6278816404292309,0.0,3.5,318.0,433.0,118.0,71.0,67.62041907132947,55,5,16,3,0.08333333333333333,0.35,334.0,0.1683689769252489,0.20245634452493852,0.010479041916167664,0.09805454885223647,21,3,118,68,39,186,16,2,16,0.6586427040007742,0.39362113220747674,20,60,154,36,16,118,0.6586427040007742,nenhuma,67.62041907132947,0.0,73,0,terminal,0.8733333333333334,15,j6043_1.sm,1,adaptativa,0,1.6388888888888888,0.35
True,227,108,0.6255630476847635,0.0,20.138942736283617,283.0,474.0,103.0,84.0,96.71739036424071,52,8,12,8,0.13333333333333333,0.3333333333333333,334.0,0.22454953648946152,0.2895730250426369,0.0602962357373761,0.12764309173074134,25,8,103,76,35,179,1,0,36,0.794910294566222,0.24332019624229823,4,60,142,39,36,103,0.794910294566222,nenhuma,96.71739036424073,0.0,105,0,terminal,0.6121906727167383,15,j6043_1.sm,3,adaptativa,0,2.1018518518518516,0.4166666666666667
True,156,85,0.6974131478761417,0.0,6.853012520218973,290.0,456.0,51.0,83.0,63.844857081736684,55,5,14,7,0.08333333333333333,0.31666666666666665,323.0,0.16503995313099604,0.19766209622828695,0.021216757028541713,0.0976452691953429,20,7,51,76,40,127,11,5,25,0.6586427040007742,0.39362113220747674,14,60,91,40,25,51,0.6586427040007742,nenhuma,63.844857081736684,0.0,70,0,terminal,0.5629883241923369,16,j6010_1.sm,1,adaptativa,0,1.8352941176470587,0.3333333333333333
True,158,85,0.6819137823852591,0.0,3.0,315.0,455.0,76.0,83.0,53.23977686513426,58,2,10,6,0.03333333333333333,0.2,323.0,0.141504912927424,0.16482903054221132,0.009287925696594427,0.07979107168230971,28,6,76,77,32,153,3,4,23,0.794910294566222,0.24332019624229823,3,60,127,51,23,76,0.794910294566222,nenhuma,53.23977686513426,0.0,57,0,terminal,0.6655315842862478,16,j6010_1.sm,3,adaptativa,0,1.8588235294117648,0.4666666666666667
True,218,76,0.7657982153059615,0.0,8.0,303.0,491.0,31.0,59.0,60.16106591320451,55,5,14,12,0.08333333333333333,0.31666666666666665,332.0,0.15340907382814928,0.18120802985904974,0.024096385542168676,0.09383143972960556,24,12,31,47,36,78,5,0,19,0.6586427040007742,0.39362113220747674,17,60,54,23,19,31,0.6586427040007742,nenhuma,60.16106591320451,0.0,68,0,terminal,0.5409930872397394,16,j6021_1.sm,1,adaptativa,0,2.8684210526315788,0.4
True,215,76,0.6968868089056145,0.0,2.0,328.0,463.0,71.0,78.0,52.383360516023416,59,1,14,25,0.016666666666666666,0.25,332.0,0.13627894934291715,0.1577812063735645,0.006024096385542169,0.07884508196493287,28,25,71,53,32,124,0,0,23,0.794910294566222,0.24332019624229823,2,60,101,30,23,71,0.794910294566222,nenhuma,52.38336051602341,0.0,57,0,terminal,0.7496266656369904,16,j6021_1.sm,3,adaptativa,0,2.8289473684210527,0.4666666666666667
True,137,69,0.6805773808741605,0.0,4.5,313.0,483.0,69.0,91.0,66.69152600930647,56,4,14,19,0.06666666666666667,0.3,337.0,0.16520417623967912,0.1978977032917106,0.013353115727002967,0.09397255506814649,27,19,69,72,33,141,16,12,20,0.6586427040007742,0.39362113220747674,13,60,105,36,20,69,0.6586427040007742,nenhuma,66.69152600930649,0.0,74,0,terminal,0.8115201991581008,16,j6032_1.sm,1,adaptativa,0,1.9855072463768115,0.45
True,156,69,0.6684487060223878,0.0,7.4849695371706035,314.0,519.0,70.0,95.0,92.4245712858296,56,4,16,17,0.06666666666666667,0.3333333333333333,337.0,0.21522888410665914,0.2742568880885151,0.02221059209842909,0.11903869957743109,36,17,70,78,24,148,0,11,19,0.794910294566222,0.24332019624229823,0,60,129,59,19,70,0.794910294566222,nenhuma,92.4245712858296,0.0,100,0,terminal,0.6602660784564723,16,j6032_1.sm,3,adaptativa,0,2.260869565217391,0.6
True,169,108,0.6096552198803615,0.0,3.5,321.0,408.0,122.0,76.0,63.23071712576447,56,4,16,5,0.06666666666666667,0.3333333333333333,334.0,0.1591788207701607,0.18931352432863613,0.010479041916167664,0.09448268811887471,22,5,122,71,38,193,18,2,16,0.6586427040007742,0.39362113220747674,20,60,159,37,16,122,0.6586427040007742,nenhuma,63.23071712576447,0.0,70,0,terminal,0.875,16,j6043_1.sm,1,adaptativa,0,1.5648148148148149,0.36666666666666664
True,159,108,0.6431252402210473,0.0,10.281236511913201,308.0,450.0,102.0,90.0,57.70819345440607,56,4,12,10,0.06666666666666667,0.26666666666666666,334.0,0.14732444819570303,0.17277902231858105,0.030782145245249106,0.08247465728463906,29,10,102,80,31,182,0,2,33,0.794910294566222,0.24332019624229823,4,60,149,47,33,102,0.794910294566222,nenhuma,57.70819345440607,0.0,63,0,terminal,0.6046279522253523,16,j6043_1.sm,3,adaptativa,0,1.4722222222222223,0.48333333333333334
True,152,85,0.7168302183966241,0.0,6.853012520218973,296.0,457.0,46.0,78.0,56.528927034073,56,4,14,5,0.06666666666666667,0.3,323.0,0.1489449762784432,0.17501215800022601,0.021216757028541713,0.08866880330757412,21,5,46,73,39,119,12,5,24,0.6586427040007742,0.39362113220747674,14,60,83,37,24,46,0.6586427040007742,nenhuma,56.528927034073,0.0,62,0,terminal,0.5475404415195843,17,j6010_1.sm,1,adaptativa,0,1.7882352941176471,0.35
True,158,85,0.6819137823852591,0.0,3.0,315.0,455.0,76.0,83.0,53.23977686513426,58,2,10,6,0.03333333333333333,0.2,323.0,0.141504912927424,0.16482903054221132,0.009287925696594427,0.07979107168230971,28,6,76,77,32,153,3,4,23,0.794910294566222,0.24332019624229823,3,60,127,51,23,76,0.794910294566222,nenhuma,53.23977686513426,0.0,57,0,terminal,0.6655315842862478,17,j6010_1.sm,3,adaptativa,0,1.8588235294117648,0.4666666666666667
True,268,76,0.7843000441007475,0.0,8.600216307317828,293.0,513.0,20.0,42.0,79.0864097339034,54,6,14,8,0.1,0.3333333333333333,332.0,0.19238390727899787,0.23821207751175721,0.02590426598589707,0.12091125661222266,31,8,20,34,29,54,2,0,18,0.6586427040007742,0.39362113220747674,17,60,34,14,18,20,0.6586427040007742,nenhuma,79.08640973390338,0.0,89,0,terminal,0.44410704544407764,17,j6021_1.sm,1,adaptativa,0,3.526315789473684,0.5166666666666667
True,215,76,0.6968868089056145,0.0,2.0,328.0,463.0,71.0,78.0,52.383360516023416,59,1,14,25,0.016666666666666666,0.25,332.0,0.13627894934291715,0.1577812063735645,0.006024096385542169,0.07884508196493287,28,25,71,53,32,124,0,0,23,0.794910294566222,0.24332019624229823,2,60,101,30,23,71,0.794910294566222,nenhuma,52.38336051602341,0.0,57,0,terminal,0.7496266656369904,17,j6021_1.sm,3,adaptativa,0,2.8289473684210527,0.4666666666666667
True,141,69,0.6833851611569918,0.0,4.5,318.0,480.0,69.0,91.0,62.38575152458024,56,4,13,19,0.06666666666666667,0.2833333333333333,337.0,0.15620424936651928,0.18512092440528263,0.013353115727002967,0.08881978512401106,26,19,69,72,34,141,16,12,20,0.6586427040007742,0.39362113220747674,13,60,105,36,20,69,0.6586427040007742,nenhuma,62.38575152458026,0.0,71,0,terminal,0.8115201991581008,17,j6032_1.sm,1,adaptativa,0,2.0434782608695654,0.43333333333333335
True,151,69,0.6723182505203111,0.0,6.5,307.0,516.0,71.0,95.0,85.49366776919197,55,5,15,16,0.08333333333333333,0.3333333333333333,337.0,0.20235490917676216,0.2536904088106587,0.019287833827893175,0.11139332004873616,33,16,71,79,27,150,0,12,19,0.794910294566222,0.24332019624229823,0,60,131,60,19,71,0.794910294566222,nenhuma,85.49366776919196,0.0,91,0,terminal,0.6652660784564722,17,j6032_1.sm,3,adaptativa,0,2.1884057971014492,0.55
True,165,108,0.6501041390580989,0.0,3.5,316.0,408.0,100.0,66.0,53.591758746728395,57,3,11,2,0.05,0.23333333333333334,334.0,0.13826857134428366,0.16045436750517483,0.010479041916167664,0.08539270632512551,21,2,100,64,39,164,15,0,16,0.6586427040007742,0.39362113220747674,20,60,133,33,16,100,0.6586427040007742,nenhuma,53.591758746728395,0.0,59,0,terminal,0.8733333333333334,17,j6043_1.sm,1,adaptativa,0,1.5277777777777777,0.35
True,159,108,0.6431252402210473,0.0,10.281236511913201,308.0,450.0,102.0,90.0,57.70819345440607,56,4,12,10,0.06666666666666667,0.26666666666666666,334.0,0.14732444819570303,0.17277902231858105,0.030782145245249106,0.08247465728463906,29,10,102,80,31,182,0,2,33,0.794910294566222,0.24332019624229823,4,60,149,47,33,102,0.794910294566222,nenhuma,57.70819345440607,0.0,63,0,terminal,0.6046279522253523,17,j6043_1.sm,3,adaptativa,0,1.4722222222222223,0.48333333333333334
True,195,85,0.7635284032810866,0.0,22.925125337390877,225.0,500.0,14.0,67.0,73.85448589910432,42,18,3,13,0.3,0.35,323.0,0.18609966252940624,0.22865165913035393,0.07097562023960025,0.11277999538737729,27,13,14,54,33,68,14,3,20,0.6586427040007742,0.39362113220747674,14,60,34,20,20,14,0.6586427040007742,nenhuma,73.85448589910432,0.0,81,0,terminal,0.33962572187564083,18,j6010_1.sm,1,adaptativa,0,2.2941176470588234,0.45
True,227,85,0.6327631450880039,0.0,30.216445094656798,240.0,435.0,77.0,107.0,68.46102451889925,44,16,2,5,0.26666666666666666,0.3,323.0,0.17488592792357044,0.21195363628142183,0.0935493656181325,0.09958531767936928,23,5,77,102,37,179,3,11,33,0.794910294566222,0.24332019624229823,3,60,143,66,33,77,0.794910294566222,nenhuma,68.46102451889925,0.0,74,0,terminal,0.7203378790730595,18,j6010_1.sm,3,adaptativa,0,2.6705882352941175,0.38333333333333336
True,357,76,0.7465269684644139,3.552713678800501e-15,36.880702671654475,233.0,528.0,18.0,71.0,90.27518536414284,41,19,3,11,0.31666666666666665,0.36666666666666664,332.0,0.21378283283753782,0.2719132089281411,0.11108645383028456,0.12763799329063746,31,11,18,60,29,78,1,0,41,0.6586427040007742,0.39362113220747674,17,60,36,18,41,18,0.6586427040007742,nenhuma,90.27518536414286,0.0,100,0,terminal,0.3747680300711444,18,j6021_1.sm,1,adaptativa,0,4.697368421052632,0.5166666666666667
True,327,76,0.7477234907532737,0.0,13.104854042903884,285.0,527.0,43.0,93.0,41.805996490879416,50,10,2,19,0.16666666666666666,0.2,332.0,0.1118387529449369,0.12592167617734765,0.03947245193645749,0.05931560840717167,26,19,43,74,34,117,2,0,47,0.794910294566222,0.24332019624229823,2,60,68,25,47,43,0.794910294566222,nenhuma,41.805996490879416,0.0,47,0,terminal,0.6228830923284133,18,j6021_1.sm,3,adaptativa,0,4.302631578947368,0.43333333333333335
True,339,69,0.7630513814203481,0.0,51.72175808630722,216.0,555.0,14.0,71.0,87.34289395678685,40,20,2,12,0.3333333333333333,0.36666666666666664,337.0,0.2058309334282889,0.25917772687473845,0.15347702696233595,0.12008489349725619,30,12,14,59,30,73,10,12,24,0.6586427040007742,0.39362113220747674,13,60,39,25,24,14,0.6586427040007742,nenhuma,87.34289395678684,0.0,94,0,terminal,0.3250262339226806,18,j6032_1.sm,1,adaptativa,0,4.913043478260869,0.5
True,173,69,0.6742151466939588,1.7763568394002505e-15,39.343313298359924,239.0,530.0,55.0,123.0,78.09921862313018,45,15,1,10,0.25,0.26666666666666666,337.0,0.18814590613343626,0.23174842321403616,0.11674573679038552,0.0993503323409005,31,10,55,113,29,168,0,14,49,0.794910294566222,0.24332019624229823,0,60,119,64,49,55,0.794910294566222,nenhuma,78.09921862313018,0.0,84,0,terminal,0.5895326691079986,18,j6032_1.sm,3,adaptativa,0,2.5072463768115942,0.5166666666666667
True,264,108,0.6565215772987729,0.0,27.665719481340997,273.0,417.0,82.0,98.0,38.165719481341,52,8,1,4,0.13333333333333333,0.15,334.0,0.10255033573358034,0.11426862120161976,0.08283149545311676,0.060087813795281775,20,4,82,94,40,176,28,4,25,0.6586427040007742,0.39362113220747674,20,60,123,41,25,82,0.6586427040007742,nenhuma,38.165719481341,0.0,42,0,terminal,0.7766949108275149,18,j6043_1.sm,1,adaptativa,0,2.4444444444444446,0.3333333333333333
True,194,108,0.5962885927180724,0.0,9.453283567189661,267.0,422.0,98.0,132.0,55.71100630382717,50,10,4,5,0.16666666666666666,0.23333333333333334,334.0,0.14295466487388261,0.16679942007133883,0.0283032442131427,0.07871999418913926,26,5,98,127,34,225,0,8,68,0.794910294566222,0.24332019624229823,4,60,157,59,68,98,0.794910294566222,nenhuma,55.71100630382716,0.0,61,0,terminal,0.7145280717662924,18,j6043_1.sm,3,adaptativa,0,1.7962962962962963,0.43333333333333335
True,180,85,0.7060841644976901,0.0,15.06771586033155,219.0,453.0,39.0,81.0,68.56657630505748,42,18,1,3,0.3,0.31666666666666665,323.0,0.17510834799045608,0.212280421997082,0.0466492751093856,0.10687367272146496,20,3,39,78,40,117,19,2,25,0.6586427040007742,0.39362113220747674,14,60,73,34,25,39,0.6586427040007742,nenhuma,68.56657630505748,0.0,76,0,terminal,0.590613188999756,19,j6010_1.sm,1,adaptativa,0,2.1176470588235294,0.3333333333333333
True,167,85,0.6204867569422685,0.0,16.71905870620384,211.0,462.0,73.0,115.0,94.57672920646318,40,20,3,10,0.3333333333333333,0.38333333333333336,323.0,0.22648946311302096,0.2928072111655207,0.0517617916600738,0.1270207965097954,29,10,73,105,31,178,3,4,37,0.794910294566222,0.24332019624229823,3,60,138,65,37,73,0.794910294566222,nenhuma,94.57672920646318,0.0,102,0,terminal,0.6573189819705351,19,j6010_1.sm,3,adaptativa,0,1.964705882352941,0.48333333333333334
True,266,76,0.7368069817099016,0.0,18.369792634218296,238.0,501.0,20.0,68.0,90.96098359075488,46,14,4,13,0.23333333333333334,0.3,332.0,0.21505762261695077,0.2739788662372135,0.0553307007054768,0.13377382788995607,33,13,20,55,27,75,1,8,31,0.6586427040007742,0.39362113220747674,17,60,43,23,31,20,0.6586427040007742,nenhuma,90.96098359075485,0.0,99,0,terminal,0.45404820664226625,19,j6021_1.sm,1,adaptativa,0,3.5,0.55
True,267,76,0.6644018790582114,0.0,11.20861204509315,257.0,496.0,74.0,122.0,54.53611862609309,49,11,0,17,0.18333333333333332,0.18333333333333332,332.0,0.14108932127723714,0.16426541754847318,0.03376087965389503,0.07305221712039872,32,17,74,105,28,179,0,0,56,0.794910294566222,0.24332019624229823,2,60,123,49,56,74,0.794910294566222,nenhuma,54.53611862609309,0.0,60,0,terminal,0.6166221084605491,19,j6021_1.sm,3,adaptativa,0,3.513157894736842,0.5333333333333333
True,142,69,0.7845294709345135,0.0,11.929412251978345,269.0,551.0,20.0,80.0,51.331805768445406,49,11,4,7,0.18333333333333332,0.25,337.0,0.13218542752857476,0.15231989842268667,0.03539884941239865,0.07308768497573809,20,7,20,73,40,93,15,11,33,0.6586427040007742,0.39362113220747674,13,60,45,25,33,20,0.6586427040007742,nenhuma,51.331805768445406,0.0,57,0,terminal,0.38056148368009673,19,j6032_1.sm,1,adaptativa,0,2.0579710144927534,0.3333333333333333
True,156,69,0.6315788311389383,8.881784197001252e-16,17.61983321121111,267.0,500.0,59.0,151.0,81.66681235712151,47,13,5,10,0.21666666666666667,0.3,337.0,0.19506397437459164,0.24233475476890656,0.0522843715466205,0.10315805978270762,36,10,59,141,24,200,0,45,45,0.794910294566222,0.24332019624229823,0,60,155,96,45,59,0.794910294566222,nenhuma,81.66681235712151,0.0,90,0,terminal,0.5843857167096435,19,j6032_1.sm,3,adaptativa,0,2.260869565217391,0.6
True,173,108,0.6098746739487003,0.0,17.867967870420067,247.0,407.0,103.0,107.0,50.35022355467554,48,12,1,2,0.2,0.21666666666666667,334.0,0.13100089571695797,0.15074917231938784,0.053496909791676844,0.07544797585663861,20,2,103,105,40,208,30,1,27,0.6586427040007742,0.39362113220747674,20,60,151,48,27,103,0.6586427040007742,nenhuma,50.35022355467554,0.0,54,0,terminal,0.855,19,j6043_1.sm,1,adaptativa,0,1.6018518518518519,0.3333333333333333
True,183,108,0.6084137233408197,0.0,8.53749321723283,266.0,432.0,108.0,127.0,43.04315554861887,49,11,1,2,0.18333333333333332,0.2,334.0,0.11415975841277021,0.1288717231994577,0.025561356937822844,0.06062047808257701,27,2,108,125,33,233,0,1,72,0.794910294566222,0.24332019624229823,4,60,161,53,72,108,0.794910294566222,nenhuma,43.04315554861887,0.0,48,0,terminal,0.7128614050996257,19,j6043_1.sm,3,adaptativa,0,1.6944444444444444,0.45
True,162,85,0.6787163957148011,3.552713678800501e-15,15.06771586033155,201.0,447.0,44.0,90.0,77.59614239793746,39,21,2,9,0.35,0.38333333333333336,323.0,0.19370167154744167,0.24023573497813455,0.0466492751093856,0.1178205236906053,25,9,44,81,35,125,22,2,24,0.6586427040007742,0.39362113220747674,14,60,79,35,24,44,0.6586427040007742,nenhuma,77.59614239793746,0.0,87,0,terminal,0.6284132251661242,20,j6010_1.sm,1,adaptativa,0,1.9058823529411764,0.4166666666666667
True,176,85,0.6502737017377063,0.0,8.884926498607719,260.0,434.0,62.0,118.0,53.41127442219366,49,11,2,12,0.18333333333333332,0.21666666666666667,323.0,0.1418960537358561,0.16535998273124972,0.02750751237959046,0.08002752795633258,27,12,62,106,33,168,10,5,36,0.794910294566222,0.24332019624229823,3,60,122,60,36,62,0.794910294566222,nenhuma,53.41127442219366,0.0,58,0,terminal,0.7624856950524493,20,j6010_1.sm,3,adaptativa,0,2.070588235294118,0.45
True,249,76,0.7738871205898692,0.0,9.61983475567491,219.0,481.0,24.0,59.0,57.537672875824626,42,18,0,6,0.3,0.3,332.0,0.14770759513718784,0.1733062436018814,0.02897540589058708,0.09257310600273126,29,6,24,53,31,77,5,0,31,0.6586427040007742,0.39362113220747674,17,60,41,17,31,24,0.6586427040007742,nenhuma,57.537672875824626,0.0,63,0,terminal,0.4906420164168496,20,j6021_1.sm,1,adaptativa,0,3.276315789473684,0.48333333333333334
True,249,76,0.6545072548261052,0.0,11.20861204509315,247.0,487.0,73.0,126.0,58.071202280851914,47,13,0,20,0.21666666666666667,0.21666666666666667,332.0,0.14887333887068277,0.1749132598820841,0.03376087965389503,0.07804522215460337,32,20,73,106,28,179,0,0,56,0.794910294566222,0.24332019624229823,2,60,123,50,56,73,0.794910294566222,nenhuma,58.071202280851914,0.0,64,0,terminal,0.6149554417938824,20,j6021_1.sm,3,adaptativa,0,3.276315789473684,0.5333333333333333
True,149,69,0.7411955496579046,0.0,11.5,238.0,536.0,19.0,93.0,75.1559879810238,43,17,3,16,0.2833333333333333,0.3333333333333333,337.0,0.18234840733281807,0.2230148011306344,0.03412462908011869,0.10392776832402575,28,16,19,77,32,96,11,24,36,0.6586427040007742,0.39362113220747674,13,60,49,30,36,19,0.6586427040007742,nenhuma,75.1559879810238,0.0,82,0,terminal,0.3658603430428407,20,j6032_1.sm,1,adaptativa,0,2.1594202898550723,0.4666666666666667
True,153,69,0.6415478947034048,0.0,15.820146610388232,238.0,514.0,68.0,132.0,87.18726013063818,45,15,1,21,0.25,0.26666666666666666,337.0,0.20553955369566468,0.2587159054321608,0.04694405522370395,0.10882257428359732,42,21,68,111,18,179,0,32,46,0.794910294566222,0.24332019624229823,0,60,133,65,46,68,0.794910294566222,nenhuma,87.18726013063818,0.0,94,0,terminal,0.6594249414993348,20,j6032_1.sm,3,adaptativa,0,2.217391304347826,0.7
True,149,108,0.6268131961927849,0.0,11.498932824893643,263.0,406.0,94.0,103.0,44.720887923248426,47,13,1,3,0.21666666666666667,0.23333333333333334,334.0,0.11808402797236671,0.1338948740217019,0.03442794258950192,0.06904345491564202,19,3,94,100,41,194,30,0,27,0.6586427040007742,0.39362113220747674,20,60,137,43,27,94,0.6586427040007742,nenhuma,44.720887923248426,0.0,49,0,terminal,0.8583333333333334,20,j6043_1.sm,1,adaptativa,0,1.3796296296296295,0.31666666666666665
True,198,108,0.6249365728135522,0.0,10.377937267898142,270.0,436.0,99.0,114.0,48.67080207366765,50,10,3,8,0.16666666666666666,0.21666666666666667,334.0,0.12718713267362916,0.14572096429241813,0.031071668466760904,0.06976184459634081,27,8,99,106,33,205,0,0,60,0.794910294566222,0.24332019624229823,4,60,145,46,60,99,0.794910294566222,nenhuma,48.67080207366765,0.0,51,0,terminal,0.7116666666666666,20,j6043_1.sm,3,adaptativa,0,1.8333333333333333,0.45
True,165,85,0.7498075947455517,1.5543122344752192e-15,14.476340845633377,281.0,483.0,19.0,78.0,64.16525437289916,52,8,8,9,0.13333333333333333,0.26666666666666666,323.0,0.165730921481653,0.19865403830618933,0.04481839271093925,0.09960992763474122,27,9,19,69,33,88,1,3,38,0.6586427040007742,0.39362113220747674,14,60,49,30,38,19,0.6586427040007742,nenhuma,64.16525437289916,0.0,72,0,terminal,0.4105377533096772,21,j6010_1.sm,1,adaptativa,0,1.9411764705882353,0.45
True,151,85,0.6761889415334974,0.0,7.5,298.0,434.0,78.0,98.0,31.83244259474523,54,6,5,5,0.1,0.18333333333333332,323.0,0.08971119540808484,0.0985524538537004,0.02321981424148607,0.04959618816720414,25,5,78,93,35,171,3,11,32,0.794910294566222,0.24332019624229823,3,60,136,58,32,78,0.794910294566222,nenhuma,31.83244259474523,0.0,35,0,terminal,0.7282008457657637,21,j6010_1.sm,3,adaptativa,0,1.776470588235294,0.4166666666666667
True,266,76,0.7759320164831747,0.0,12.295255018788813,283.0,516.0,16.0,53.0,80.00671326685612,52,8,11,15,0.13333333333333333,0.31666666666666665,332.0,0.1941878874556976,0.24098407610498832,0.03703390065900245,0.12030963247547062,36,15,16,38,24,54,2,0,27,0.6586427040007742,0.39362113220747674,17,60,25,9,27,16,0.6586427040007742,nenhuma,80.00671326685611,0.0,87,0,terminal,0.40711481089197604,21,j6021_1.sm,1,adaptativa,0,3.5,0.6
