concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,celula,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1
True,161,85,0.6803442867900222,0.0,16.834261201225644,233.0,381.0,77.0,50.0,52.010581991687715,44,16,1,5,0.26666666666666666,0.2833333333333333,323.0,0.1386909716399431,0.16102347365847589,0.05211845573134874,0.09287428427997048,22,5,77,45,38,122,12,4,4,0.6268507180531939,0.4857196752206667,16,60,106,29,4,77,0.6268507180531939,nenhuma,52.010581991687715,0.0,58,0,terminal,0.9295970100896316,37,j6010_1.sm,0,centralizada,0,1.8941176470588235,0.36666666666666664
True,136,85,0.6622383358157989,0.0,17.02329867382904,196.0,405.0,58.0,64.0,84.56230030248574,41,19,3,8,0.31666666666666665,0.36666666666666664,323.0,0.20748312648084735,0.2618027873141973,0.05270371106448619,0.13827258524709626,25,8,58,56,35,114,8,20,2,0.7659648859265082,0.2570239140832174,4,60,104,46,2,58,0.7659648859265082,nenhuma,84.56230030248574,0.0,92,0,terminal,0.8826106655953643,37,j6010_1.sm,2,centralizada,0,1.6,0.4166666666666667
True,231,76,0.6500986418124541,1.3322676295501878e-15,16.94093460733155,255.0,417.0,95.0,60.0,69.4411185930452,47,13,3,14,0.21666666666666667,0.26666666666666666,332.0,0.17297958623775178,0.20915999576218436,0.05102691146786611,0.1082579781373531,31,14,95,46,29,141,19,0,5,0.6268507180531939,0.4857196752206667,18,60,117,22,5,95,0.6268507180531939,nenhuma,69.44111859304519,0.0,76,0,terminal,0.9208333333333334,37,j6021_1.sm,0,centralizada,0,3.039473684210526,0.5166666666666667
True,251,76,0.7413075004536128,0.0,21.57096274095854,191.0,471.0,27.0,30.0,107.36386683230752,38,22,2,13,0.36666666666666664,0.4,332.0,0.244362076486561,0.3233851410611672,0.06497277934023656,0.1689801268800264,26,13,27,17,34,44,2,0,1,0.7659648859265082,0.2570239140832174,6,60,41,14,1,27,0.7659648859265082,nenhuma,107.36386683230755,0.0,118,0,terminal,0.8685977655471792,37,j6021_1.sm,2,centralizada,0,3.3026315789473686,0.43333333333333335
True,151,69,0.677836907179949,0.0,11.279677991661387,266.0,451.0,89.0,68.0,57.35179070777657,47,13,4,11,0.21666666666666667,0.2833333333333333,337.0,0.1454330677815421,0.17018335521595424,0.03347085457466287,0.0861976949769202,25,11,89,57,35,146,17,4,5,0.6268507180531939,0.4857196752206667,14,60,124,35,5,89,0.6268507180531939,nenhuma,57.35179070777657,0.0,64,0,terminal,0.9325550784964186,37,j6032_1.sm,0,centralizada,0,2.1884057971014492,0.4166666666666667
True,129,69,0.7973002919191448,8.881784197001252e-16,23.517438470207694,242.0,510.0,15.0,39.0,75.65861441289888,43,17,3,7,0.2833333333333333,0.3333333333333333,337.0,0.18334432329866793,0.2245062742222519,0.06978468388785666,0.11827967717176921,22,7,15,32,38,47,0,17,3,0.7659648859265082,0.2570239140832174,2,60,44,29,3,15,0.7659648859265082,nenhuma,75.65861441289888,0.0,83,0,terminal,0.6634087978614424,37,j6032_1.sm,2,centralizada,0,1.8695652173913044,0.36666666666666664
True,201,108,0.4892881824464409,0.0,17.5,237.0,354.0,229.0,92.0,48.5,45,15,0,5,0.25,0.25,334.0,0.12679738562091503,0.14520958083832336,0.05239520958083832,0.06703524533517623,18,5,229,87,42,316,40,0,6,0.6268507180531939,0.4857196752206667,21,60,270,41,6,229,0.6268507180531939,nenhuma,48.5,0.0,51,0,terminal,0.9897457487228024,37,j6043_1.sm,0,centralizada,0,1.8611111111111112,0.3
True,165,108,0.6330513367396057,0.0,10.004097042703528,250.0,399.0,109.0,72.0,50.28063735709557,46,14,2,9,0.23333333333333334,0.26666666666666666,334.0,0.1308435358671791,0.1505408304104658,0.029952386355399784,0.07977499922563586,21,9,109,63,39,172,3,5,9,0.7659648859265082,0.2570239140832174,6,60,160,51,9,109,0.7659648859265082,nenhuma,50.28063735709557,0.0,55,0,terminal,0.9196099162141363,37,j6043_1.sm,2,centralizada,0,1.5277777777777777,0.35
True,146,85,0.6681744469091093,8.881784197001252e-16,14.106870719013184,262.0,390.0,88.0,56.0,49.679908449194386,48,12,3,6,0.2,0.25,323.0,0.13330449890879215,0.15380776609657704,0.043674522349886016,0.08511498807829652,18,6,88,50,42,138,8,6,6,0.6268507180531939,0.4857196752206667,16,60,124,36,6,88,0.6268507180531939,nenhuma,49.679908449194386,0.0,55,0,terminal,0.907930343422965,38,j6010_1.sm,0,centralizada,0,1.7176470588235293,0.3
True,130,85,0.6416412788096074,0.0,12.0,219.0,397.0,97.0,63.0,61.72577889085726,44,16,0,7,0.26666666666666666,0.26666666666666666,323.0,0.16044097452686742,0.19110148263423302,0.03715170278637771,0.09976273980616807,24,7,97,56,36,153,8,6,3,0.7659648859265082,0.2570239140832174,4,60,142,45,3,97,0.7659648859265082,nenhuma,61.72577889085726,0.0,67,0,terminal,0.8823473860226034,38,j6010_1.sm,2,centralizada,0,1.5294117647058822,0.4
True,195,76,0.6770608736059825,0.0,13.156266055323464,250.0,410.0,85.0,50.0,60.558548696465714,47,13,3,6,0.21666666666666667,0.26666666666666666,332.0,0.1542662843480472,0.18240526715802927,0.0396273073955526,0.10000444849936467,29,6,85,44,31,129,13,0,7,0.6268507180531939,0.4857196752206667,18,60,109,24,7,85,0.6268507180531939,nenhuma,60.558548696465714,0.0,66,0,terminal,0.9208333333333334,38,j6021_1.sm,0,centralizada,0,2.5657894736842106,0.48333333333333334
True,221,76,0.7993074452671783,0.0,12.828575691679104,246.0,467.0,21.0,20.0,76.2557863875514,43,17,3,7,0.2833333333333333,0.3333333333333333,332.0,0.1867843370018101,0.22968610357696204,0.038640288227949106,0.13051781114405434,22,7,21,13,38,34,2,0,2,0.7659648859265082,0.2570239140832174,6,60,30,9,2,21,0.7659648859265082,nenhuma,76.2557863875514,0.0,85,0,terminal,0.8473727433702076,38,j6021_1.sm,2,centralizada,0,2.9078947368421053,0.36666666666666664
True,139,69,0.6720494297394932,8.881784197001252e-16,10.902124723926288,264.0,448.0,88.0,78.0,52.617632833433696,46,14,2,15,0.23333333333333334,0.26666666666666666,337.0,0.13504941357705025,0.15613540900128692,0.032350518468624,0.07893225477667667,26,15,88,63,34,151,17,10,5,0.6268507180531939,0.4857196752206667,14,60,129,41,5,88,0.6268507180531939,nenhuma,52.6176328334337,0.0,60,0,terminal,0.9075550784964186,38,j6032_1.sm,0,centralizada,0,2.0144927536231885,0.43333333333333335
True,138,69,0.7695113438609893,8.881784197001252e-16,14.776763464636847,209.0,546.0,9.0,62.0,92.54119696334696,39,21,2,10,0.35,0.38333333333333336,337.0,0.2154419590427401,0.2746029583482106,0.0438479628030767,0.13042399420836928,35,10,9,52,25,61,0,40,2,0.7659648859265082,0.2570239140832174,2,60,59,50,2,9,0.7659648859265082,nenhuma,92.54119696334696,0.0,101,0,terminal,0.5700897698698093,38,j6032_1.sm,2,centralizada,0,2.0,0.5833333333333334
True,199,108,0.49616874091151286,0.0,12.5,228.0,382.0,221.0,104.0,62.89936790098222,46,14,1,4,0.23333333333333334,0.25,334.0,0.15847686589582638,0.1883214607813839,0.0374251497005988,0.08169816799884916,18,4,221,100,42,321,31,1,9,0.6268507180531939,0.4857196752206667,21,60,281,60,9,221,0.6268507180531939,nenhuma,62.89936790098222,0.0,67,0,terminal,0.975,38,j6043_1.sm,0,centralizada,0,1.8425925925925926,0.3
True,171,108,0.6934768082611537,8.881784197001252e-16,11.222697195744487,230.0,432.0,68.0,57.0,65.94801333473696,44,16,1,10,0.26666666666666666,0.2833333333333333,334.0,0.16489146373016655,0.19744914172076933,0.033600889807618224,0.10586439305216988,25,10,68,47,35,115,3,5,4,0.7659648859265082,0.2570239140832174,6,60,108,40,4,68,0.7659648859265082,nenhuma,65.94801333473694,0.0,72,0,terminal,0.815892145191976,38,j6043_1.sm,2,centralizada,0,1.5833333333333333,0.4166666666666667
True,174,85,0.6922519700999583,0.0,32.32323369896426,257.0,425.0,70.0,64.0,54.938303329973515,48,12,3,13,0.2,0.25,323.0,0.14536315278424564,0.17008762640858674,0.1000719309565457,0.0894850557979371,22,13,70,51,38,121,21,2,4,0.6268507180531939,0.4857196752206667,16,60,96,26,4,70,0.6268507180531939,nenhuma,54.93830332997351,0.0,61,0,terminal,0.9345970100896316,39,j6010_1.sm,0,centralizada,0,2.0470588235294116,0.36666666666666664
True,322,85,0.660777636927024,0.0,12.76862860515905,270.0,394.0,90.0,60.0,52.26715249068454,50,10,7,12,0.16666666666666666,0.2833333333333333,323.0,0.13927984941869376,0.16181780956868277,0.03953135791070913,0.08765727287233234,28,12,90,48,32,138,9,8,2,0.7659648859265082,0.2570239140832174,4,60,127,37,2,90,0.7659648859265082,nenhuma,52.26715249068454,0.0,58,0,terminal,0.9191666666666666,39,j6010_1.sm,2,centralizada,0,3.788235294117647,0.4666666666666667
True,198,76,0.6905316657128974,0.0,18.971146492822406,283.0,418.0,73.0,51.0,63.33067599218835,50,10,6,13,0.16666666666666666,0.26666666666666666,332.0,0.16019671590939163,0.19075504816924202,0.05714200750850122,0.10462162005648233,26,13,73,38,34,111,11,0,6,0.6268507180531939,0.4857196752206667,18,60,94,21,6,73,0.6268507180531939,nenhuma,63.33067599218835,0.0,67,0,terminal,0.9208333333333334,39,j6021_1.sm,0,centralizada,0,2.6052631578947367,0.43333333333333335
True,209,76,0.7908519036121983,0.0,21.94555613621657,277.0,456.0,25.0,26.0,69.59341517322048,52,8,6,6,0.13333333333333333,0.23333333333333334,332.0,0.17329321782629964,0.2096187204012665,0.0661010726994475,0.12069755453643741,25,6,25,20,35,45,2,5,3,0.7659648859265082,0.2570239140832174,6,60,40,15,3,25,0.7659648859265082,nenhuma,69.59341517322045,0.0,73,0,terminal,0.8909708981784319,39,j6021_1.sm,2,centralizada,0,2.75,0.4166666666666667
True,150,69,0.6602640198857921,0.0,16.126191770175602,282.0,428.0,88.0,82.0,50.2255387383255,51,9,4,9,0.15,0.21666666666666667,337.0,0.1297061627235963,0.14903720693865133,0.047852201098443924,0.07748157969228123,21,9,88,73,39,161,16,14,7,0.6268507180531939,0.4857196752206667,14,60,138,50,7,88,0.6268507180531939,nenhuma,50.2255387383255,0.0,56,0,terminal,0.9460836916515708,39,j6032_1.sm,0,centralizada,0,2.1739130434782608,0.35
True,336,69,0.6876030675954297,0.0,21.66446783962833,279.0,481.0,63.0,73.0,82.53149232168593,50,10,9,14,0.16666666666666666,0.31666666666666665,337.0,0.19672299656208622,0.24490057068749535,0.06428625471699802,0.117981096244532,33,14,63,59,27,122,0,18,5,0.7659648859265082,0.2570239140832174,2,60,117,54,5,63,0.7659648859265082,nenhuma,82.53149232168593,0.0,86,0,terminal,0.7340059936037301,39,j6032_1.sm,2,centralizada,0,4.869565217391305,0.55
True,170,108,0.5648101729954428,0.0,14.398869981064564,296.0,373.0,183.0,77.0,27.398869981064564,52,8,2,3,0.13333333333333333,0.16666666666666666,334.0,0.07581338033099032,0.08203254485348672,0.04311038916486396,0.04148836593534778,17,3,183,74,43,257,26,0,7,0.6268507180531939,0.4857196752206667,21,60,224,41,7,183,0.6268507180531939,nenhuma,27.398869981064564,0.0,30,0,terminal,0.995,39,j6043_1.sm,0,centralizada,0,1.5740740740740742,0.2833333333333333
True,175,108,0.6911415572539844,0.0,13.598658692409941,274.0,419.0,79.0,46.0,62.24338907466911,52,8,8,0,0.13333333333333333,0.26666666666666666,334.0,0.15708372881633065,0.1863574523193686,0.040714546983263294,0.10267062733611564,18,0,79,46,42,125,0,13,9,0.7659648859265082,0.2570239140832174,6,60,116,37,9,79,0.7659648859265082,nenhuma,62.24338907466911,0.0,69,0,terminal,0.8099999999999999,39,j6043_1.sm,2,centralizada,0,1.6203703703703705,0.3
True,135,85,0.6651573688947218,0.0,4.0,306.0,394.0,88.0,62.0,48.34102849180133,55,5,9,10,0.08333333333333333,0.23333333333333334,323.0,0.13017960522201932,0.14966262690960164,0.01238390092879257,0.0816101302570339,22,10,88,52,38,140,17,2,4,0.6268507180531939,0.4857196752206667,16,60,119,31,4,88,0.6268507180531939,nenhuma,48.34102849180133,0.0,54,0,terminal,0.9667068338057812,40,j6010_1.sm,0,centralizada,0,1.588235294117647,0.36666666666666664
True,156,85,0.6238683582470446,0.0,11.5,275.0,408.0,101.0,65.0,79.98412117967486,52,8,10,9,0.13333333333333333,0.3,323.0,0.19847958511500027,0.24762885814140823,0.03560371517027864,0.12230284893675593,25,9,101,56,35,157,8,8,2,0.7659648859265082,0.2570239140832174,4,60,147,46,2,101,0.7659648859265082,nenhuma,79.98412117967486,0.0,87,0,terminal,0.8846468189448369,40,j6010_1.sm,2,centralizada,0,1.8352941176470587,0.4166666666666667
True,228,76,0.694950458814344,0.0,10.5548421577998,292.0,413.0,76.0,44.0,61.28696644739244,54,6,9,7,0.1,0.25,332.0,0.15583269133224736,0.18459929652829046,0.03179169324638494,0.10312688971417598,25,7,76,37,35,113,12,0,6,0.6268507180531939,0.4857196752206667,18,60,95,19,6,76,0.6268507180531939,nenhuma,61.28696644739244,0.0,67,0,terminal,0.9208333333333334,40,j6021_1.sm,0,centralizada,0,3.0,0.4166666666666667
True,233,76,0.7825381012386114,0.0,5.1282790257902064,296.0,454.0,28.0,21.0,77.16344415869705,54,6,11,8,0.1,0.2833333333333333,332.0,0.18858831418177385,0.23242001252619593,0.015446623571657249,0.13300294069819033,24,8,28,13,36,41,4,0,2,0.7659648859265082,0.2570239140832174,6,60,35,7,2,28,0.7659648859265082,nenhuma,77.16344415869703,0.0,84,0,terminal,0.8167072725039456,40,j6021_1.sm,2,centralizada,0,3.0657894736842106,0.4
True,154,69,0.6587225663824957,0.0,14.19558683139727,268.0,449.0,89.0,69.0,74.62231402784877,48,12,8,11,0.2,0.3333333333333333,337.0,0.18128831087325384,0.22143119889569368,0.042123403060526025,0.10947751048067941,25,11,89,58,35,147,17,4,5,0.6268507180531939,0.4857196752206667,14,60,125,36,5,89,0.6268507180531939,nenhuma,74.6223140278488,0.0,84,0,terminal,0.930888411829752,40,j6032_1.sm,0,centralizada,0,2.2318840579710146,0.4166666666666667
True,150,69,0.66127038991376,0.0,13.43338408982652,273.0,490.0,60.0,95.0,95.99794497664368,50,10,12,16,0.16666666666666666,0.36666666666666664,337.0,0.22170531313219488,0.2848603708505747,0.039861673857051985,0.12955224184821396,34,16,60,79,26,139,0,39,6,0.7659648859265082,0.2570239140832174,2,60,133,73,6,60,0.7659648859265082,nenhuma,95.9979449766437,0.0,102,0,terminal,0.7420855545676313,40,j6032_1.sm,2,centralizada,0,2.1739130434782608,0.5666666666666667
True,205,108,0.4862852633781169,0.0,17.5,245.0,358.0,226.0,95.0,57.193397087653175,46,14,2,4,0.23333333333333334,0.26666666666666666,334.0,0.14620235799848655,0.17123771583129693,0.05239520958083832,0.0776880060510018,18,4,226,91,42,317,41,0,6,0.6268507180531939,0.4857196752206667,21,60,270,44,6,226,0.6268507180531939,nenhuma,57.193397087653175,0.0,60,0,terminal,0.9897457487228024,40,j6043_1.sm,0,centralizada,0,1.8981481481481481,0.3
True,161,108,0.6637461949043683,0.0,11.580907321090889,284.0,409.0,89.0,52.0,66.19938937492245,52,8,12,6,0.13333333333333333,0.3333333333333333,334.0,0.16541601794625493,0.1982017645955762,0.034673375212846975,0.10743176724351453,18,6,89,46,42,135,2,9,9,0.7659648859265082,0.2570239140832174,6,60,124,35,9,89,0.7659648859265082,nenhuma,66.19938937492245,0.0,74,0,terminal,0.8099999999999999,40,j6043_1.sm,2,centralizada,0,1.4907407407407407,0.3
True,128,85,0.6655490687526129,0.0,4.686713461842157,301.0,391.0,92.0,60.0,44.48485777738529,55,5,9,8,0.08333333333333333,0.23333333333333334,323.0,0.12105221980148442,0.13772401788664176,0.01450994879827293,0.07572085848422304,22,8,92,52,38,144,17,2,4,0.6268507180531939,0.4857196752206667,16,60,123,31,4,92,0.6268507180531939,nenhuma,44.48485777738529,0.0,50,0,terminal,0.9667068338057812,41,j6010_1.sm,0,centralizada,0,1.5058823529411764,0.36666666666666664
True,141,85,0.6766824270628278,0.0,12.5,233.0,415.0,57.0,52.0,89.28620842324403,48,12,10,11,0.2,0.36666666666666664,323.0,0.2165636555360706,0.2764278898552447,0.03869969040247678,0.14558652582910425,24,11,57,41,36,98,8,5,2,0.7659648859265082,0.2570239140832174,4,60,88,31,2,57,0.7659648859265082,nenhuma,89.28620842324403,0.0,97,0,terminal,0.8998088589377872,41,j6010_1.sm,2,centralizada,0,1.6588235294117648,0.4
True,191,76,0.7053634706668372,0.0,13.441328014033296,289.0,412.0,67.0,52.0,53.0960258552984,52,8,7,14,0.13333333333333333,0.25,332.0,0.13787736639808762,0.1599277887207783,0.040485927753112334,0.09090290552405196,23,14,67,38,37,105,11,0,6,0.6268507180531939,0.4857196752206667,18,60,88,21,6,67,0.6268507180531939,nenhuma,53.0960258552984,0.0,59,0,terminal,0.9191666666666668,41,j6021_1.sm,0,centralizada,0,2.513157894736842,0.38333333333333336
True,193,76,0.7927250228637055,0.0,8.036030057592743,287.0,451.0,35.0,32.0,50.923633028222376,53,7,8,11,0.11666666666666667,0.25,332.0,0.13298639372427867,0.1533844368319951,0.024204909812026335,0.08950873205454662,22,11,35,21,38,56,3,0,2,0.7659648859265082,0.2570239140832174,6,60,51,16,2,35,0.7659648859265082,nenhuma,50.923633028222376,0.0,57,0,terminal,0.8535104342957259,41,j6021_1.sm,2,centralizada,0,2.539473684210526,0.36666666666666664
True,131,69,0.6534938236237362,0.0,5.0,297.0,453.0,89.0,81.0,70.19706418652396,52,8,10,12,0.13333333333333333,0.3,337.0,0.17239088972009123,0.20829989372855776,0.01483679525222552,0.10126566861459686,26,12,89,69,34,158,17,14,5,0.6268507180531939,0.4857196752206667,14,60,136,47,5,89,0.6268507180531939,nenhuma,70.19706418652395,0.0,78,0,terminal,0.8975550784964185,41,j6032_1.sm,0,centralizada,0,1.8985507246376812,0.43333333333333335
True,146,69,0.6396411775922225,0.0,18.512637568437402,258.0,482.0,61.0,109.0,101.54748394150396,47,13,10,24,0.21666666666666667,0.38333333333333336,337.0,0.23155413646164927,0.30132784552375064,0.054933642636312764,0.13475923694993963,37,24,61,85,23,146,0,45,6,0.7659648859265082,0.2570239140832174,2,60,140,79,6,61,0.7659648859265082,nenhuma,101.54748394150397,0.0,108,0,terminal,0.7082482570562701,41,j6032_1.sm,2,centralizada,0,2.1159420289855073,0.6166666666666667
True,189,108,0.4947473926299546,0.0,12.5,231.0,383.0,220.0,100.0,71.13242738696786,45,15,2,4,0.25,0.2833333333333333,334.0,0.17557821240269356,0.21297133948193972,0.0374251497005988,0.09188663963744628,18,4,220,96,42,316,29,1,8,0.6268507180531939,0.4857196752206667,21,60,279,59,8,220,0.6268507180531939,nenhuma,71.13242738696786,0.0,76,0,terminal,0.98,41,j6043_1.sm,0,centralizada,0,1.75,0.3
True,181,108,0.6038635541461688,0.0,16.169033889427016,248.0,428.0,121.0,80.0,79.76938517206833,47,13,9,11,0.21666666666666667,0.36666666666666664,334.0,0.19278706455987743,0.2388304945271507,0.04841028110606891,0.11254631878985952,21,11,121,69,39,190,0,4,10,0.7659648859265082,0.2570239140832174,6,60,180,59,10,121,0.7659648859265082,nenhuma,79.76938517206833,0.0,89,0,terminal,0.7950455247839593,41,j6043_1.sm,2,centralizada,0,1.6759259259259258,0.35
True,127,85,0.7049375794341713,0.0,6.0,311.0,403.0,66.0,66.0,36.68182227350396,58,2,7,14,0.03333333333333333,0.15,323.0,0.10198408705127976,0.11356601323066241,0.018575851393188854,0.06416475186778747,21,14,66,52,39,118,21,2,4,0.6268507180531939,0.4857196752206667,16,60,93,27,4,66,0.6268507180531939,nenhuma,36.68182227350396,0.0,39,0,terminal,0.9212636767562983,42,j6010_1.sm,0,centralizada,0,1.4941176470588236,0.35
True,148,85,0.6509510668782669,0.0,8.2918824175283,295.0,398.0,70.0,69.0,74.41308502445268,55,5,18,11,0.08333333333333333,0.38333333333333336,323.0,0.18724367120391638,0.23038106818716,0.02567146259296687,0.12170672634766498,31,11,70,58,29,128,10,19,3,0.7659648859265082,0.2570239140832174,4,60,115,45,3,70,0.7659648859265082,nenhuma,74.41308502445268,0.0,84,0,terminal,0.9095882340710487,42,j6010_1.sm,2,centralizada,0,1.7411764705882353,0.5166666666666667
True,254,76,0.7058177365600811,0.0,10.608164851225645,302.0,416.0,78.0,56.0,39.38728577074933,55,5,8,10,0.08333333333333333,0.21666666666666667,332.0,0.10605448080703116,0.11863640292394377,0.031952303768751945,0.06682751175950813,25,10,78,46,35,124,28,0,7,0.6268507180531939,0.4857196752206667,18,60,89,11,7,78,0.6268507180531939,nenhuma,39.38728577074933,0.0,45,0,terminal,0.9208333333333334,42,j6021_1.sm,0,centralizada,0,3.3421052631578947,0.4166666666666667
True,190,76,0.7764184659463974,0.0,4.5,322.0,455.0,41.0,30.0,60.02418664191388,58,2,16,13,0.03333333333333333,0.3,332.0,0.15311347791084556,0.18079574289733097,0.01355421686746988,0.10242612508174728,24,13,41,17,36,58,6,0,3,0.7659648859265082,0.2570239140832174,6,60,49,8,3,41,0.7659648859265082,nenhuma,60.02418664191388,0.0,66,0,terminal,0.8720652400006856,42,j6021_1.sm,2,centralizada,0,2.5,0.4
True,139,69,0.6584368579315969,0.0,4.0,325.0,430.0,100.0,79.0,44.0618613162015,57,3,10,13,0.05,0.21666666666666667,337.0,0.11562915575967177,0.13074736295608755,0.011869436201780416,0.06746965934804068,24,13,100,66,36,166,20,6,7,0.6268507180531939,0.4857196752206667,14,60,139,39,7,100,0.6268507180531939,nenhuma,44.0618613162015,0.0,48,0,terminal,0.9483013222666044,42,j6032_1.sm,0,centralizada,0,2.0144927536231885,0.4
True,171,69,0.6769667258995248,1.7763568394002505e-15,22.300374121299722,290.0,493.0,64.0,84.0,87.24849603194659,53,7,12,11,0.11666666666666667,0.31666666666666665,337.0,0.2056542258793927,0.2588976143381204,0.0661732169771505,0.11980594056471514,29,11,64,73,31,137,0,29,5,0.7659648859265082,0.2570239140832174,2,60,132,68,5,64,0.7659648859265082,nenhuma,87.24849603194657,0.0,94,0,terminal,0.7538976539963625,42,j6032_1.sm,2,centralizada,0,2.4782608695652173,0.48333333333333334
True,197,108,0.5520988737751878,0.0,10.071282566614471,314.0,381.0,165.0,83.0,61.09378228715867,57,3,13,7,0.05,0.26666666666666666,334.0,0.1546310902021612,0.18291551582981638,0.0301535406186062,0.08852968082783944,18,7,165,76,42,241,26,0,7,0.6268507180531939,0.4857196752206667,21,60,208,43,7,165,0.6268507180531939,nenhuma,61.09378228715867,0.0,67,0,terminal,0.9329580698476675,42,j6043_1.sm,0,centralizada,0,1.8240740740740742,0.3
True,173,108,0.7026216299344439,0.0,6.2728309023924105,308.0,423.0,68.0,59.0,52.03099645461647,55,5,12,3,0.08333333333333333,0.2833333333333333,334.0,0.1347845041783671,0.15578142651082777,0.01878093084548626,0.0864257766809832,18,3,68,56,42,124,1,13,8,0.7659648859265082,0.2570239140832174,6,60,115,47,8,68,0.7659648859265082,nenhuma,52.03099645461647,0.0,59,0,terminal,0.7538197088798944,42,j6043_1.sm,2,centralizada,0,1.6018518518518519,0.3
True,135,85,0.666561684014634,0.0,9.295449894117588,291.0,392.0,89.0,60.0,47.09260928264497,55,5,7,11,0.08333333333333333,0.2,323.0,0.12724547343413625,0.14579755195865315,0.0287784826443269,0.08007685956143627,21,11,89,49,39,138,16,2,4,0.6268507180531939,0.4857196752206667,16,60,118,29,4,89,0.6268507180531939,nenhuma,47.092609282644965,0.0,51,0,terminal,0.9683735004724477,43,j6010_1.sm,0,centralizada,0,1.588235294117647,0.35
True,177,85,0.669194684937377,0.0,11.84483498680667,286.0,402.0,61.0,63.0,74.72204553988506,53,7,15,10,0.11666666666666667,0.36666666666666664,323.0,0.18787504081764975,0.23133760229066583,0.03667131574862746,0.12438705403716348,31,10,61,53,29,114,10,19,3,0.7659648859265082,0.2570239140832174,4,60,101,40,3,61,0.7659648859265082,nenhuma,74.72204553988506,0.0,83,0,terminal,0.9208333333333334,43,j6010_1.sm,2,centralizada,0,2.0823529411764707,0.5166666666666667
True,188,76,0.6960097402106803,0.0,4.0,317.0,424.0,72.0,53.0,60.18687699924479,58,2,12,18,0.03333333333333333,0.23333333333333334,332.0,0.15346479071343505,0.1812857740941108,0.012048192771084338,0.09879870901966163,26,18,72,35,34,107,14,0,7,0.6268507180531939,0.4857196752206667,18,60,86,14,7,72,0.6268507180531939,nenhuma,60.18687699924479,0.0,65,0,terminal,0.9208333333333334,43,j6021_1.sm,0,centralizada,0,2.473684210526316,0.43333333333333335
True,197,76,0.7381790973708869,0.0,10.327410615637032,280.0,454.0,45.0,32.0,84.02689742499514,53,7,13,10,0.11666666666666667,0.3333333333333333,332.0,0.20197467506327335,0.2530930645331179,0.031106658480834434,0.13662312620277317,28,10,45,22,32,67,3,3,4,0.7659648859265082,0.2570239140832174,6,60,60,15,4,45,0.7659648859265082,nenhuma,84.02689742499516,0.0,93,0,terminal,0.8701199199593117,43,j6021_1.sm,2,centralizada,0,2.5921052631578947,0.4666666666666667
True,139,69,0.6716103403182261,0.0,6.0,310.0,457.0,93.0,70.0,60.45408559889328,54,6,12,11,0.1,0.3,337.0,0.15210331907344624,0.17938897803825898,0.017804154302670624,0.08884373961203476,23,11,93,59,37,152,17,9,5,0.6268507180531939,0.4857196752206667,14,60,130,37,5,93,0.6268507180531939,nenhuma,60.45408559889328,0.0,68,0,terminal,0.9325550784964186,43,j6032_1.sm,0,centralizada,0,2.0144927536231885,0.38333333333333336
True,147,69,0.692276623735431,0.0,5.788165752403495,326.0,485.0,61.0,81.0,73.58699567667848,58,2,16,11,0.03333333333333333,0.3,337.0,0.17922388300535808,0.21835903761625663,0.017175566030870906,0.10503619983069018,31,11,61,70,29,131,0,26,6,0.7659648859265082,0.2570239140832174,2,60,125,64,6,61,0.7659648859265082,nenhuma,73.5869956766785,0.0,80,0,terminal,0.7394346640965171,43,j6032_1.sm,2,centralizada,0,2.130434782608696,0.5166666666666667
True,173,108,0.5596367313767864,0.0,6.200684262215618,310.0,358.0,176.0,79.0,26.700684262215617,56,4,5,1,0.06666666666666667,0.15,334.0,0.0740244901858995,0.07994216844974736,0.018564922940765324,0.04173933984924567,19,1,176,78,41,254,34,0,8,0.6268507180531939,0.4857196752206667,21,60,212,36,8,176,0.6268507180531939,nenhuma,26.700684262215617,0.0,30,0,terminal,0.9329580698476675,43,j6043_1.sm,0,centralizada,0,1.6018518518518519,0.31666666666666665
True,161,108,0.6865154451293606,0.0,6.838209920972378,305.0,416.0,81.0,60.0,48.95869029809353,54,6,8,9,0.1,0.23333333333333334,334.0,0.12784326753359293,0.14658290508411237,0.020473682398120894,0.08079542563208217,19,9,81,51,41,132,1,9,7,0.7659648859265082,0.2570239140832174,6,60,124,43,7,81,0.7659648859265082,nenhuma,48.95869029809353,0.0,55,0,terminal,0.8480876270853486,43,j6043_1.sm,2,centralizada,0,1.4907407407407407,0.31666666666666665
