arquivo,semente,cenario,t,tarefa,agente,E,E_menos_tau_sat,p_heu,q,Di,P,B,mu_cog,mu_rede,porta,p0,p_fail,excesso,duracao_nominal,duracao_efetiva,duracao_analitica,sorteio_porta,sorteio_falha,falhou,executada,selecionou_p1,competencia
j6021_1.sm,9,centralizada,34,11,2,0.30398819377514646,-0.6960118062248535,0.05819234631822824,0.0,0.6034635188821397,0.5037391395891776,1.0,0.9973134328358209,0.7408500573847171,P2,,,,6,,9,0.9526848666826935,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,35,11,1,0.4263233092752003,-0.5736766907247997,0.09156229443564418,0.0,0.6034635188821397,0.5145763278651977,0.7283862617667234,0.8215200381099724,0.7408500573847171,P2,,,,6,,10,0.8490906814630912,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,35,11,5,0.3105280415469818,-0.6894719584530182,0.0596427176731575,0.0,0.6034635188821397,0.5145763278651977,1.0,0.9898004288866376,0.7408500573847171,P2,,,,6,,9,0.6087999651273409,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,35,11,0,0.3105280415469818,-0.6894719584530182,0.0596427176731575,0.0,0.6034635188821397,0.5145763278651977,1.0,0.9898004288866376,0.7408500573847171,P2,,,,6,,9,0.8215998635765784,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,35,11,2,0.3105280415469818,-0.6894719584530182,0.0596427176731575,0.0,0.6034635188821397,0.5145763278651977,1.0,0.9898004288866376,0.7408500573847171,P2,,,,6,,9,0.368926216185433,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,36,11,1,0.4021732806559671,-0.597826719344033,0.08383799709889152,0.0,0.6034635188821397,0.5254135161412178,0.7883862617667234,0.8521133355919096,0.7408500573847171,P2,,,,6,,10,0.23624621157892844,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,36,11,5,0.3170678893188172,-0.6829321106811828,0.061126891530571645,0.0,0.6034635188821397,0.5254135161412178,1.0,0.9828107486283995,0.7408500573847171,P2,,,,6,,9,0.7638351667474222,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,36,11,0,0.3170678893188172,-0.6829321106811828,0.061126891530571645,0.0,0.6034635188821397,0.5254135161412178,1.0,0.9828107486283995,0.7408500573847171,P2,,,,6,,9,0.15550754001366685,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,36,11,2,0.3170678893188172,-0.6829321106811828,0.061126891530571645,0.0,0.6034635188821397,0.5254135161412178,1.0,0.9828107486283995,0.7408500573847171,P2,,,,6,,9,0.1331685461500587,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,37,11,1,0.3814391529829289,-0.6185608470170711,0.07768365565424822,0.0,0.6034635188821397,0.5362507044172378,0.8483862617667235,0.8899925355469971,0.7408500573847171,P2,,,,6,,10,0.4755188608899097,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,37,11,5,0.32360773709065244,-0.6763922629093475,0.06264553775844972,0.0,0.6034635188821397,0.5362507044172378,1.0,0.9749748419012108,0.7408500573847171,P1_omissao,0.2404537737148184,0.2404537737148184,0.0,6,7,9,0.03502137952477402,0.19775775329475664,True,True,True,0.49568667963905216
j6021_1.sm,9,centralizada,37,13,0,0.297836126296367,-0.702163873703633,0.05685823746531072,0.0,0.555404634144091,0.5362507044172378,1.0,0.9749748419012108,0.7179104477611941,P2,,,,5,,8,0.06087772376573308,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,37,13,2,0.297836126296367,-0.702163873703633,0.05685823746531072,0.0,0.555404634144091,0.5362507044172378,1.0,0.9749748419012108,0.7179104477611941,P2,,,,5,,8,0.3160905341925454,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,38,13,1,0.3344999409116907,-0.6655000590883093,0.06525322238384773,0.0,0.555404634144091,0.547087892693258,0.9083862617667235,0.9329343548119089,0.7179104477611941,P3_analitica,0.2467598467782137,0.2467598467782137,0.0,5,8,8,0.3704057693862691,0.4494421969335409,False,True,False,0.5791419888494803
j6021_1.sm,9,centralizada,39,17,4,0.3662716434342633,-0.6337283565657367,0.07344657567214621,0.0,0.512920357106364,0.5441979758196526,0.7620852585714122,0.8367925578589295,0.7179104477611941,P3_analitica,0.21798111632116057,0.21798111632116057,0.0,8,14,14,0.421531792011145,0.3714644842892275,False,True,False,0.6872143627230507
j6021_1.sm,9,centralizada,39,37,0,0.07453160380686512,-0.9254683961931349,0.024082947344914816,0.0,0.1369567824919013,0.5441979758196526,1.0,0.9691999055935803,0.7179104477611941,P3_analitica,0.10462001416096296,0.10462001416096296,0.0,2,3,3,0.567684495305727,0.12499787685547115,False,True,False,0.45365956768205484
j6021_1.sm,9,centralizada,44,21,3,0.366236575536614,-0.6337634244633861,0.07343703045628551,0.0,0.657277217273937,0.5572026017508768,1.0,0.959707670789981,0.7408500573847171,P2,,,,9,,13,0.7927558687506667,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,44,21,5,0.4734952939569515,-0.5265047060430486,0.10851319825374788,0.0,0.657277217273937,0.5572026017508768,0.7734745840365436,0.8417711633928517,0.7408500573847171,P2,,,,9,,15,0.11191685565568066,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,44,21,0,0.366236575536614,-0.6337634244633861,0.07343703045628551,0.0,0.657277217273937,0.5572026017508768,1.0,0.959707670789981,0.7408500573847171,P2,,,,9,,13,0.906146472500378,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,44,21,2,0.366236575536614,-0.6337634244633861,0.07343703045628551,0.0,0.657277217273937,0.5572026017508768,1.0,0.959707670789981,0.7408500573847171,P2,,,,9,,13,0.3544476818960054,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,45,21,3,0.37335961248975014,-0.6266403875102499,0.07539946922772678,0.0,0.657277217273937,0.5680397900268968,1.0,0.951606167534538,0.7408500573847171,P2,,,,9,,13,0.25590415967250624,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,45,21,5,0.447955606134452,-0.5520443938655479,0.09901853995266353,0.0,0.657277217273937,0.5680397900268968,0.8334745840365436,0.8777260792896036,0.7408500573847171,P2,,,,9,,14,0.11758582345965507,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,45,21,0,0.37335961248975014,-0.6266403875102499,0.07539946922772678,0.0,0.657277217273937,0.5680397900268968,1.0,0.951606167534538,0.7408500573847171,P2,,,,9,,13,0.5971213734353549,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,45,21,2,0.37335961248975014,-0.6266403875102499,0.07539946922772678,0.0,0.657277217273937,0.5680397900268968,1.0,0.951606167534538,0.7408500573847171,P2,,,,9,,13,0.9127900712690297,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,46,22,3,0.3765781176149807,-0.6234218823850193,0.07630189418028337,0.0,0.666333189661422,0.5651498731532915,1.0,0.9538233171117889,0.8091499426152828,P2,,,,9,,12,0.9423180292122998,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,46,22,1,0.4699318218558209,-0.5300681781441792,0.10714197930387007,0.0,0.666333189661422,0.5651498731532915,0.8013462806749829,0.8573927775116919,0.8091499426152828,P2,,,,9,,13,0.8636183421087612,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,46,22,5,0.42147602667517897,-0.5785239733248211,0.08996225417313408,0.0,0.666333189661422,0.5651498731532915,0.8934745840365437,0.9208373668693177,0.8091499426152828,P2,,,,9,,13,0.4880694986423706,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,46,22,0,0.3765781176149807,-0.6234218823850193,0.07630189418028337,0.0,0.666333189661422,0.5651498731532915,1.0,0.9538233171117889,0.8091499426152828,P2,,,,9,,12,0.9791453460267002,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,46,22,2,0.3765781176149807,-0.6234218823850193,0.07630189418028337,0.0,0.666333189661422,0.5651498731532915,1.0,0.9538233171117889,0.8091499426152828,P2,,,,9,,12,0.22298212452378907,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,47,22,3,0.38379929584590255,-0.6162007041540974,0.07836276476570433,0.0,0.666333189661422,0.5759870614293116,1.0,0.9456931125682174,0.8091499426152828,P2,,,,9,,12,0.703968773736606,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,47,22,1,0.4455807199227042,-0.5544192800772958,0.09817427109440685,0.0,0.666333189661422,0.5759870614293116,0.861346280674983,0.896524622300505,0.8091499426152828,P2,,,,9,,13,0.4179504195680064,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,47,22,5,0.4025270335168082,-0.5974729664831918,0.08394674699977835,0.0,0.666333189661422,0.5759870614293116,0.9534745840365437,0.9449021717262363,0.8091499426152828,P2,,,,9,,12,0.9383344000975858,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,47,22,0,0.38379929584590255,-0.6162007041540974,0.07836276476570433,0.0,0.666333189661422,0.5759870614293116,1.0,0.9456931125682174,0.8091499426152828,P2,,,,9,,12,0.9818016241896178,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,47,22,2,0.38379929584590255,-0.6162007041540974,0.07836276476570433,0.0,0.666333189661422,0.5759870614293116,1.0,0.9456931125682174,0.8091499426152828,P2,,,,9,,12,0.8512309687556727,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,48,22,3,0.3910204740768244,-0.6089795259231756,0.08047444882086731,0.0,0.666333189661422,0.5868242497053316,1.0,0.937553920813434,0.8091499426152828,P2,,,,9,,12,0.17286386200541615,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,48,22,1,0.4244012075355216,-0.5755987924644784,0.09092478825561512,0.0,0.666333189661422,0.5868242497053316,0.921346280674983,0.9350211334256708,0.8091499426152828,P1_omissao,0.3082468299861494,0.3082468299861494,0.0,9,9,12,0.07564886359939837,0.8017601716478348,False,True,True,0.5791419888494803
j6021_1.sm,9,centralizada,48,21,5,0.3857062098751863,-0.6142937901248138,0.07891542439635058,0.0,0.657277217273937,0.5868242497053316,1.0,0.937553920813434,0.7408500573847171,P2,,,,9,,13,0.9759922497917097,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,48,21,0,0.3857062098751863,-0.6142937901248138,0.07891542439635058,0.0,0.657277217273937,0.5868242497053316,1.0,0.937553920813434,0.7408500573847171,P2,,,,9,,13,0.2973633045920753,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,48,21,2,0.3857062098751863,-0.6142937901248138,0.07891542439635058,0.0,0.657277217273937,0.5868242497053316,1.0,0.937553920813434,0.7408500573847171,P2,,,,9,,13,0.7195555855288706,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,49,21,3,0.39282924682832254,-0.6071707531716775,0.08101146099528077,0.0,0.657277217273937,0.5976614379813517,1.0,0.9294349957269687,0.7408500573847171,P2,,,,9,,14,0.5180587003020709,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,49,21,5,0.39282924682832254,-0.6071707531716775,0.08101146099528077,0.0,0.657277217273937,0.5976614379813517,1.0,0.9294349957269687,0.7408500573847171,P2,,,,9,,14,0.7915474412384155,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,49,21,0,0.39282924682832254,-0.6071707531716775,0.08101146099528077,0.0,0.657277217273937,0.5976614379813517,1.0,0.9294349957269687,0.7408500573847171,P2,,,,9,,14,0.9696988980987469,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,49,21,2,0.39282924682832254,-0.6071707531716775,0.08101146099528077,0.0,0.657277217273937,0.5976614379813517,1.0,0.9294349957269687,0.7408500573847171,P2,,,,9,,14,0.6737324625034443,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,50,21,3,0.3999522837814587,-0.6000477162185414,0.08315814325099044,0.0,0.657277217273937,0.6084986262573717,1.0,0.9220951061556761,0.7408500573847171,P2,,,,9,,14,0.8062913249523385,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,50,21,5,0.3999522837814587,-0.6000477162185414,0.08315814325099044,0.0,0.657277217273937,0.6084986262573717,1.0,0.9220951061556761,0.7408500573847171,P1_omissao,0.2483857340766486,0.2483857340766486,0.0,9,10,14,0.08015298556842665,0.7482102590204492,False,True,True,0.49568667963905216
j6021_1.sm,9,centralizada,50,31,0,0.33141407822716157,-0.6685859217728385,0.06450435876816166,0.0,0.5446422784313503,0.6084986262573717,1.0,0.9220951061556761,0.7179104477611941,P2,,,,7,,11,0.3097134761754332,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,50,31,2,0.33141407822716157,-0.6685859217728385,0.06450435876816166,0.0,0.5446422784313503,0.6084986262573717,1.0,0.9220951061556761,0.7179104477611941,P1_omissao,0.2483857340766486,0.2483857340766486,0.0,7,8,11,0.05179381337169231,0.14822841492785366,True,True,True,0.3512385487549321
j6021_1.sm,9,centralizada,53,27,4,0.4846878195262356,-0.5153121804737644,0.11292068562100918,0.0,0.4303608720925134,0.6272830859358066,0.556973138248225,0.7642878644991412,0.7179104477611941,P3_analitica,0.22885682032512883,0.22885682032512883,0.0,1,2,2,0.6252646825538016,0.44588756965379184,False,True,False,0.6872143627230507
j6021_1.sm,9,centralizada,60,8,4,1.0189437795323795,0.018943779532379468,0.5189347203430539,0.03786944068610776,0.7715937249473178,0.6482349832694455,0.4908750172767893,0.756634052478831,0.8320895522388061,P1_omissao,0.33500489212817536,0.34381893960611176,0.008814047477936404,7,9,12,0.0848165813815338,0.6580824641189112,False,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,60,33,3,0.10963284794552838,-0.8903671520544716,0.027612962109304185,0.0,0.1691251641381384,0.6482349832694455,1.0,0.8935324928323634,0.8091499426152828,P3_analitica,0.11597012607514551,0.11597012607514551,0.0,3,5,5,0.1883011785909363,0.007402889401993296,True,True,False,0.6287325853068
j6021_1.sm,9,centralizada,69,26,3,0.5021338048530404,-0.4978661951469596,0.12010198196496144,0.0,0.6990435645671713,0.7183154674543752,1.0,0.8491322323952593,0.8091499426152828,P2,,,,7,,11,0.6288758840009316,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,69,26,1,0.5021338048530404,-0.4978661951469596,0.12010198196496144,0.0,0.6990435645671713,0.7183154674543752,1.0,0.8491322323952593,0.8091499426152828,P2,,,,7,,11,0.5065918454580882,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,69,26,5,0.5021338048530404,-0.4978661951469596,0.12010198196496144,0.0,0.6990435645671713,0.7183154674543752,1.0,0.8491322323952593,0.8091499426152828,P2,,,,7,,11,0.8003610326703792,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,69,26,0,0.5021338048530404,-0.4978661951469596,0.12010198196496144,0.0,0.6990435645671713,0.7183154674543752,1.0,0.8491322323952593,0.8091499426152828,P2,,,,7,,11,0.5227543789189468,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,69,26,2,0.5021338048530404,-0.4978661951469596,0.12010198196496144,0.0,0.6990435645671713,0.7183154674543752,1.0,0.8491322323952593,0.8091499426152828,P2,,,,7,,11,0.8748241388985325,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,70,26,3,0.5097094715753951,-0.49029052842460485,0.12334133523173751,0.0,0.6990435645671713,0.7291526557303954,1.0,0.8430197596612068,0.8091499426152828,P2,,,,7,,11,0.38785169500524996,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,70,26,1,0.5097094715753951,-0.49029052842460485,0.12334133523173751,0.0,0.6990435645671713,0.7291526557303954,1.0,0.8430197596612068,0.8091499426152828,P2,,,,7,,11,0.19704356711380444,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,70,26,5,0.5097094715753951,-0.49029052842460485,0.12334133523173751,0.0,0.6990435645671713,0.7291526557303954,1.0,0.8430197596612068,0.8091499426152828,P2,,,,7,,11,0.701784204497855,,,False,False,0.49568667963905216
j6021_1.sm,9,centralizada,70,26,0,0.5097094715753951,-0.49029052842460485,0.12334133523173751,0.0,0.6990435645671713,0.7291526557303954,1.0,0.8430197596612068,0.8091499426152828,P2,,,,7,,11,0.6224545934742622,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,70,26,2,0.5097094715753951,-0.49029052842460485,0.12334133523173751,0.0,0.6990435645671713,0.7291526557303954,1.0,0.8430197596612068,0.8091499426152828,P2,,,,7,,11,0.35317657028805305,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,71,26,3,0.5172851382977497,-0.4827148617022503,0.126655482875244,0.0,0.6990435645671713,0.7399898440064154,1.0,0.837170895280799,0.8091499426152828,P2,,,,7,,11,0.7563718717033049,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,71,26,1,0.5172851382977497,-0.4827148617022503,0.126655482875244,0.0,0.6990435645671713,0.7399898440064154,1.0,0.837170895280799,0.8091499426152828,P2,,,,7,,11,0.4847845915447777,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,71,26,5,0.5172851382977497,-0.4827148617022503,0.126655482875244,0.0,0.6990435645671713,0.7399898440064154,1.0,0.837170895280799,0.8091499426152828,P1_omissao,0.32292436570788013,0.32292436570788013,0.0,7,8,11,0.09071207556578864,0.7601077962378477,False,True,True,0.49568667963905216
j6021_1.sm,9,centralizada,71,23,0,0.4592099343427226,-0.5407900656572774,0.10310783430603539,0.0,0.6205624821233917,0.7399898440064154,1.0,0.837170895280799,0.7408500573847171,P2,,,,6,,10,0.25387338415126537,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,71,23,2,0.4592099343427226,-0.5407900656572774,0.10310783430603539,0.0,0.6205624821233917,0.7399898440064154,1.0,0.837170895280799,0.7408500573847171,P2,,,,6,,10,0.5031417443674846,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,72,23,3,0.46593508679852813,-0.5340649132014719,0.10562220488650201,0.0,0.6205624821233917,0.7508270322824355,1.0,0.8315953050974246,0.7408500573847171,P3_analitica,0.2619607042353863,0.2619607042353863,0.0,6,10,10,0.5611128101915427,0.7367229902703875,False,True,False,0.6287325853068
j6021_1.sm,9,centralizada,73,19,4,8.321185185601378,7.321185185601378,0.9999999999998086,0.9999999999996172,0.5462502347491291,0.7616642205584556,0.0,0.55,0.7408500573847171,P1_omissao,0.3042,0.5477299999999068,0.24352999999990677,8,15,20,0.7137538355538985,0.10264785866118376,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,79,32,1,0.41109701269207977,-0.5889029873079202,0.08662073731617237,0.0,0.5056791093877359,0.8129602450649507,1.0,0.805367772213422,0.7408500573847171,P3_analitica,0.2226948341679867,0.2226948341679867,0.0,7,12,12,0.756709867634853,0.33073677237098453,False,True,False,0.5791419888494803
j6021_1.sm,9,centralizada,82,30,3,0.8268318258450206,-0.17316817415497943,0.3334387825459097,0.0,0.8088201086118387,0.8317447047433855,0.8136259652805891,0.7689994814750325,0.7408500573847171,P2,,,,10,,18,0.9718095809924386,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,82,30,5,0.8780429715167876,-0.12195702848321244,0.3804053418105321,0.0,0.8088201086118387,0.8317447047433855,0.7661718893618006,0.7490940234914043,0.7408500573847171,P1_omissao,0.33613589647628933,0.33613589647628933,0.0,10,14,19,0.12693145784082738,0.9976213017088634,False,True,True,0.49568667963905216
j6021_1.sm,9,centralizada,91,39,3,0.4837953112751089,-0.5162046887248911,0.11256357069870002,0.0,0.5364624066999364,0.9018251889283153,1.0,0.7827195616192274,0.7408500573847171,P3_analitica,0.22609206575711588,0.22609206575711588,0.0,9,16,16,0.4243718998298518,0.5349645326446897,False,True,False,0.6287325853068
j6021_1.sm,9,centralizada,95,14,4,8.11084096590364,7.110840965903639,0.9999999999995561,0.9999999999991123,0.429066048333019,0.9451739420323959,0.0,0.55,0.7408500573847171,P1_omissao,0.261,0.5196499999997704,0.25864999999977034,2,4,5,0.43078604979003676,0.443346474372574,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,96,29,5,12.991090196003942,11.991090196003942,1.0,1.0,0.6893404668414456,0.9422840251587905,0.0,0.55,0.7179104477611941,P1_omissao,0.366,0.5879,0.2219,4,8,11,0.2902342899038104,0.4197486053926116,True,True,True,0.49568667963905216
j6021_1.sm,9,centralizada,96,34,0,0.4961785446488317,-0.5038214553511683,0.11760732752554261,0.0,0.5265700483091788,0.9422840251587905,1.0,0.7776601331180119,0.7179104477611941,P2,,,,7,,13,0.8636711881622928,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,96,34,2,0.4961785446488317,-0.5038214553511683,0.11760732752554261,0.0,0.5265700483091788,0.9422840251587905,1.0,0.7776601331180119,0.7179104477611941,P1_omissao,0.22685098003229823,0.22685098003229823,0.0,7,10,13,0.04197054663783484,0.1802296008818005,True,True,True,0.3512385487549321
j6021_1.sm,9,centralizada,100,25,4,7.806786921438046,6.806786921438046,0.9999999999985023,0.9999999999970046,0.4819471973919679,0.9719056731132454,0.06,0.5526947798265075,0.7179104477611941,P1_omissao,0.2605957830260239,0.5193872589661404,0.2587914759401165,4,8,11,0.49185467384845083,0.06397050848664965,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,104,36,1,0.4908424486484668,-0.5091575513515332,0.11541031137520698,0.0,0.4908424486484668,1.0,1.0,0.775,0.7179104477611941,P1_omissao,0.22725,0.22725,0.0,2,3,4,0.11139525641469883,0.2059125696431212,True,True,True,0.5791419888494803
j6021_1.sm,9,centralizada,106,51,5,4.411545276891458,3.4115452768914576,0.999998815491091,0.9999976309821821,0.5293854332269748,1.0,0.12,0.55,0.7179104477611941,P1_omissao,0.261,0.5196493872535415,0.2586493872535415,8,16,21,0.24161424931619713,0.05163138132403278,True,True,True,0.49568667963905216
j6021_1.sm,9,centralizada,107,41,3,1.103718873878011,0.10371887387801104,0.6022563530103423,0.2045127060206846,0.7674570111806776,0.9928575704468843,0.6903710007839301,0.6842291049887925,0.7408500573847171,P2,,,,9,,18,0.7991983116749972,,,False,False,0.6287325853068
j6021_1.sm,9,centralizada,107,41,1,0.89355373444789,-0.10644626555211001,0.39513326764894646,0.0,0.7674570111806776,0.9928575704468843,0.8527472654054601,0.7569584158867507,0.7408500573847171,P2,,,,9,,17,0.4983799190922308,,,False,False,0.5791419888494803
j6021_1.sm,9,centralizada,107,41,0,0.7619755035432748,-0.2380244964567252,0.2784630958716726,0.0,0.7674570111806776,0.9928575704468843,1.0,0.775061158645314,0.7408500573847171,P2,,,,9,,16,0.5521471440591458,,,False,False,0.45365956768205484
j6021_1.sm,9,centralizada,107,41,2,1.3514482223254336,0.3514482223254336,0.8031015237008344,0.6062030474016689,0.7674570111806776,0.9928575704468843,0.563821455351168,0.5954648970738015,0.7408500573847171,P2,,,,9,,21,0.8131705627714578,,,False,False,0.3512385487549321
j6021_1.sm,9,centralizada,108,41,4,15.195152331537939,14.195152331537939,1.0,1.0,0.7674570111806776,0.9899676535732789,0.0,0.55,0.8091499426152828,P1_omissao,0.366,0.5879,0.2219,9,16,21,0.6836298277823418,0.39535066387097817,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,108,44,3,0.7919923882973365,-0.20800761170266346,0.3032159141220019,0.0,0.6003106453780082,0.9899676535732789,0.7503710007839302,0.718005991017114,0.7408500573847171,P3_analitica,0.2789991013474329,0.2789991013474329,0.0,8,16,16,0.3699136324156639,0.3180836762427245,False,True,False,0.6287325853068
j6021_1.sm,9,centralizada,108,56,1,0.5456980361797032,-0.45430196382029675,0.1397692456001696,0.0,0.5031319846283089,0.9899676535732789,0.91274726540546,0.7690629251540094,0.7179104477611941,P3_analitica,0.22814056122689857,0.22814056122689857,0.0,8,15,15,0.6413769726426845,0.48709472272160903,False,True,False,0.5791419888494803
j6021_1.sm,9,centralizada,128,57,3,7.525225824793966,6.525225824793966,0.9999999999953813,0.9999999999907625,0.3762612912396983,1.0,0.0,0.55,0.8091499426152828,P1_omissao,0.16749999999999998,0.4588749999973084,0.2913749999973084,2,4,5,0.9909212944263132,0.3821465412796021,True,True,True,0.6287325853068
j6021_1.sm,9,centralizada,135,61,3,11.181020075155251,10.181020075155251,1.0,1.0,0.6708612045093151,1.0,0.06,0.55,0.8091499426152828,P1_omissao,0.366,0.5879,0.2219,10,17,23,0.7762237954494675,0.6551154195175898,False,True,True,0.6287325853068
j6021_1.sm,9,centralizada,140,46,4,10.880792486698313,9.880792486698313,1.0,1.0,0.5440396243349157,1.0,0.0,0.55,0.8091499426152828,P1_omissao,0.3042,0.54773,0.24353000000000002,8,14,18,0.35066221820177856,0.8534924214398162,False,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,154,47,3,5.851562101080496,4.851562101080496,0.9999999962677271,0.9999999925354541,0.2925781050540248,1.0,0.0,0.55,0.8091499426152828,P1_omissao,0.16749999999999998,0.45887499782501795,0.29137499782501797,1,2,3,0.08037695373828246,0.06245963104622665,True,True,True,0.6287325853068
j6021_1.sm,9,centralizada,155,53,4,13.308090172778224,12.308090172778224,1.0,1.0,0.6654045086389112,1.0,0.0,0.55,0.8091499426152828,P1_omissao,0.3042,0.54773,0.24353000000000002,8,14,18,0.8219103650374271,0.18739795858242325,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,178,45,4,10.0463440770925,9.0463440770925,0.9999999999999998,0.9999999999999996,0.5023172038546251,1.0,0.0,0.55,0.8091499426152828,P1_omissao,0.261,0.51965,0.25864999999999994,4,7,9,0.10505624777040934,0.6508379644106722,False,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,185,28,4,9.092494394818319,8.092494394818319,0.9999999999999913,0.9999999999999827,0.454624719740916,1.0,0.0,0.55,0.8320895522388061,P1_omissao,0.261,0.5196499999999955,0.2586499999999955,1,2,3,0.38382138575078273,0.24846804948827828,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,185,48,3,0.3342086030190357,-0.6657913969809643,0.06518217748758584,0.0,0.3342086030190357,1.0,1.0,0.775,0.8091499426152828,P3_analitica,0.13375,0.13375,0.0,1,2,2,0.06640339470015844,0.31203223148369985,False,True,False,0.6287325853068
j6021_1.sm,9,centralizada,187,35,4,13.333333333333332,12.333333333333332,1.0,1.0,0.6666666666666666,1.0,0.0,0.55,0.8320895522388061,P1_omissao,0.366,0.5879,0.2219,1,2,3,0.2273956441481939,0.6577856231663857,False,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,189,42,4,15.572046592336651,14.572046592336651,1.0,1.0,0.7786023296168326,1.0,0.0,0.55,0.8320895522388061,P1_omissao,0.366,0.5879,0.2219,7,12,16,0.4656935654601586,0.4627413544476989,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,201,38,4,13.652627680173142,12.652627680173142,1.0,1.0,0.6826313840086571,1.0,0.0,0.55,0.8320895522388061,P1_omissao,0.366,0.5879,0.2219,8,14,18,0.36021827178288623,0.3920966740559041,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,215,40,4,13.57082695706846,12.57082695706846,1.0,1.0,0.678541347853423,1.0,0.0,0.55,0.8320895522388061,P1_omissao,0.366,0.5879,0.2219,10,17,22,0.19422335023484683,0.43782831211324547,True,True,True,0.6872143627230507
j6021_1.sm,9,centralizada,215,43,3,0.5849356877646604,-0.41506431223533957,0.15972746735664822,0.0,0.5849356877646604,1.0,1.0,0.775,0.8091499426152828,P3_analitica,0.27045,0.27045,0.0,9,15,15,0.5406029245799473,0.6770585380510005,False,True,False,0.6287325853068
j6021_1.sm,9,centralizada,230,52,3,0.6260517302316562,-0.37394826976834383,0.18305380960663456,0.0,0.4063317305920709,1.0,0.6490385873412043,0.6571586875085805,0.7408500573847171,P1_omissao,0.15142619687371292,0.15142619687371292,0.0,2,4,5,0.13251199978070194,0.9445756939407205,False,True,True,0.6287325853068
