etapa,canal,tau_sat,s_transicao,cenario,arquivo,semente,atraso_relativo,taxa_omissao,divida_latente_sobre_plano,taxa_falha_efetiva,fracao_porta1,n_executadas,N_req,N_blocked,motivo_termino,TW,TL,TU,TR,concluiu,violacoes
nominal,ativo,1.0,0.25,adaptativa,j604_1.sm,5,1.75,0.13333333333333333,0.02371637495514935,0.5,0.6833333333333333,60,120,0,terminal,523.0,66.0,67.0,142.1383918619635,True,0
nominal,ativo,1.0,0.25,adaptativa,j604_1.sm,6,1.7380952380952381,0.05,0.02151911331130269,0.35,0.48333333333333334,60,128,0,terminal,512.0,59.0,70.0,87.10771176861108,True,0
nominal,ativo,1.0,0.25,adaptativa,j604_1.sm,7,1.5952380952380953,0.1,0.028631640731489362,0.21666666666666667,0.55,60,192,0,terminal,448.0,133.0,72.0,58.40205682729127,True,0
nominal,ativo,1.0,0.25,adaptativa,j604_1.sm,8,2.0833333333333335,0.1,0.02745581588282992,0.5,0.8666666666666667,60,224,0,terminal,527.0,152.0,87.0,150.75272011726895,True,0
nominal,ativo,1.0,0.25,adaptativa,j604_1.sm,9,1.869047619047619,0.1,0.023295016440657967,0.36666666666666664,0.5666666666666667,60,153,0,terminal,515.0,109.0,56.0,106.50477850173124,True,0
nominal,ativo,1.0,0.25,adaptativa,j604_1.sm,10,2.1547619047619047,0.13333333333333333,0.05128783860912646,0.5166666666666667,0.7666666666666667,60,193,0,terminal,568.0,150.0,60.0,176.40896730627315,True,0
nominal,ativo,1.0,0.25,adaptativa,j604_1.sm,11,1.6666666666666667,0.06666666666666667,0.03525156542888879,0.43333333333333335,0.5,60,68,0,terminal,535.0,43.0,32.0,104.7424745433273,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,0,1.5714285714285714,0.06666666666666667,0.013392857142857142,0.2,0.3333333333333333,60,118,0,terminal,411.0,79.0,49.0,43.248547426179606,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,1,1.5454545454545454,0.06666666666666667,0.016480988377280223,0.2,0.31666666666666665,60,38,0,terminal,467.0,30.0,15.0,33.31684394853847,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,2,1.6623376623376624,0.08333333333333333,0.015957684236643448,0.43333333333333335,0.5666666666666667,60,106,0,terminal,449.0,49.0,58.0,84.86120432671493,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,3,1.9090909090909092,0.06666666666666667,0.030411891933252416,0.2,0.43333333333333335,60,145,0,terminal,445.0,101.0,47.0,52.043580447174165,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,4,1.7142857142857142,0.08333333333333333,0.02084981949991165,0.21666666666666667,0.43333333333333335,60,149,0,terminal,443.0,85.0,64.0,43.96667478884349,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,5,1.7402597402597402,0.1,0.031875445073699604,0.35,0.5166666666666667,60,109,0,terminal,463.0,56.0,53.0,86.88973252448956,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,6,1.896103896103896,0.11666666666666667,0.0301905685892026,0.31666666666666665,0.48333333333333334,60,128,0,terminal,459.0,53.0,76.0,68.44769251933832,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,7,1.7532467532467533,0.05,0.01488095238095238,0.26666666666666666,0.48333333333333334,60,166,0,terminal,419.0,113.0,59.0,42.36932289924358,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,8,2.1948051948051948,0.05,0.035573283451809226,0.5333333333333333,0.8833333333333333,60,198,0,terminal,459.0,144.0,71.0,136.24218863442184,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,9,1.8831168831168832,0.08333333333333333,0.015212005511210904,0.38333333333333336,0.5666666666666667,60,161,0,terminal,470.0,113.0,52.0,83.58279768076615,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,10,2.168831168831169,0.11666666666666667,0.022043020345718707,0.36666666666666664,0.65,60,192,0,terminal,441.0,147.0,54.0,80.0284683932416,True,0
nominal,ativo,1.0,0.25,adaptativa,j607_1.sm,11,1.6363636363636365,0.1,0.02593114016635998,0.3333333333333333,0.55,60,56,0,terminal,482.0,37.0,20.0,77.39623978377523,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,0,2.4,0.21666666666666667,0.06548332819695894,0.25,0.5166666666666667,60,0,99,terminal,531.0,0.0,121.0,65.72001862098402,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,1,2.611764705882353,0.2833333333333333,0.06356197740785167,0.2833333333333333,0.43333333333333335,60,0,51,terminal,521.0,0.0,58.0,68.96572945212637,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,2,2.376470588235294,0.31666666666666665,0.10132453892607272,0.36666666666666664,0.55,60,0,90,terminal,525.0,0.0,98.0,76.79496329504454,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,3,2.4941176470588236,0.25,0.06398843945487297,0.2833333333333333,0.6833333333333333,60,0,203,terminal,534.0,0.0,206.0,75.87352596063417,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,4,2.1176470588235294,0.23333333333333334,0.06608933291333902,0.23333333333333334,0.6,60,0,138,terminal,524.0,0.0,148.0,50.766937404820474,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,5,2.2823529411764705,0.18333333333333332,0.0662980172613558,0.2833333333333333,0.36666666666666664,60,0,77,terminal,507.0,0.0,84.0,68.82819954776586,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,6,2.9176470588235293,0.31666666666666665,0.07479794818870339,0.36666666666666664,0.4166666666666667,60,0,71,terminal,523.0,0.0,74.0,74.48870378009767,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,7,2.7294117647058824,0.35,0.12006810949260277,0.35,0.6333333333333333,60,0,156,terminal,517.0,0.0,157.0,78.38703241444973,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,8,2.2588235294117647,0.43333333333333335,0.12591650102986404,0.4666666666666667,0.8333333333333334,60,0,196,terminal,527.0,0.0,217.0,111.62401568114143,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,9,2.5647058823529414,0.31666666666666665,0.12091493888159684,0.36666666666666664,0.45,60,0,114,terminal,506.0,0.0,125.0,93.59530718445994,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,10,2.8588235294117648,0.3333333333333333,0.15188714074189616,0.36666666666666664,0.65,60,0,125,terminal,541.0,0.0,150.0,118.069522842384,True,0
nominal,desligado,1.0,0.25,centralizada,j6010_1.sm,11,2.764705882352941,0.36666666666666664,0.1283413795457325,0.43333333333333335,0.4666666666666667,60,0,71,terminal,532.0,0.0,78.0,115.11207479914171,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,0,4.405797101449275,0.26666666666666666,0.07547481989881702,0.2833333333333333,0.7166666666666667,60,0,56,terminal,546.0,0.0,66.0,93.73917295959467,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,1,4.420289855072464,0.45,0.13245699415970974,0.48333333333333334,0.7666666666666667,60,0,93,terminal,582.0,0.0,107.0,165.36977280258756,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,2,4.768115942028985,0.35,0.11373406125129971,0.4166666666666667,0.7166666666666667,60,0,11,terminal,577.0,0.0,11.0,126.37903299439489,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,3,4.449275362318841,0.3333333333333333,0.0778717901618842,0.4,0.7666666666666667,60,0,123,terminal,577.0,0.0,123.0,110.78860549373374,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,4,4.739130434782608,0.3333333333333333,0.06112226941406612,0.35,0.6833333333333333,60,0,101,terminal,560.0,0.0,109.0,91.08532732657585,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,5,4.057971014492754,0.3,0.0803620531633222,0.36666666666666664,0.7833333333333333,60,0,54,terminal,564.0,0.0,61.0,109.18473592552886,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,6,4.666666666666667,0.25,0.09630437533617194,0.3333333333333333,0.5833333333333334,60,0,3,terminal,571.0,0.0,4.0,117.93036732854799,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,7,4.246376811594203,0.26666666666666666,0.13057368612435277,0.35,0.9,60,0,110,terminal,550.0,0.0,127.0,97.42197989420173,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,8,5.681159420289855,0.45,0.11865035039021214,0.5166666666666667,0.8833333333333333,60,0,142,terminal,557.0,0.0,162.0,143.7922321615309,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,9,5.260869565217392,0.25,0.10785092737816528,0.3333333333333333,0.65,60,0,86,terminal,550.0,0.0,86.0,131.81684072614053,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,10,4.231884057971015,0.2833333333333333,0.10929719053807883,0.3333333333333333,0.75,60,0,135,terminal,564.0,0.0,155.0,106.32278880478056,True,0
nominal,desligado,1.0,0.25,centralizada,j6013_1.sm,11,4.826086956521739,0.23333333333333334,0.04183292697011373,0.3333333333333333,0.6833333333333333,60,0,33,terminal,555.0,0.0,35.0,103.13266420315144,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,0,2.703125,0.31666666666666665,0.12192797863325969,0.36666666666666664,0.8,60,0,111,terminal,628.0,0.0,128.0,101.89690293748251,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,1,3.5625,0.21666666666666667,0.1416998040844469,0.2833333333333333,0.7,60,0,121,terminal,632.0,0.0,129.0,101.08523816539444,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,2,3.28125,0.36666666666666664,0.11775294638667932,0.4,0.8,60,0,126,terminal,634.0,0.0,132.0,112.82351955548667,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,3,3.0625,0.3333333333333333,0.14260400606922172,0.36666666666666664,0.8166666666666667,60,0,155,terminal,650.0,0.0,155.0,120.74470315553268,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,4,3.75,0.36666666666666664,0.1498960593587791,0.4666666666666667,0.85,60,0,200,terminal,669.0,0.0,210.0,155.72194404902893,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,5,3.421875,0.38333333333333336,0.09758062000134675,0.4166666666666667,0.8166666666666667,60,0,172,terminal,633.0,0.0,186.0,142.98507353948892,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,6,3.234375,0.4,0.10489084369948357,0.4166666666666667,0.7833333333333333,60,0,68,terminal,631.0,0.0,79.0,105.82244488089407,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,7,3.578125,0.31666666666666665,0.13178132191786843,0.4166666666666667,0.8833333333333333,60,0,151,terminal,647.0,0.0,156.0,145.21170038545253,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,8,3.5,0.38333333333333336,0.17005910014194722,0.4666666666666667,0.9,60,0,147,terminal,673.0,0.0,180.0,152.5895965406082,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,9,4.359375,0.38333333333333336,0.19174202458405384,0.45,0.7166666666666667,60,0,137,terminal,647.0,0.0,145.0,156.8491546084968,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,10,3.65625,0.4,0.13696913844692896,0.45,0.8666666666666667,60,0,166,terminal,692.0,0.0,196.0,158.393390153672,True,0
nominal,desligado,1.0,0.25,centralizada,j6016_1.sm,11,3.734375,0.31666666666666665,0.08395518372834126,0.35,0.8,60,0,122,terminal,650.0,0.0,124.0,105.30214829254258,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,0,2.935483870967742,0.2,0.04749922930466863,0.2,0.6,60,0,91,terminal,562.0,0.0,106.0,42.97276076805288,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,1,5.516129032258065,0.2833333333333333,0.12272058384620448,0.2833333333333333,0.6666666666666666,60,0,112,terminal,551.0,0.0,116.0,77.02479116268105,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,2,3.2096774193548385,0.3333333333333333,0.13506718748075594,0.38333333333333336,0.6333333333333333,60,0,120,terminal,580.0,0.0,121.0,103.64669875807414,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,3,3.338709677419355,0.23333333333333334,0.0670096103576143,0.31666666666666665,0.6,60,0,108,terminal,564.0,0.0,108.0,82.97147512247983,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,4,3.3225806451612905,0.31666666666666665,0.05710295456874969,0.36666666666666664,0.6666666666666666,60,0,109,terminal,582.0,0.0,116.0,83.95413170534717,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,5,2.9516129032258065,0.26666666666666666,0.0904345283863217,0.36666666666666664,0.75,60,0,112,terminal,578.0,0.0,137.0,95.20147971252398,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,6,3.3225806451612905,0.2,0.07923735524656896,0.25,0.5333333333333333,60,0,119,terminal,569.0,0.0,120.0,63.69101144939477,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,7,2.725806451612903,0.23333333333333334,0.12064670740856624,0.2833333333333333,0.6166666666666667,60,0,34,terminal,561.0,0.0,34.0,66.05530281326389,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,8,3.403225806451613,0.31666666666666665,0.16272727638122853,0.35,0.9333333333333333,60,0,185,terminal,604.0,0.0,197.0,105.7427365488372,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,9,3.532258064516129,0.4,0.17165265518681197,0.45,0.65,60,0,104,terminal,594.0,0.0,124.0,127.97997731170884,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,10,3.306451612903226,0.35,0.08982387559052833,0.4166666666666667,0.7,60,0,103,terminal,596.0,0.0,126.0,110.19716829502056,True,0
nominal,desligado,1.0,0.25,centralizada,j6019_1.sm,11,3.7096774193548385,0.3,0.10838251850815801,0.38333333333333336,0.6333333333333333,60,0,100,terminal,578.0,0.0,107.0,105.70841175171063,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,0,3.763157894736842,0.31666666666666665,0.08510121260001828,0.35,0.5666666666666667,60,0,108,terminal,536.0,0.0,118.0,96.44143456222032,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,1,5.7631578947368425,0.3,0.12242513341103836,0.35,0.5833333333333334,60,0,84,terminal,535.0,0.0,86.0,99.1648280680648,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,2,3.4210526315789473,0.2,0.07318080412579829,0.25,0.5166666666666667,60,0,21,terminal,525.0,0.0,23.0,56.66461519537095,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,3,3.8421052631578947,0.31666666666666665,0.12867547013828065,0.38333333333333336,0.5666666666666667,60,0,82,terminal,541.0,0.0,82.0,118.83749212091763,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,4,3.3947368421052633,0.26666666666666666,0.06728612185802905,0.3333333333333333,0.5666666666666667,60,0,64,terminal,552.0,0.0,68.0,96.2435268235738,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,5,3.1315789473684212,0.23333333333333334,0.03614457831325301,0.26666666666666666,0.6333333333333333,60,0,112,terminal,522.0,0.0,116.0,71.38355378827616,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,6,3.263157894736842,0.26666666666666666,0.056075539113154896,0.3,0.5,60,0,24,terminal,545.0,0.0,24.0,74.42035471002018,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,7,3.486842105263158,0.26666666666666666,0.13748103793885666,0.3,0.5833333333333334,60,0,132,terminal,532.0,0.0,135.0,93.71537098300676,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,8,3.6578947368421053,0.25,0.06642361680632662,0.35,0.8333333333333334,60,0,199,terminal,555.0,0.0,214.0,109.91131867785805,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,9,4.381578947368421,0.31666666666666665,0.09394452590058663,0.38333333333333336,0.7,60,0,121,terminal,521.0,0.0,123.0,104.37807497623277,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,10,4.2105263157894735,0.3,0.07268588835240739,0.38333333333333336,0.7166666666666667,60,0,112,terminal,541.0,0.0,127.0,105.05281421051922,True,0
nominal,desligado,1.0,0.25,centralizada,j6021_1.sm,11,4.144736842105263,0.3333333333333333,0.09898101067208676,0.35,0.6333333333333333,60,0,9,terminal,549.0,0.0,9.0,105.25025259896107,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,0,2.4615384615384617,0.2,0.06967056597354628,0.23333333333333334,0.31666666666666665,60,0,65,terminal,467.0,0.0,67.0,59.469539102874144,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,1,2.4,0.18333333333333332,0.07245701711721791,0.25,0.31666666666666665,60,0,83,terminal,458.0,0.0,88.0,57.3710743677645,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,2,4.184615384615385,0.21666666666666667,0.06793021259002723,0.2833333333333333,0.5,60,0,143,terminal,474.0,0.0,148.0,73.57279038770312,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,3,3.3230769230769233,0.3333333333333333,0.14090540418829214,0.3333333333333333,0.43333333333333335,60,0,138,terminal,474.0,0.0,138.0,65.10148866266493,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,4,3.123076923076923,0.23333333333333334,0.0899127224057953,0.25,0.35,60,0,120,terminal,468.0,0.0,121.0,57.160010965614106,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,5,2.169230769230769,0.2,0.07940076935294099,0.25,0.38333333333333336,60,0,110,terminal,447.0,0.0,116.0,56.752706884177535,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,6,2.8,0.21666666666666667,0.11329139856997407,0.23333333333333334,0.36666666666666664,60,0,69,terminal,495.0,0.0,69.0,58.27811148242601,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,7,3.2153846153846155,0.18333333333333332,0.06826348115738774,0.21666666666666667,0.4666666666666667,60,0,190,terminal,439.0,0.0,200.0,36.603645213220986,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,8,3.3692307692307693,0.3333333333333333,0.13042096368848566,0.38333333333333336,0.7333333333333333,60,0,211,terminal,478.0,0.0,227.0,100.89681994684909,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,9,3.8615384615384616,0.2,0.08045760680176887,0.23333333333333334,0.35,60,0,153,terminal,455.0,0.0,161.0,53.70924975455219,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,10,2.476923076923077,0.21666666666666667,0.12873717874114754,0.25,0.6,60,0,177,terminal,485.0,0.0,195.0,64.98058732142718,True,0
nominal,desligado,1.0,0.25,centralizada,j6024_1.sm,11,2.3692307692307693,0.2,0.05864012681903264,0.2833333333333333,0.3333333333333333,60,0,47,terminal,462.0,0.0,49.0,66.10987373234451,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,0,2.0833333333333335,0.23333333333333334,0.06392148112553976,0.25,0.43333333333333335,60,0,173,terminal,518.0,0.0,173.0,66.54236426581141,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,1,2.4375,0.18333333333333332,0.045922328749537715,0.25,0.36666666666666664,60,0,149,terminal,504.0,0.0,173.0,59.45619381778315,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,2,2.3229166666666665,0.3333333333333333,0.1063364182572861,0.3333333333333333,0.4666666666666667,60,0,75,terminal,545.0,0.0,75.0,76.84186243690078,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,3,1.9791666666666667,0.3,0.09680331239512946,0.36666666666666664,0.45,60,0,179,terminal,533.0,0.0,181.0,91.04586595365602,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,4,2.2291666666666665,0.25,0.09038716256520751,0.26666666666666666,0.38333333333333336,60,0,154,terminal,505.0,0.0,166.0,63.57206821325877,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,5,2.1979166666666665,0.38333333333333336,0.0805847962818181,0.4666666666666667,0.5,60,0,160,terminal,525.0,0.0,162.0,116.70094107507087,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,6,2.1875,0.26666666666666666,0.05420419637392919,0.3,0.38333333333333336,60,0,79,terminal,558.0,0.0,80.0,74.52079888706126,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,7,1.8958333333333333,0.21666666666666667,0.06690147720749827,0.25,0.65,60,0,180,terminal,530.0,0.0,186.0,53.01157572818246,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,8,2.6666666666666665,0.36666666666666664,0.12455051712433053,0.38333333333333336,0.75,60,0,298,terminal,554.0,0.0,314.0,121.6403510387744,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,9,2.875,0.26666666666666666,0.0735003889267282,0.2833333333333333,0.36666666666666664,60,0,91,terminal,511.0,0.0,103.0,55.68731803622364,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,10,2.3020833333333335,0.3,0.10308746772895529,0.35,0.6333333333333333,60,0,164,terminal,555.0,0.0,180.0,98.17727250713801,True,0
nominal,desligado,1.0,0.25,centralizada,j6027_1.sm,11,2.6354166666666665,0.31666666666666665,0.0866910657490678,0.35,0.38333333333333336,60,0,40,terminal,558.0,0.0,40.0,93.07349105576887,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,0,2.5538461538461537,0.3,0.1575178770252572,0.31666666666666665,0.7333333333333333,60,0,81,terminal,553.0,0.0,101.0,77.49603416720666,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,1,2.923076923076923,0.2833333333333333,0.11372553947294581,0.35,0.6166666666666667,60,0,85,terminal,572.0,0.0,95.0,100.07369936826811,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,2,3.0615384615384613,0.23333333333333334,0.08046166035325036,0.31666666666666665,0.6833333333333333,60,0,79,terminal,552.0,0.0,85.0,70.67140238995164,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,3,3.3076923076923075,0.2833333333333333,0.13802308291421653,0.36666666666666664,0.6833333333333333,60,0,188,terminal,557.0,0.0,200.0,83.43572237015555,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,4,3.3076923076923075,0.2833333333333333,0.07960422367248025,0.35,0.6666666666666666,60,0,176,terminal,583.0,0.0,181.0,101.48600920880855,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,5,2.1538461538461537,0.26666666666666666,0.06916095891017121,0.3333333333333333,0.5666666666666667,60,0,88,terminal,523.0,0.0,95.0,83.08443975181015,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,6,2.769230769230769,0.31666666666666665,0.12631962921467776,0.38333333333333336,0.6666666666666666,60,0,79,terminal,563.0,0.0,81.0,106.16432230425788,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,7,2.7846153846153845,0.2833333333333333,0.13451522377899416,0.31666666666666665,0.6666666666666666,60,0,127,terminal,517.0,0.0,138.0,80.46404563040258,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,8,3.169230769230769,0.36666666666666664,0.1115754173315416,0.4666666666666667,0.8666666666666667,60,0,169,terminal,544.0,0.0,207.0,110.6921836330106,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,9,3.723076923076923,0.26666666666666666,0.09562111622515644,0.36666666666666664,0.7,60,0,94,terminal,556.0,0.0,101.0,79.48764090352533,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,10,3.1846153846153844,0.26666666666666666,0.06870255655865794,0.31666666666666665,0.8166666666666667,60,0,155,terminal,584.0,0.0,175.0,71.76069030921268,True,0
nominal,desligado,1.0,0.25,centralizada,j602_1.sm,11,2.8461538461538463,0.2833333333333333,0.043209876543209874,0.36666666666666664,0.65,60,0,87,terminal,538.0,0.0,92.0,76.89384508921577,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,0,2.420289855072464,0.31666666666666665,0.15708416023916422,0.31666666666666665,0.65,60,0,108,terminal,597.0,0.0,125.0,98.00992489352255,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,1,4.855072463768116,0.35,0.15137754374929072,0.38333333333333336,0.6166666666666667,60,0,117,terminal,584.0,0.0,128.0,104.80977886223381,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,2,3.3043478260869565,0.31666666666666665,0.10402606818104769,0.3333333333333333,0.5333333333333333,60,0,97,terminal,560.0,0.0,97.0,87.64764222259858,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,3,3.3043478260869565,0.23333333333333334,0.08998674400993278,0.2833333333333333,0.5166666666666667,60,0,165,terminal,575.0,0.0,165.0,69.40892858740395,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,4,2.8115942028985508,0.26666666666666666,0.1384240686461469,0.3,0.5333333333333333,60,0,121,terminal,601.0,0.0,121.0,99.2059586119153,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,5,2.463768115942029,0.18333333333333332,0.06736820487742279,0.2833333333333333,0.6,60,0,116,terminal,561.0,0.0,117.0,72.4810380283723,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,6,2.753623188405797,0.4,0.1542568823573794,0.45,0.5,60,0,100,terminal,587.0,0.0,100.0,124.17306793997184,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,7,3.0,0.26666666666666666,0.11215986094547992,0.3,0.65,60,0,190,terminal,540.0,0.0,204.0,71.787390361915,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,8,2.898550724637681,0.2,0.08321490744705931,0.26666666666666666,0.7833333333333333,60,0,189,terminal,563.0,0.0,215.0,70.51894097112628,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,9,3.4782608695652173,0.25,0.10808566122705522,0.2833333333333333,0.65,60,0,129,terminal,570.0,0.0,132.0,84.11146046588104,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,10,2.898550724637681,0.26666666666666666,0.10681350049623223,0.31666666666666665,0.75,60,0,198,terminal,605.0,0.0,209.0,91.16556958333172,True,0
nominal,desligado,1.0,0.25,centralizada,j6032_1.sm,11,4.36231884057971,0.3,0.0582972460766155,0.35,0.55,60,0,84,terminal,573.0,0.0,85.0,86.68382183010384,True,0
nominal,desligado,1.0,0.25,centralizada,j6035_1.sm,0,2.7435897435897436,0.16666666666666666,0.05183968081839714,0.18333333333333332,0.5333333333333333,60,0,125,terminal,553.0,0.0,145.0,48.133896625646834,True,0
nominal,desligado,1.0,0.25,centralizada,j6035_1.sm,1,2.8205128205128207,0.26666666666666666,0.11597517817719191,0.3333333333333333,0.6166666666666667,60,0,115,terminal,593.0,0.0,127.0,98.2609610058762,True,0
nominal,desligado,1.0,0.25,centralizada,j6035_1.sm,2,2.9358974358974357,0.35,0.13014042712592555,0.38333333333333336,0.7666666666666667,60,0,112,terminal,610.0,0.0,121.0,99.69652890395413,True,0
nominal,desligado,1.0,0.25,centralizada,j6035_1.sm,3,3.1153846153846154,0.25,0.09945179640770155,0.3,0.65,60,0,219,terminal,600.0,0.0,226.0,92.56027021883807,True,0
nominal,desligado,1.0,0.25,centralizada,j6035_1.sm,4,2.2948717948717947,0.26666666666666666,0.07714798735606156,0.26666666666666666,0.65,60,0,119,terminal,594.0,0.0,137.0,75.54718697002373,True,0
