concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,taxa_falha_efetiva,E_plano,retrabalho_sobre_esforco_total,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,N_req,N_fail,N_blocked,N_success,competencia_maxima_final,ablacoes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,motivo_termino,confianca_media_final,arquivo,semente,cenario,violacoes,atraso_relativo,fracao_porta1,fracao_fuga
True,285,82,0.6805000739694457,0.0,5.464398738318284,316.0,433.0,64.0,36.0,103.29677139379946,57,3,21,14,0.05,0.4,339.0,0.23354629306536143,0.30471024009970343,0.016119170319522962,0.1623405555988117,37,14,64,22,23,86,8,0,1,0.7659648859265082,0.2570239140832174,9,60,77,13,1,64,0.7659648859265082,nenhuma,103.29677139379946,0.0,116,0,terminal,0.965,j6041_6.sm,2,adaptativa,0,3.475609756097561,0.6166666666666667,0.1891891891891892
True,289,82,0.5963118098975756,7.105427357601002e-15,33.30388883400025,228.0,455.0,90.0,109.0,109.02362698158242,42,18,2,15,0.3,0.3333333333333333,339.0,0.24334347658424768,0.3216036194146974,0.09824155998230162,0.14288368423513312,42,15,90,94,18,184,7,0,39,0.794910294566222,0.24332019624229823,7,60,138,48,39,90,0.794910294566222,nenhuma,109.02362698158242,0.0,117,0,terminal,0.7974431361972042,j6041_6.sm,3,centralizada,0,3.524390243902439,0.7,0.2
True,254,82,0.6178474041029617,0.0,8.692828340330653,304.0,417.0,117.0,55.0,85.92393304691895,55,5,11,16,0.08333333333333333,0.26666666666666666,339.0,0.2022101518989552,0.2534629293419438,0.025642561475901632,0.12730906231020517,37,16,117,39,23,156,11,0,0,0.794910294566222,0.24332019624229823,7,60,145,28,0,117,0.794910294566222,nenhuma,85.92393304691895,0.0,91,0,terminal,0.9433333333333334,j6041_6.sm,3,adaptativa,0,3.097560975609756,0.6166666666666667,0.21052631578947367
True,315,82,0.6412155138138098,5.329070518200751e-15,20.402317285619784,245.0,453.0,77.0,97.0,79.47074227143223,43,17,3,16,0.2833333333333333,0.3333333333333333,339.0,0.1899075233792216,0.23442696835230747,0.0601838268012383,0.11248978551598515,34,16,77,81,26,158,14,0,22,0.7496468789669437,0.35303232464984247,9,60,122,45,22,77,0.7496468789669437,nenhuma,79.47074227143223,0.0,87,0,terminal,0.7593804922281223,j6041_6.sm,4,centralizada,0,3.841463414634146,0.5666666666666667,0.21052631578947367
True,284,82,0.6744704707682325,0.0,13.654637733361517,285.0,442.0,78.0,40.0,95.32891231925248,50,10,9,15,0.16666666666666666,0.31666666666666665,339.0,0.21948553185236994,0.2812062310302433,0.040279167355048724,0.14546727685472802,37,15,78,25,23,103,10,0,0,0.7496468789669437,0.35303232464984247,9,60,93,15,0,78,0.7496468789669437,nenhuma,95.3289123192525,0.0,104,0,terminal,0.9616666666666666,j6041_6.sm,4,adaptativa,0,3.4634146341463414,0.6166666666666667,0.2
True,278,82,0.7171655923547416,0.0,17.472233173381646,217.0,509.0,19.0,69.0,112.73845570135241,39,21,7,22,0.35,0.4666666666666667,339.0,0.24956577036665797,0.3325618162281782,0.051540510835934056,0.15884507144247387,42,22,19,47,18,66,3,0,31,0.6863255838987572,0.3910769205246226,16,60,32,13,31,19,0.6863255838987572,nenhuma,112.7384557013524,0.0,123,0,terminal,0.40418001881070237,j6041_6.sm,5,centralizada,0,3.3902439024390243,0.7,0.2682926829268293
True,268,82,0.61579752297272,0.0,12.159120305580373,274.0,420.0,91.0,49.0,122.042366738468,50,10,17,22,0.16666666666666666,0.45,339.0,0.2647096569493754,0.36000698152940414,0.03586761152088606,0.17893663603637347,34,22,91,27,26,118,14,0,1,0.6863255838987572,0.3910769205246226,16,60,103,12,1,91,0.6863255838987572,nenhuma,122.042366738468,0.0,135,0,terminal,0.9666666666666667,j6041_6.sm,5,adaptativa,0,3.268292682926829,0.5666666666666667,0.2682926829268293
True,285,82,0.7125928138600255,0.0,26.906600813145072,237.0,449.0,39.0,61.0,81.09335944299464,39,21,3,11,0.35,0.4,339.0,0.19303651824089058,0.23921344968434996,0.07937050387358428,0.1287005460820624,27,11,39,50,33,89,13,0,24,0.7631789564580391,0.24360497938515846,9,60,52,13,24,39,0.7631789564580391,nenhuma,81.09335944299464,0.0,90,0,terminal,0.6743509890633034,j6041_6.sm,6,centralizada,0,3.475609756097561,0.45,0.15492957746478872
True,241,82,0.7737153906603734,6.661338147750939e-16,8.266172321186197,310.0,439.0,16.0,25.0,87.39209960048663,55,5,12,19,0.08333333333333333,0.2833333333333333,339.0,0.204957126744069,0.257793804131229,0.02438398914804188,0.15402417422100403,27,19,16,6,33,22,2,0,1,0.7631789564580391,0.24360497938515846,9,60,19,3,1,16,0.7631789564580391,nenhuma,87.39209960048662,0.0,95,0,terminal,0.9333333333333332,j6041_6.sm,6,adaptativa,0,2.9390243902439024,0.45,0.24050632911392406
True,270,82,0.6192965877110946,0.0,31.117464475345813,212.0,423.0,76.0,85.0,99.03298999821384,41,19,2,16,0.31666666666666665,0.35,339.0,0.22608568820037425,0.2921327138590379,0.09179193060573985,0.14499005384567562,37,16,76,69,23,145,19,0,31,0.5858494645010164,0.43100241340042456,33,60,95,19,31,76,0.5858494645010164,nenhuma,99.03298999821382,0.0,107,0,terminal,0.7638458399483415,j6041_6.sm,7,centralizada,0,3.292682926829268,0.6166666666666667,0.21052631578947367
True,232,82,0.6143975408020014,0.0,5.0,314.0,395.0,128.0,48.0,71.90621913035059,56,4,16,9,0.06666666666666667,0.3333333333333333,339.0,0.1749942341649981,0.21211274079749437,0.014749262536873156,0.11184558025837274,43,9,128,39,17,167,16,0,0,0.5858494645010164,0.43100241340042456,33,60,151,23,0,128,0.5858494645010164,nenhuma,71.9062191303506,0.0,79,0,terminal,0.9983333333333334,j6041_6.sm,7,adaptativa,0,2.8292682926829267,0.7166666666666667,0.13043478260869565
True,284,82,0.5581266619264269,3.552713678800501e-15,51.174386767032324,187.0,431.0,108.0,113.0,120.22614399455985,38,22,2,21,0.36666666666666664,0.4,339.0,0.2618016103107233,0.35464939231433584,0.15095689311808946,0.15568774112289938,47,21,108,92,13,200,12,0,27,0.5273323364698471,0.27249021043639565,39,60,161,53,27,108,0.5273323364698471,nenhuma,120.22614399455985,0.0,130,0,terminal,0.875,j6041_6.sm,8,centralizada,0,3.4634146341463414,0.7833333333333333,0.25925925925925924
True,275,82,0.5903732569983416,1.7763568394002505e-15,11.31317526363922,289.0,426.0,142.0,59.0,94.57740031438564,52,8,13,15,0.13333333333333333,0.35,339.0,0.21813267999164132,0.2789893814583647,0.03337219841781481,0.1310703470939902,49,15,142,44,11,186,10,0,2,0.5273323364698471,0.27249021043639565,39,60,174,32,2,142,0.5273323364698471,nenhuma,94.57740031438564,0.0,103,0,terminal,0.9883334132791631,j6041_6.sm,8,adaptativa,0,3.3536585365853657,0.8166666666666667,0.2
True,341,82,0.6622734901414274,0.0,37.593446665271756,190.0,474.0,49.0,68.0,124.71640274892788,38,22,1,17,0.36666666666666664,0.38333333333333336,339.0,0.26894973309032083,0.36789499335966924,0.11089512290640637,0.17425393950720755,37,17,49,51,23,100,2,0,21,0.6872143627230507,0.3512385487549321,16,60,77,28,21,49,0.6872143627230507,nenhuma,124.71640274892789,0.0,136,0,terminal,0.6443917983080959,j6041_6.sm,9,centralizada,0,4.158536585365853,0.6166666666666667,0.22077922077922077
True,260,82,0.6167386323020645,0.0,5.0,289.0,412.0,105.0,50.0,101.0301483014798,53,7,16,11,0.11666666666666667,0.38333333333333336,339.0,0.22959824160107448,0.29802403628755103,0.014749262536873156,0.1512359113707024,34,11,105,39,26,144,5,0,0,0.6872143627230507,0.3512385487549321,16,60,139,34,0,105,0.6872143627230507,nenhuma,101.0301483014798,0.0,109,0,terminal,0.9747848816712,j6041_6.sm,9,adaptativa,0,3.1707317073170733,0.5666666666666667,0.15492957746478872
True,333,82,0.5853939640206882,0.0,19.533156094256924,212.0,457.0,122.0,105.0,96.67084406058085,39,21,1,16,0.35,0.36666666666666664,339.0,0.22188963383360716,0.2851647317421264,0.05761992948158385,0.12383047835853223,40,16,122,89,20,211,30,0,20,0.5820371027673271,0.4175993861121362,33,60,161,39,20,122,0.5820371027673271,nenhuma,96.67084406058085,0.0,104,0,terminal,0.875,j6041_6.sm,10,centralizada,0,4.060975609756097,0.6666666666666666,0.21052631578947367
True,272,82,0.5701778111909066,0.0,12.513358950639246,318.0,402.0,144.0,67.0,92.04322004456708,57,3,17,16,0.05,0.3333333333333333,339.0,0.21353594202235776,0.2715139234353011,0.036912563276221964,0.1305497555720752,43,16,144,51,17,195,28,0,3,0.5820371027673271,0.4175993861121362,33,60,164,20,3,144,0.5820371027673271,nenhuma,92.04322004456708,0.0,99,0,terminal,1.0,j6041_6.sm,10,adaptativa,0,3.317073170731707,0.7166666666666667,0.21052631578947367
True,326,82,0.6862942249063891,1.7763568394002505e-15,21.365903912128292,236.0,466.0,54.0,69.0,90.0090650457719,43,17,6,20,0.2833333333333333,0.38333333333333336,339.0,0.20980690707821908,0.2655134662117165,0.06302626522751709,0.1325594453436412,37,20,54,49,23,103,15,0,14,0.7131697048371954,0.48671389683598903,12,60,74,20,14,54,0.7131697048371954,nenhuma,90.00906504577192,0.0,100,0,terminal,0.6660333648404247,j6041_6.sm,11,centralizada,0,3.975609756097561,0.6166666666666667,0.25
True,238,82,0.7239516749389355,4.440892098500626e-16,6.08887483609996,307.0,423.0,59.0,37.0,65.29314364895912,55,5,14,21,0.08333333333333333,0.31666666666666665,339.0,0.16149950765836396,0.19260514350725402,0.017961282702359763,0.11174723571322097,40,21,59,16,20,75,10,0,0,0.7131697048371954,0.48671389683598903,12,60,65,6,0,59,0.7131697048371954,nenhuma,65.29314364895912,0.0,73,0,terminal,0.9966666666666667,j6041_6.sm,11,adaptativa,0,2.902439024390244,0.6666666666666666,0.25925925925925924
True,171,83,0.7355086545264319,0.0,20.292231251781576,273.0,485.0,42.0,94.0,38.40760454039035,48,12,1,16,0.2,0.21666666666666667,328.0,0.10482207264384588,0.11709635530606814,0.06186655869445602,0.05824561966821811,31,16,42,78,29,120,8,0,37,0.6268507180531939,0.4857196752206667,22,60,75,33,37,42,0.6268507180531939,nenhuma,38.40760454039036,0.0,44,0,terminal,0.5509515342237981,j6042_1.sm,0,centralizada,0,2.0602409638554215,0.5166666666666667,0.21052631578947367
True,145,83,0.63124817616442,0.0,3.0,306.0,379.0,116.0,63.0,42.39777429991756,55,5,8,7,0.08333333333333333,0.21666666666666667,328.0,0.11446552123606266,0.12926150701194378,0.009146341463414634,0.07061614168932369,26,7,116,56,34,172,25,1,2,0.6268507180531939,0.4857196752206667,22,60,145,29,2,116,0.6268507180531939,nenhuma,42.39777429991756,0.0,47,0,terminal,0.9850161962804859,j6042_1.sm,0,adaptativa,0,1.7469879518072289,0.43333333333333335,0.1044776119402985
True,209,83,0.6744000751297643,1.3322676295501878e-15,30.07135638320396,236.0,432.0,54.0,88.0,66.5693236568471,44,16,2,7,0.26666666666666666,0.3,328.0,0.16871388540773066,0.2029552550513631,0.0916809645829389,0.10392212239702611,27,7,54,81,33,135,23,3,31,0.6586427040007742,0.39362113220747674,17,60,81,27,31,54,0.6586427040007742,nenhuma,66.5693236568471,0.0,72,0,terminal,0.7311247946032774,j6042_1.sm,1,centralizada,0,2.5180722891566263,0.45,0.1044776119402985
True,132,83,0.6447299751541752,0.0,7.122410424447867,291.0,381.0,90.0,55.0,64.94506953688777,55,5,13,4,0.08333333333333333,0.3,328.0,0.1652777310921089,0.1980032607831944,0.021714665928194717,0.10990034926221479,27,4,90,51,33,141,7,8,2,0.6586427040007742,0.39362113220747674,17,60,132,42,2,90,0.6586427040007742,nenhuma,64.94506953688777,0.0,72,0,terminal,0.9466666666666667,j6042_1.sm,1,adaptativa,0,1.5903614457831325,0.45,0.0625
True,270,83,0.6913978619435645,1.7763568394002505e-15,26.757541785233954,241.0,454.0,59.0,84.0,59.640734647018476,44,16,3,16,0.26666666666666666,0.31666666666666665,328.0,0.15385569501958224,0.18183150807017828,0.08157787129644498,0.0908270405720089,34,16,59,68,26,127,8,3,20,0.7659648859265082,0.2570239140832174,5,60,99,40,20,59,0.7659648859265082,nenhuma,59.64073464701848,0.0,65,0,terminal,0.754355705872536,j6042_1.sm,2,centralizada,0,3.253012048192771,0.5666666666666667,0.21052631578947367
True,156,83,0.5589894238469074,0.0,15.185561453215133,276.0,401.0,144.0,96.0,76.36598742845513,53,7,10,13,0.11666666666666667,0.2833333333333333,328.0,0.18885363705810354,0.2328231324038266,0.04629744345492418,0.10645331499783618,32,13,144,83,28,227,7,6,0,0.7659648859265082,0.2570239140832174,5,60,220,76,0,144,0.7659648859265082,nenhuma,76.36598742845513,0.0,83,0,terminal,0.8599999999999999,j6042_1.sm,2,adaptativa,0,1.8795180722891567,0.5333333333333333,0.1780821917808219
True,263,83,0.6265335565975685,0.0,33.97778458293007,228.0,478.0,80.0,124.0,80.92801074504342,42,18,3,10,0.3,0.35,328.0,0.19790283037250792,0.2467317400763519,0.1035908066552746,0.10607555313903409,40,10,80,114,20,194,9,6,51,0.794910294566222,0.24332019624229823,4,60,134,54,51,80,0.794910294566222,nenhuma,80.92801074504341,0.0,88,0,terminal,0.5909277638810565,j6042_1.sm,3,centralizada,0,3.1686746987951806,0.6666666666666666,0.14285714285714285
True,139,83,0.6000990942071542,0.0,9.00263425150883,309.0,390.0,138.0,76.0,45.8926656692669,58,2,11,8,0.03333333333333333,0.21666666666666667,328.0,0.12274288822199587,0.1399166636258137,0.027447055644843996,0.070615761791997,25,8,138,68,35,206,5,2,1,0.794910294566222,0.24332019624229823,4,60,200,62,1,138,0.794910294566222,nenhuma,45.89266566926691,0.0,50,0,terminal,0.8866666666666666,j6042_1.sm,3,adaptativa,0,1.6746987951807228,0.4166666666666667,0.11764705882352941
True,300,83,0.627168058097997,0.0,26.69012669859957,262.0,416.0,98.0,105.0,44.29908647069302,48,12,1,6,0.2,0.21666666666666667,328.0,0.11898789999899771,0.13505819045942993,0.0813723374957304,0.0667859904743745,23,6,98,99,37,197,14,1,21,0.7496468789669437,0.35303232464984247,8,60,162,64,21,98,0.7496468789669437,nenhuma,44.29908647069303,0.0,48,0,terminal,0.8450000000000001,j6042_1.sm,4,centralizada,0,3.6144578313253013,0.38333333333333336,0.09090909090909091
True,150,83,0.5990628537423853,4.440892098500626e-16,6.336246531107141,311.0,394.0,132.0,65.0,66.69392566849352,57,3,15,9,0.05,0.3,328.0,0.16897631640906038,0.20333513923321195,0.019317824789960795,0.10140571938642197,35,9,132,56,25,188,11,9,0,0.7496468789669437,0.35303232464984247,8,60,177,45,0,132,0.7496468789669437,nenhuma,66.69392566849352,0.0,74,0,terminal,0.9633333333333334,j6042_1.sm,4,adaptativa,0,1.8072289156626506,0.5833333333333334,0.13043478260869565
True,192,83,0.5965775746108299,0.0,25.821858179895713,206.0,441.0,77.0,130.0,91.21652232348984,41,19,2,21,0.31666666666666665,0.35,328.0,0.21758808984418393,0.2780991534252739,0.07872517737773083,0.12339621689837232,35,21,77,109,25,186,16,7,29,0.6863255838987572,0.3910769205246226,14,60,141,64,29,77,0.6863255838987572,nenhuma,91.21652232348984,0.0,100,0,terminal,0.8203943279274767,j6042_1.sm,5,centralizada,0,2.3132530120481927,0.5833333333333334,0.25925925925925924
True,150,83,0.5547855308658324,0.0,15.280506751207831,299.0,384.0,130.0,77.0,101.15936363860463,56,4,24,10,0.06666666666666667,0.4666666666666667,328.0,0.23571514968456098,0.30841269402013605,0.046586910826853144,0.14615039390180481,34,10,130,67,26,197,6,4,1,0.6863255838987572,0.3910769205246226,14,60,190,60,1,130,0.6863255838987572,nenhuma,101.15936363860463,0.0,109,0,terminal,0.9692824076903893,j6042_1.sm,5,adaptativa,0,1.8072289156626506,0.5666666666666667,0.14285714285714285
True,184,83,0.7837247510016682,2.6645352591003757e-15,25.154268565980296,242.0,502.0,20.0,67.0,51.53100193454459,45,15,0,10,0.25,0.25,328.0,0.13577547465656528,0.15710671321507497,0.07668984318896431,0.0804504415538196,24,10,20,57,36,77,9,2,26,0.7631789564580391,0.24360497938515846,6,60,42,22,26,20,0.7631789564580391,nenhuma,51.53100193454459,0.0,58,0,terminal,0.4502036225466228,j6042_1.sm,6,centralizada,0,2.216867469879518,0.4,0.14285714285714285
True,138,83,0.7002913276661837,0.0,3.5,315.0,381.0,81.0,38.0,44.059286396897676,56,4,12,3,0.06666666666666667,0.26666666666666666,328.0,0.11842006907978914,0.1343270926734685,0.010670731707317074,0.08098250962443071,14,3,81,35,46,116,9,3,1,0.7631789564580391,0.24360497938515846,6,60,106,25,1,81,0.7631789564580391,nenhuma,44.059286396897676,0.0,48,0,terminal,0.9666666666666667,j6042_1.sm,6,adaptativa,0,1.6626506024096386,0.23333333333333334,0.047619047619047616
True,228,83,0.6764698644567235,0.0,39.3517232693288,243.0,469.0,48.0,111.0,65.30508961645522,47,13,3,10,0.21666666666666667,0.26666666666666666,328.0,0.16604181166366214,0.19910088297699763,0.11997476606502683,0.09419387019440861,36,10,48,101,24,149,22,4,41,0.5858494645010164,0.43100241340042456,27,60,86,38,41,48,0.5858494645010164,nenhuma,65.30508961645519,0.0,72,0,terminal,0.653899555547606,j6042_1.sm,7,centralizada,0,2.746987951807229,0.6,0.14285714285714285
True,135,83,0.5630221771166934,0.0,5.0,311.0,361.0,165.0,72.0,43.182558471721144,56,4,10,5,0.06666666666666667,0.23333333333333334,328.0,0.11633778981835172,0.13165414168207665,0.01524390243902439,0.06734830494243034,33,5,165,67,27,232,32,1,1,0.5858494645010164,0.43100241340042456,27,60,199,34,1,165,0.5858494645010164,nenhuma,43.182558471721144,0.0,49,0,terminal,0.9933333333333333,j6042_1.sm,7,adaptativa,0,1.6265060240963856,0.55,0.07692307692307693
True,218,83,0.4928359891632364,8.881784197001252e-16,27.587065068811324,218.0,422.0,173.0,165.0,96.2686355687912,41,19,4,14,0.31666666666666665,0.38333333333333336,328.0,0.2269049076411922,0.29350193770972927,0.0841069056975955,0.1124280763884842,48,14,173,151,12,324,29,5,26,0.5273323364698471,0.27249021043639565,33,60,269,96,26,173,0.5273323364698471,nenhuma,96.2686355687912,0.0,104,0,terminal,0.8466666666666667,j6042_1.sm,8,centralizada,0,2.6265060240963853,0.8,0.1891891891891892
True,172,83,0.5499639204672806,0.0,18.518215600617506,256.0,416.0,145.0,85.0,110.41325643060867,50,10,15,23,0.16666666666666666,0.4166666666666667,328.0,0.2518474403113417,0.3366257818006362,0.05645797439212654,0.14596948888975173,42,23,145,62,18,207,19,1,3,0.5273323364698471,0.27249021043639565,33,60,185,40,3,145,0.5273323364698471,nenhuma,110.41325643060867,0.0,119,0,terminal,0.9933333333333333,j6042_1.sm,8,adaptativa,0,2.072289156626506,0.7,0.27710843373493976
True,266,83,0.6964202758996418,0.0,34.133547562736496,220.0,502.0,26.0,99.0,93.82909899702732,42,18,4,9,0.3,0.36666666666666664,328.0,0.22243391748014174,0.28606432621044914,0.10406569378883078,0.13016830081857483,35,9,26,90,25,116,14,4,22,0.6872143627230507,0.3512385487549321,14,60,80,54,22,26,0.6872143627230507,nenhuma,93.82909899702732,0.0,104,0,terminal,0.47112025577044386,j6042_1.sm,9,centralizada,0,3.2048192771084336,0.5833333333333334,0.13043478260869565
True,153,83,0.6087498815555008,0.0,8.093021094858926,310.0,410.0,110.0,73.0,80.51142467962784,55,5,15,6,0.08333333333333333,0.3333333333333333,328.0,0.19708487894253715,0.24546166060862146,0.024673844801399166,0.11953980545753187,26,6,110,67,34,177,13,2,0,0.6872143627230507,0.3512385487549321,14,60,164,54,0,110,0.6872143627230507,nenhuma,80.51142467962784,0.0,88,0,terminal,0.9641590618056636,j6042_1.sm,9,adaptativa,0,1.8433734939759037,0.43333333333333335,0.09090909090909091
True,184,83,0.590693947757254,8.881784197001252e-16,33.10058578997416,230.0,442.0,128.0,107.0,71.27243732255091,43,17,3,12,0.2833333333333333,0.3333333333333333,328.0,0.178505778662036,0.21729401622728936,0.10091642009138464,0.09524931531298428,43,12,128,95,17,223,33,2,23,0.5820371027673271,0.4175993861121362,28,60,167,39,23,128,0.5820371027673271,nenhuma,71.27243732255091,0.0,77,0,terminal,0.8324611679706003,j6042_1.sm,10,centralizada,0,2.216867469879518,0.7166666666666667,0.16666666666666666
True,151,83,0.5585087820315476,0.0,11.46294507424534,290.0,384.0,138.0,82.0,83.54514226834414,54,6,19,23,0.1,0.4166666666666667,328.0,0.20300359228604212,0.25471079959861015,0.03494800327513823,0.12151222826287826,43,23,138,59,17,197,22,0,5,0.5820371027673271,0.4175993861121362,28,60,170,32,5,138,0.5820371027673271,nenhuma,83.54514226834414,0.0,92,0,terminal,0.98,j6042_1.sm,10,adaptativa,0,1.819277108433735,0.7166666666666667,0.27710843373493976
True,209,83,0.6915031294524047,0.0,38.01388496699826,201.0,496.0,40.0,76.0,105.27802648236467,38,22,5,15,0.36666666666666664,0.45,328.0,0.2429803037487979,0.3209695929340386,0.11589599075304348,0.1467743644659845,36,15,40,61,24,101,8,8,15,0.7131697048371954,0.48671389683598903,11,60,78,38,15,40,0.7131697048371954,nenhuma,105.27802648236467,0.0,116,0,terminal,0.6491058857980985,j6042_1.sm,11,centralizada,0,2.5180722891566263,0.6,0.2
True,146,83,0.5996667193402684,0.0,4.5,312.0,403.0,111.0,64.0,94.03996320383757,58,2,22,17,0.03333333333333333,0.4,328.0,0.2228224135220531,0.2867072048897487,0.013719512195121951,0.13993209980477628,32,17,111,47,28,158,7,0,0,0.7131697048371954,0.48671389683598903,11,60,151,40,0,111,0.7131697048371954,nenhuma,94.03996320383756,0.0,103,0,terminal,0.9610227657813556,j6042_1.sm,11,adaptativa,0,1.7590361445783131,0.5333333333333333,0.22077922077922077
True,160,78,0.6280586159553739,0.0,20.932571660075546,253.0,368.0,112.0,77.0,28.932571660075546,52,8,1,4,0.13333333333333333,0.15,294.0,0.08959322842952638,0.09841010768733179,0.07119922333359029,0.04937867095884979,19,4,112,73,41,185,28,1,18,0.6268507180531939,0.4857196752206667,17,60,139,27,18,112,0.6268507180531939,nenhuma,28.93257166007555,0.0,32,0,terminal,0.7483333333333334,j6043_10.sm,0,centralizada,0,2.051282051282051,0.31666666666666665,0.0625
True,128,78,0.6114575028218209,0.0,4.5,271.0,347.0,139.0,46.0,35.49651185671373,56,4,7,4,0.06666666666666667,0.18333333333333332,294.0,0.10772955275517423,0.1207364348867814,0.015306122448979591,0.06254930403109894,19,4,139,42,41,181,8,0,2,0.6268507180531939,0.4857196752206667,17,60,171,32,2,139,0.6268507180531939,nenhuma,35.49651185671373,0.0,40,0,terminal,0.9866666666666667,j6043_10.sm,0,adaptativa,0,1.641025641025641,0.31666666666666665,0.0625
True,207,78,0.6557115004265107,8.881784197001252e-16,17.0,223.0,392.0,62.0,108.0,35.823890148368136,48,12,0,6,0.2,0.2,294.0,0.1086152071405534,0.12184996649104808,0.05782312925170068,0.059923818266073896,18,6,62,102,42,164,14,11,32,0.6586427040007742,0.39362113220747674,14,60,118,56,32,62,0.6586427040007742,nenhuma,35.823890148368136,0.0,40,0,terminal,0.7062698117958138,j6043_10.sm,1,centralizada,0,2.6538461538461537,0.3,0.09090909090909091
True,107,78,0.6501486620416254,0.0,5.5,280.0,328.0,86.0,45.0,45.5,56,4,13,3,0.06666666666666667,0.2833333333333333,294.0,0.13402061855670103,0.15476190476190477,0.01870748299319728,0.09018830525272548,15,3,86,42,45,128,10,10,2,0.6586427040007742,0.39362113220747674,14,60,116,30,2,86,0.6586427040007742,nenhuma,45.5,0.0,50,0,terminal,0.9583333333333334,j6043_10.sm,1,adaptativa,0,1.3717948717948718,0.25,0.047619047619047616
True,243,78,0.7229851928342232,0.0,22.20821193843817,208.0,445.0,33.0,77.0,60.503615302998554,44,16,2,6,0.26666666666666666,0.3,294.0,0.17067136325615573,0.20579460987414475,0.07553813584502779,0.09829936624046308,23,6,33,71,37,104,0,7,35,0.7659648859265082,0.2570239140832174,3,60,69,36,35,33,0.7659648859265082,nenhuma,60.503615302998554,0.0,68,0,terminal,0.5281849746733415,j6043_10.sm,2,centralizada,0,3.1153846153846154,0.38333333333333336,0.09090909090909091
True,123,78,0.6554497573269693,0.0,2.0,290.0,378.0,81.0,59.0,58.70324197165844,58,2,15,8,0.03333333333333333,0.2833333333333333,294.0,0.1664380560935574,0.19967089106006272,0.006802721088435374,0.10179107329267165,24,8,81,51,36,132,0,12,1,0.7659648859265082,0.2570239140832174,3,60,131,50,1,81,0.7659648859265082,nenhuma,58.70324197165844,0.0,67,0,terminal,0.9077559726724008,j6043_10.sm,2,adaptativa,0,1.5769230769230769,0.4,0.11764705882352941
True,176,78,0.6364404355124176,0.0,7.959177634894365,258.0,407.0,98.0,101.0,33.4942516062982,51,9,2,7,0.15,0.18333333333333332,294.0,0.1022743191430541,0.11392602587176258,0.027072032771749542,0.052376157443427315,26,7,98,94,34,192,0,10,45,0.794910294566222,0.24332019624229823,2,60,147,49,45,98,0.794910294566222,nenhuma,33.4942516062982,0.0,38,0,terminal,0.7262192468152183,j6043_10.sm,3,centralizada,0,2.2564102564102564,0.43333333333333335,0.1044776119402985
True,131,78,0.6322948607086192,0.0,4.0,286.0,362.0,103.0,69.0,38.51770098890717,59,1,10,8,0.016666666666666666,0.18333333333333332,294.0,0.11583654306028096,0.13101258839764343,0.013605442176870748,0.0672777469104898,19,8,103,61,41,164,0,19,2,0.794910294566222,0.24332019624229823,2,60,162,59,2,103,0.794910294566222,nenhuma,38.51770098890718,0.0,44,0,terminal,0.853231183655306,j6043_10.sm,3,adaptativa,0,1.6794871794871795,0.31666666666666665,0.11764705882352941
True,188,78,0.6312566201990031,1.7763568394002505e-15,37.8438947325368,160.0,425.0,68.0,87.0,93.26026595336009,38,22,1,3,0.36666666666666664,0.38333333333333336,294.0,0.24082064222047492,0.31721178895700713,0.12872073038277823,0.13852037714018411,18,3,68,84,42,152,0,5,29,0.7496468789669437,0.35303232464984247,4,60,123,55,29,68,0.7496468789669437,nenhuma,93.2602659533601,0.0,104,0,terminal,0.6864826917680308,j6043_10.sm,4,centralizada,0,2.41025641025641,0.3,0.047619047619047616
True,130,78,0.661567253095785,0.0,7.5,264.0,368.0,100.0,43.0,45.254860375803936,56,4,8,8,0.06666666666666667,0.2,294.0,0.1333948770127379,0.15392809651633993,0.025510204081632654,0.08135634148927688,19,8,100,35,41,135,0,0,2,0.7496468789669437,0.35303232464984247,4,60,133,33,2,100,0.7496468789669437,nenhuma,45.254860375803936,0.0,50,0,terminal,0.9583333333333334,j6043_10.sm,4,adaptativa,0,1.6666666666666667,0.31666666666666665,0.11764705882352941
True,178,78,0.5496554711317285,0.0,21.177787956222133,163.0,389.0,103.0,135.0,80.71605201901762,41,19,1,14,0.31666666666666665,0.3333333333333333,294.0,0.2154059095790247,0.2745443946225089,0.07203329236810249,0.11405146426839649,22,14,103,121,38,224,5,2,36,0.6863255838987572,0.3910769205246226,9,60,183,80,36,103,0.6863255838987572,nenhuma,80.71605201901762,0.0,90,0,terminal,0.728932776173156,j6043_10.sm,5,centralizada,0,2.282051282051282,0.36666666666666664,0.1891891891891892
