concluiu,makespan,makespan_cpm,E_total,S_UR_final,S_UR_maximo,S_PV_final,TW,TL,TU,TR,n_limpas,n_com_erro,n_reportadas,n_adiamentos,taxa_omissao,E_plano,retrabalho_sobre_plano,divida_latente_sobre_plano,retrabalho_sobre_esforco_realizado,p1_omissao,p1_fuga,p2_ajuda,p2_bloqueio,p3_analitica,hiato_encontrado,hiato_sem_colega_capaz,hiato_sem_colega_livre,hiato_colega_capaz_sem_confianca,competencia_maxima_inicial,competencia_minima_inicial,tarefas_acima_da_competencia_maxima_inicial,n_tarefas,competencia_maxima_final,ablacoes,configuracao,arquivo,semente,cenario,atraso_relativo,violacoes,motivo_termino,tarefas_pendentes,dividas_pendentes,retrabalho_gerado,retrabalho_pendente,ocupacao_retrabalho,extensoes_horizonte,confianca_media_final
True,332,78,0.8399970113399519,0.0,14.21196114146934,279.0,763.0,0.0,87.0,58.336565130002924,46,14,2,0,0.23333333333333334,353.0,0.16525939130312442,0.040260513148638356,0.06422351292403788,42,0,0,87,18,87,33,16,54,0.7659648859265082,0.2570239140832174,11,60,0.7659648859265082,nenhuma,controle_motor,j6035_1.sm,2,centralizada,4.256410256410256,[],terminal,0,0,58.33656513000293,0.0,0.0,0.0,0.25
True,137,78,0.8683625018854805,0.0,2.5,347.0,570.0,10.0,14.0,62.40789274335977,58,2,15,0,0.03333333333333333,353.0,0.17679289728997102,0.007082152974504249,0.09507486645618353,19,0,10,14,41,24,14,3,0,0.7659648859265082,0.2570239140832174,11,60,0.9171659676216048,nenhuma,controle_motor,j6035_1.sm,2,adaptativa,1.7564102564102564,[],terminal,0,0,62.40789274335977,0.0,0.0,0.0,0.7999999999999999
True,227,78,0.7822155684258383,0.0,14.774742437970566,283.0,737.0,0.0,148.0,57.19551457300713,50,10,3,0,0.16666666666666666,353.0,0.16202695346460944,0.041854794441842966,0.06070450738552658,42,0,0,148,18,148,49,14,99,0.794910294566222,0.24332019624229823,8,60,0.794910294566222,nenhuma,controle_motor,j6035_1.sm,3,centralizada,2.91025641025641,[],terminal,0,0,57.19551457300713,0.0,0.0,0.0,0.25
True,133,78,0.8801469899096169,0.0,7.5,338.0,562.0,11.0,14.0,51.52970747273959,58,2,13,0,0.03333333333333333,353.0,0.14597650842135862,0.021246458923512748,0.08070056392002642,16,0,11,14,44,25,14,3,0,0.794910294566222,0.24332019624229823,8,60,0.9341430041389737,nenhuma,controle_motor,j6035_1.sm,3,adaptativa,1.705128205128205,[],terminal,0,0,51.52970747273959,0.0,0.0,0.0,0.7999999999999999
True,210,78,0.782440705314857,0.0,32.984261918408166,245.0,761.0,0.0,126.0,85.59766117839028,41,19,1,0,0.31666666666666665,353.0,0.24248629229005747,0.09343983546291265,0.08800932245167128,45,0,0,126,15,126,40,9,86,0.7496468789669437,0.35303232464984247,11,60,0.7496468789669437,nenhuma,controle_motor,j6035_1.sm,4,centralizada,2.6923076923076925,[],terminal,0,0,85.59766117839027,0.0,0.0,0.0,0.25
True,168,78,0.8845868783983725,0.0,5.0,323.0,558.0,11.0,19.0,42.80293595391251,56,4,6,0,0.06666666666666667,353.0,0.12125477607340654,0.014164305949008499,0.06785468727913428,14,0,11,19,46,30,19,7,0,0.7496468789669437,0.35303232464984247,11,60,0.9341851060118563,nenhuma,controle_motor,j6035_1.sm,4,adaptativa,2.1538461538461537,[],terminal,0,0,42.80293595391251,0.0,0.0,0.0,0.7999999999999999
True,198,78,0.7655641532386669,0.0,31.49326670263023,233.0,768.0,0.0,145.0,90.18176700284157,41,19,1,0,0.31666666666666665,353.0,0.25547242777008944,0.08921605298195533,0.08989573970455358,46,0,0,145,14,145,46,7,99,0.6863255838987572,0.3910769205246226,15,60,0.6863255838987572,nenhuma,controle_motor,j6035_1.sm,5,centralizada,2.5384615384615383,[],terminal,0,0,90.18176700284157,0.0,0.0,0.0,0.25
True,151,78,0.8943977460088545,0.0,3.26003487626643,344.0,571.0,11.0,11.0,45.418424630452066,58,2,8,0,0.03333333333333333,353.0,0.12866409243754126,0.009235226278375157,0.07114209565104967,20,0,11,11,40,22,11,0,0,0.6863255838987572,0.3910769205246226,15,60,0.8675128503530276,nenhuma,controle_motor,j6035_1.sm,5,adaptativa,1.935897435897436,[],terminal,0,0,45.418424630452066,0.0,0.0,0.0,0.7999999999999999
True,199,78,0.8561910685762102,8.881784197001252e-16,26.485953441109416,285.0,737.0,0.0,80.0,43.789170839615,49,11,1,0,0.18333333333333332,353.0,0.12404864260514163,0.07503102957821364,0.05087095925812237,38,0,0,80,22,80,57,49,23,0.7631789564580391,0.24360497938515846,11,60,0.7631789564580391,nenhuma,controle_motor,j6035_1.sm,6,centralizada,2.551282051282051,[],terminal,0,0,43.789170839615,0.0,0.0,0.0,0.25
True,141,78,0.8255948927196436,0.0,11.5,306.0,593.0,6.0,32.0,87.26994719718017,53,7,16,0,0.11666666666666667,353.0,0.24722364645093534,0.032577903682719546,0.12150020690371825,20,0,6,32,40,38,32,24,0,0.7631789564580391,0.24360497938515846,11,60,0.9720566008070599,nenhuma,controle_motor,j6035_1.sm,6,adaptativa,1.8076923076923077,[],terminal,0,0,87.26994719718017,0.0,0.0,0.0,0.7999999999999999
True,252,78,0.8124331113932098,1.7763568394002505e-15,27.461016554998533,259.0,746.0,0.0,103.0,69.22943887739106,47,13,1,0,0.21666666666666667,353.0,0.1961173905875101,0.07779324803115732,0.07539448850826388,44,0,0,103,16,103,44,12,59,0.5858494645010164,0.43100241340042456,27,60,0.5858494645010164,nenhuma,controle_motor,j6035_1.sm,7,centralizada,3.230769230769231,[],terminal,0,0,69.22943887739106,0.0,0.0,0.0,0.25
True,139,78,0.8973409830058982,0.0,5.0,343.0,569.0,11.0,17.0,37.09563452008291,58,2,8,0,0.03333333333333333,353.0,0.10508678334301108,0.014164305949008499,0.05850163997447931,21,0,11,17,39,28,17,5,0,0.5858494645010164,0.43100241340042456,27,60,0.8928127346134834,nenhuma,controle_motor,j6035_1.sm,7,adaptativa,1.7820512820512822,[],terminal,0,0,37.09563452008291,0.0,0.0,0.0,0.7999999999999999
True,273,78,0.7390632968109387,0.0,28.63225201361814,249.0,791.0,0.0,199.0,80.27368753551748,43,17,1,0,0.2833333333333333,353.0,0.22740421398163593,0.08111119550600039,0.07500295342246613,52,0,0,199,8,199,71,25,128,0.5273323364698471,0.27249021043639565,33,60,0.5273323364698471,nenhuma,controle_motor,j6035_1.sm,8,centralizada,3.5,[],terminal,0,0,80.27368753551747,0.0,0.0,0.0,0.25
True,146,78,0.8517019655776696,8.881784197001252e-16,11.084650022706956,332.0,579.0,15.0,17.0,68.81526801724745,57,3,12,0,0.05,353.0,0.19494410203186247,0.03140127485186107,0.10122642319869395,19,0,15,17,41,32,17,2,0,0.5273323364698471,0.27249021043639565,33,60,0.8405046868046085,nenhuma,controle_motor,j6035_1.sm,8,adaptativa,1.8717948717948718,[],terminal,0,0,68.81526801724745,0.0,0.0,0.0,0.7999999999999999
True,208,78,0.8013087022244376,0.0,45.07273225598898,272.0,731.0,0.0,111.0,70.25765796719755,48,12,1,0,0.2,353.0,0.1990301925416361,0.1276847939263144,0.07701514736938918,37,0,0,111,23,111,54,28,57,0.6872143627230507,0.3512385487549321,15,60,0.6872143627230507,nenhuma,controle_motor,j6035_1.sm,9,centralizada,2.6666666666666665,[],terminal,0,0,70.25765796719755,0.0,0.0,0.0,0.25
True,157,78,0.9010077846532758,0.0,5.0,339.0,579.0,10.0,16.0,37.613759683341364,58,2,9,0,0.03333333333333333,353.0,0.10655456000946562,0.014164305949008499,0.058532452996145255,20,0,10,16,40,26,16,6,0,0.6872143627230507,0.3512385487549321,15,60,0.9533384004737587,nenhuma,controle_motor,j6035_1.sm,9,adaptativa,2.0128205128205128,[],terminal,0,0,37.613759683341364,0.0,0.0,0.0,0.7999999999999999
True,219,78,0.7843693705999046,0.0,33.14310868245294,275.0,762.0,0.0,136.0,73.48107583191832,48,12,2,0,0.2,353.0,0.20816168790911704,0.09388982629590067,0.07563819580221212,44,0,0,136,16,136,48,23,88,0.5820371027673271,0.4175993861121362,27,60,0.5820371027673271,nenhuma,controle_motor,j6035_1.sm,10,centralizada,2.8076923076923075,[],terminal,0,0,73.48107583191833,0.0,0.0,0.0,0.25
True,141,78,0.8809530870750407,0.0,6.7096224378635485,328.0,580.0,11.0,12.0,55.37785065914059,56,4,12,0,0.06666666666666667,353.0,0.15687776390691385,0.019007429002446313,0.08411256636853531,21,0,11,12,39,23,12,1,0,0.5820371027673271,0.4175993861121362,27,60,0.9115227298852786,nenhuma,controle_motor,j6035_1.sm,10,adaptativa,1.8076923076923077,[],terminal,0,0,55.37785065914059,0.0,0.0,0.0,0.7999999999999999
True,266,78,0.8423321588313935,0.0,30.641078202602813,249.0,754.0,0.0,57.0,84.1338163867081,46,14,1,0,0.23333333333333334,353.0,0.23833942319180768,0.08680192125383233,0.09399021112432349,41,0,0,57,19,57,18,4,39,0.7131697048371954,0.48671389683598903,13,60,0.7131697048371954,nenhuma,controle_motor,j6035_1.sm,11,centralizada,3.41025641025641,[],terminal,0,0,84.1338163867081,0.0,0.0,0.0,0.25
True,141,78,0.8591215403155636,0.0,7.4987804394002415,320.0,577.0,7.0,19.0,68.61626489781919,56,4,17,0,0.06666666666666667,353.0,0.1943803538181847,0.021243004077621083,0.10216587727853581,21,0,7,19,39,26,19,12,0,0.7131697048371954,0.48671389683598903,13,60,0.8662807542139304,nenhuma,controle_motor,j6035_1.sm,11,adaptativa,1.8076923076923077,[],terminal,0,0,68.61626489781919,0.0,0.0,0.0,0.7999999999999999
True,200,73,0.8024696666592255,1.7763568394002505e-15,20.095403016530987,240.0,668.0,0.0,93.0,71.43021855388217,44,16,0,0,0.26666666666666666,341.0,0.20947278168293892,0.058930800634988234,0.08580925699450516,31,0,0,93,29,93,29,0,64,0.6268507180531939,0.4857196752206667,15,60,0.6268507180531939,nenhuma,controle_motor,j6038_1.sm,0,centralizada,2.73972602739726,[],terminal,0,0,71.43021855388218,0.0,0.0,0.0,0.25
True,142,73,0.8635445650257474,0.0,5.0,306.0,557.0,10.0,13.0,65.01592918182806,55,5,12,0,0.08333333333333333,341.0,0.1906625489203169,0.01466275659824047,0.1007974008708555,22,0,10,13,38,23,13,2,0,0.6268507180531939,0.4857196752206667,15,60,0.98,nenhuma,controle_motor,j6038_1.sm,0,adaptativa,1.9452054794520548,[],terminal,0,0,65.01592918182806,0.0,0.0,0.0,0.7999999999999999
True,194,73,0.8566800832385698,0.0,27.39351636324848,281.0,692.0,0.0,69.0,46.76945039270938,51,9,0,0,0.15,341.0,0.13715381346835595,0.08033289256084598,0.057899503837353226,33,0,0,69,27,69,26,12,43,0.6586427040007742,0.39362113220747674,14,60,0.6586427040007742,nenhuma,controle_motor,j6038_1.sm,1,centralizada,2.6575342465753424,[],terminal,0,0,46.76945039270938,0.0,0.0,0.0,0.25
True,148,73,0.8981962512138821,0.0,5.493692451451101,316.0,554.0,7.0,14.0,41.79170810531394,57,3,8,0,0.05,341.0,0.12255632875458633,0.016110535048243696,0.0677565984693462,24,0,7,14,36,21,14,4,0,0.6586427040007742,0.39362113220747674,14,60,0.8902452456839826,nenhuma,controle_motor,j6038_1.sm,1,adaptativa,2.0273972602739727,[],terminal,0,0,41.79170810531394,0.0,0.0,0.0,0.7999999999999999
True,263,73,0.7909405257215719,0.0,39.852455478503934,227.0,724.0,0.0,84.0,107.36591748096055,45,15,3,0,0.25,341.0,0.3148560629940192,0.11686937090470362,0.11729289394609095,41,0,0,84,19,84,49,37,35,0.7659648859265082,0.2570239140832174,5,60,0.7659648859265082,nenhuma,controle_motor,j6038_1.sm,2,centralizada,3.6027397260273974,[],terminal,0,0,107.36591748096055,0.0,0.0,0.0,0.25
True,148,73,0.8691106633894328,0.0,9.507659116278322,313.0,572.0,10.0,15.0,61.1440363063376,57,3,9,0,0.05,341.0,0.17930802435876128,0.027881698288206223,0.0929037306931969,22,0,10,15,38,25,15,5,0,0.7659648859265082,0.2570239140832174,5,60,0.9647966268069781,nenhuma,controle_motor,j6038_1.sm,2,adaptativa,2.0273972602739727,[],terminal,0,0,61.1440363063376,0.0,0.0,0.0,0.7999999999999999
True,187,73,0.8169797870855678,0.0,20.182253921309968,290.0,680.0,0.0,98.0,54.333933775498615,51,9,2,0,0.15,341.0,0.1593370491950106,0.059185495370410464,0.06527900830504148,31,0,0,98,29,98,47,22,51,0.794910294566222,0.24332019624229823,4,60,0.794910294566222,nenhuma,controle_motor,j6038_1.sm,3,centralizada,2.5616438356164384,[],terminal,0,0,54.33393377549862,0.0,0.0,0.0,0.25
True,150,73,0.8602787233309507,0.0,0.0,341.0,529.0,11.0,16.0,58.91698638290371,60,0,16,0,0.0,341.0,0.17277708616687304,0.0,0.09581291082796108,18,0,11,16,42,27,16,5,0,0.794910294566222,0.24332019624229823,4,60,0.9481749617529427,nenhuma,controle_motor,j6038_1.sm,3,adaptativa,2.0547945205479454,[],terminal,0,0,58.91698638290371,0.0,0.0,0.0,0.7999999999999999
True,178,73,0.8497885134969616,0.0,5.5,317.0,652.0,0.0,89.0,26.249721129975203,55,5,3,0,0.08333333333333333,341.0,0.07697865434010323,0.016129032258064516,0.03421274769747149,26,0,0,89,34,89,34,7,55,0.7496468789669437,0.35303232464984247,5,60,0.7496468789669437,nenhuma,controle_motor,j6038_1.sm,4,centralizada,2.4383561643835616,[],terminal,0,0,26.249721129975203,0.0,0.0,0.0,0.25
True,135,73,0.8809523809523809,0.0,8.5,311.0,518.0,12.0,16.0,42.0,55,5,7,0,0.08333333333333333,341.0,0.12316715542521994,0.024926686217008796,0.07142857142857142,11,0,12,16,49,28,16,4,0,0.7496468789669437,0.35303232464984247,5,60,0.98,nenhuma,controle_motor,j6038_1.sm,4,adaptativa,1.8493150684931507,[],terminal,0,0,42.0,0.0,0.0,0.0,0.7999999999999999
True,183,73,0.8210141446441065,0.0,7.390615369506916,308.0,702.0,0.0,112.0,41.040080100329114,54,6,3,0,0.1,341.0,0.12035214105668361,0.021673358854858993,0.04799784367478251,38,0,0,112,22,112,53,25,59,0.6863255838987572,0.3910769205246226,12,60,0.6863255838987572,nenhuma,controle_motor,j6038_1.sm,5,centralizada,2.506849315068493,[],terminal,0,0,41.040080100329114,0.0,0.0,0.0,0.25
True,144,73,0.8868492522590035,0.0,3.0,334.0,532.0,10.0,16.0,41.87647127725138,58,2,10,0,0.03333333333333333,341.0,0.12280490110630904,0.008797653958944282,0.06980849105164666,20,0,10,16,40,26,16,6,0,0.6863255838987572,0.3910769205246226,12,60,0.98,nenhuma,controle_motor,j6038_1.sm,5,adaptativa,1.9726027397260273,[],terminal,0,0,41.87647127725138,0.0,0.0,0.0,0.7999999999999999
True,171,73,0.8407366817773012,1.7763568394002505e-15,19.844705254631243,274.0,688.0,0.0,81.0,49.3299419570717,50,10,3,0,0.16666666666666666,341.0,0.1446625863843745,0.058195616582496314,0.06028123795531299,35,0,0,81,25,81,57,44,24,0.7631789564580391,0.24360497938515846,5,60,0.7631789564580391,nenhuma,controle_motor,j6038_1.sm,6,centralizada,2.3424657534246576,[],terminal,0,0,49.329941957071696,0.0,0.0,0.0,0.25
True,139,73,0.8746860010214408,0.0,4.5,298.0,534.0,7.0,9.0,60.50479758039512,54,6,11,0,0.1,341.0,0.17743342398942852,0.013196480938416423,0.09910617872323513,9,0,7,9,51,16,9,2,0,0.7631789564580391,0.24360497938515846,5,60,0.977110999380362,nenhuma,controle_motor,j6038_1.sm,6,adaptativa,1.904109589041096,[],terminal,0,0,60.50479758039512,0.0,0.0,0.0,0.7999999999999999
True,220,73,0.7261059198266523,8.881784197001252e-16,29.483799012305614,270.0,726.0,0.0,202.0,71.85412620423533,47,13,2,0,0.21666666666666667,341.0,0.210715912622391,0.08646275370177599,0.07186460936758493,40,0,0,202,20,202,64,1,138,0.5858494645010164,0.43100241340042456,18,60,0.5858494645010164,nenhuma,controle_motor,j6038_1.sm,7,centralizada,3.0136986301369864,[],terminal,0,0,71.85412620423533,0.0,0.0,0.0,0.25
True,156,73,0.9076175040518638,0.0,4.5,329.0,560.0,12.0,17.0,28.0,58,2,6,0,0.03333333333333333,341.0,0.08211143695014662,0.013196480938416423,0.04538087520259319,25,0,12,17,35,29,17,4,0,0.5858494645010164,0.43100241340042456,18,60,0.98,nenhuma,controle_motor,j6038_1.sm,7,adaptativa,2.136986301369863,[],terminal,0,0,28.0,0.0,0.0,0.0,0.7999999999999999
True,231,73,0.7119437896841468,0.0,33.12303332828387,252.0,779.0,0.0,241.0,74.18750649626782,47,13,3,0,0.21666666666666667,341.0,0.21755867007703172,0.09713499509760665,0.06780145638276017,54,0,0,241,6,241,84,19,157,0.5273323364698471,0.27249021043639565,26,60,0.5273323364698471,nenhuma,controle_motor,j6038_1.sm,8,centralizada,3.164383561643836,[],terminal,0,0,74.18750649626782,0.0,0.0,0.0,0.25
True,146,73,0.8283119156172221,0.0,4.5,332.0,527.0,14.0,18.0,77.23375453593773,59,1,17,0,0.016666666666666666,341.0,0.22649194878574117,0.013196480938416423,0.1213921046868556,12,0,14,18,48,32,18,4,0,0.5273323364698471,0.27249021043639565,26,60,0.9478858066941331,nenhuma,controle_motor,j6038_1.sm,8,adaptativa,2.0,[],terminal,0,0,77.23375453593773,0.0,0.0,0.0,0.7999999999999999
True,241,73,0.7869865291938378,3.9968028886505635e-15,30.12206947824574,252.0,692.0,0.0,116.0,71.30348783588614,46,14,4,0,0.23333333333333334,341.0,0.20910113734863972,0.08833451459896112,0.08109087342684837,34,0,0,116,26,116,36,10,80,0.6872143627230507,0.3512385487549321,12,60,0.6872143627230507,nenhuma,controle_motor,j6038_1.sm,9,centralizada,3.3013698630136985,[],terminal,0,0,71.30348783588613,0.0,0.0,0.0,0.25
True,146,73,0.9063641276218686,0.0,4.0,327.0,552.0,11.0,15.0,31.026751145089644,58,2,10,0,0.03333333333333333,341.0,0.09098754001492565,0.011730205278592375,0.050944808395942,21,0,11,15,39,26,15,4,0,0.6872143627230507,0.3512385487549321,12,60,0.98,nenhuma,controle_motor,j6038_1.sm,9,adaptativa,2.0,[],terminal,0,0,31.026751145089644,0.0,0.0,0.0,0.7999999999999999
True,272,73,0.7457028224623055,0.0,17.78026753735456,250.0,763.0,0.0,174.0,86.19580537536304,47,13,3,0,0.21666666666666667,341.0,0.2527736228016511,0.05214154703036528,0.08424175013475724,41,0,0,174,19,174,48,6,126,0.5820371027673271,0.4175993861121362,18,60,0.5820371027673271,nenhuma,controle_motor,j6038_1.sm,10,centralizada,3.7260273972602738,[],terminal,0,0,86.19580537536304,0.0,0.0,0.0,0.25
True,147,73,0.873314033180448,0.0,6.0,309.0,561.0,13.0,16.0,52.38060844727514,55,5,8,0,0.08333333333333333,341.0,0.1536088224260268,0.017595307917888565,0.08154139112929713,21,0,13,16,39,29,16,3,0,0.5820371027673271,0.4175993861121362,18,60,0.98,nenhuma,controle_motor,j6038_1.sm,10,adaptativa,2.0136986301369864,[],terminal,0,0,52.38060844727514,0.0,0.0,0.0,0.7999999999999999
True,277,73,0.8445580734247123,0.0,24.460601235586232,230.0,670.0,0.0,43.0,80.31430375548564,43,17,1,0,0.2833333333333333,341.0,0.23552581746476728,0.0717319684328042,0.10123894574355237,31,0,0,43,29,43,15,2,28,0.7131697048371954,0.48671389683598903,8,60,0.7131697048371954,nenhuma,controle_motor,j6038_1.sm,11,centralizada,3.7945205479452055,[],terminal,0,0,80.31430375548564,0.0,0.0,0.0,0.25
True,144,73,0.8387252873795648,8.881784197001252e-16,10.451011368068666,311.0,551.0,7.0,25.0,73.9493114026562,54,6,17,0,0.1,341.0,0.2168601507409273,0.030648127179087,0.1125647140793353,23,0,7,25,37,32,25,18,0,0.7131697048371954,0.48671389683598903,8,60,0.9740992212828125,nenhuma,controle_motor,j6038_1.sm,11,adaptativa,1.9726027397260273,[],terminal,0,0,73.9493114026562,0.0,0.0,0.0,0.7999999999999999
True,187,86,0.8465585895175316,0.0,19.960517959910128,331.0,750.0,0.0,103.0,32.93986203298461,54,6,1,0,0.1,375.0,0.08783963208795895,0.053228047893093676,0.03718069752206072,43,0,0,103,17,103,50,21,53,0.6268507180531939,0.4857196752206667,22,60,0.6268507180531939,nenhuma,controle_motor,j6040_1.sm,0,centralizada,2.1744186046511627,[],terminal,0,0,32.93986203298461,0.0,0.0,0.0,0.25
True,147,86,0.9024246793723154,0.0,8.678962089621468,332.0,615.0,8.0,16.0,42.4973194524837,55,5,5,0,0.08333333333333333,375.0,0.1133261852066232,0.023143898905657247,0.06235874777413084,26,0,8,16,34,24,16,6,0,0.6268507180531939,0.4857196752206667,22,60,0.9322313769090448,nenhuma,controle_motor,j6040_1.sm,0,adaptativa,1.7093023255813953,[],terminal,0,0,42.4973194524837,0.0,0.0,0.0,0.7999999999999999
True,183,86,0.8151589643602576,1.7763568394002505e-15,27.65086970562749,321.0,699.0,0.0,114.0,44.50145745938039,52,8,3,0,0.13333333333333333,375.0,0.11867055322501438,0.07373565254833997,0.05189665518613817,34,0,0,114,26,114,32,4,82,0.6586427040007742,0.39362113220747674,19,60,0.6586427040007742,nenhuma,controle_motor,j6040_1.sm,1,centralizada,2.127906976744186,[],terminal,0,0,44.50145745938039,0.0,0.0,0.0,0.25
True,147,86,0.8810055494004619,8.881784197001252e-16,9.0,328.0,609.0,5.0,12.0,65.25557769123473,54,6,10,0,0.1,375.0,0.17401487384329262,0.024,0.0944015206491146,22,0,5,12,38,17,12,6,0,0.6586427040007742,0.39362113220747674,19,60,0.798895633023558,nenhuma,controle_motor,j6040_1.sm,1,adaptativa,1.7093023255813953,[],terminal,0,0,65.25557769123473,0.0,0.0,0.0,0.7999999999999999
True,291,86,0.8224070504358558,0.0,21.077671485938335,291.0,777.0,0.0,103.0,64.78762017933676,48,12,3,0,0.2,375.0,0.17276698714489802,0.05620712396250223,0.06857373953210666,39,0,0,103,21,103,56,28,47,0.7659648859265082,0.2570239140832174,4,60,0.7659648859265082,nenhuma,controle_motor,j6040_1.sm,2,centralizada,3.383720930232558,[],terminal,0,0,64.78762017933676,0.0,0.0,0.0,0.25
True,146,86,0.8963949504112456,0.0,4.5,353.0,601.0,8.0,12.0,49.46339308836456,57,3,9,0,0.05,375.0,0.13190238156897216,0.012,0.0737749347664168,23,0,8,12,37,20,12,4,0,0.7659648859265082,0.2570239140832174,4,60,0.8796091639898009,nenhuma,controle_motor,j6040_1.sm,2,adaptativa,1.697674418604651,[],terminal,0,0,49.46339308836456,0.0,0.0,0.0,0.7999999999999999
True,222,86,0.7674280044152593,0.0,14.158601815071993,317.0,796.0,0.0,200.0,41.23084826245198,51,9,1,0,0.15,375.0,0.10994892869987194,0.037756271506858646,0.03975088894774106,45,0,0,200,15,200,90,42,110,0.794910294566222,0.24332019624229823,2,60,0.794910294566222,nenhuma,controle_motor,j6040_1.sm,3,centralizada,2.5813953488372094,[],terminal,0,0,41.23084826245198,0.0,0.0,0.0,0.25
True,144,86,0.89430268373064,0.0,0.0,375.0,598.0,8.0,10.0,52.6774074135675,60,0,12,0,0.0,375.0,0.14047308643618,0.0,0.07877850639118016,22,0,8,10,38,18,10,2,0,0.794910294566222,0.24332019624229823,2,60,0.794910294566222,nenhuma,controle_motor,j6040_1.sm,3,adaptativa,1.6744186046511629,[],terminal,0,0,52.6774074135675,0.0,0.0,0.0,0.7999999999999999
True,297,86,0.7697405916643576,4.440892098500626e-16,20.06743618864258,274.0,756.0,0.0,152.0,74.14906188765848,46,14,3,0,0.23333333333333334,375.0,0.1977308317004226,0.05351316316971355,0.07549674969413135,36,0,0,152,24,152,58,11,94,0.7496468789669437,0.35303232464984247,5,60,0.7496468789669437,nenhuma,controle_motor,j6040_1.sm,4,centralizada,3.453488372093023,[],terminal,0,0,74.14906188765848,0.0,0.0,0.0,0.25
True,145,86,0.8927068323905201,0.0,14.0,337.0,600.0,7.0,17.0,48.11314871792797,55,5,6,0,0.08333333333333333,375.0,0.12830172991447458,0.037333333333333336,0.07158489431385914,20,0,7,17,40,24,17,10,0,0.7496468789669437,0.35303232464984247,5,60,0.9004760783416892,nenhuma,controle_motor,j6040_1.sm,4,adaptativa,1.686046511627907,[],terminal,0,0,48.11314871792797,0.0,0.0,0.0,0.7999999999999999
True,208,86,0.822484211847192,1.7763568394002505e-15,22.503331593712236,294.0,781.0,0.0,100.0,68.5623001029724,48,12,1,0,0.2,375.0,0.18283280027459306,0.060008884249899294,0.07220410929913432,41,0,0,100,19,100,33,12,67,0.6863255838987572,0.3910769205246226,15,60,0.6863255838987572,nenhuma,controle_motor,j6040_1.sm,5,centralizada,2.4186046511627906,[],terminal,0,0,68.5623001029724,0.0,0.0,0.0,0.25
True,147,86,0.903832372261373,0.0,6.869672163237245,355.0,605.0,6.0,17.0,41.37190851695252,57,3,9,0,0.05,375.0,0.11032508937854006,0.018319125768632653,0.06180705821464083,20,0,6,17,40,23,17,9,0,0.6863255838987572,0.3910769205246226,15,60,0.8365427325724601,nenhuma,controle_motor,j6040_1.sm,5,adaptativa,1.7093023255813953,[],terminal,0,0,41.37190851695252,0.0,0.0,0.0,0.7999999999999999
True,193,86,0.8462670216705073,0.0,15.555705008515652,313.0,763.0,0.0,71.0,67.60668023416476,52,8,5,0,0.13333333333333333,375.0,0.18028448062443936,0.0414818800227084,0.07498467093944555,33,0,0,71,27,71,54,42,17,0.7631789564580391,0.24360497938515846,4,60,0.7631789564580391,nenhuma,controle_motor,j6040_1.sm,6,centralizada,2.244186046511628,[],terminal,0,0,67.60668023416476,0.0,0.0,0.0,0.25
True,144,86,0.8812063239378926,0.0,6.732231553192577,338.0,598.0,6.0,16.0,58.61519346307712,55,5,9,0,0.08333333333333333,375.0,0.15630718256820564,0.017952617475180205,0.08637471431188391,20,0,6,16,40,22,16,9,0,0.7631789564580391,0.24360497938515846,4,60,0.9154793252958993,nenhuma,controle_motor,j6040_1.sm,6,adaptativa,1.6744186046511629,[],terminal,0,0,58.61519346307712,0.0,0.0,0.0,0.7999999999999999
True,188,86,0.7952146809009906,8.881784197001252e-15,38.70755453434127,286.0,742.0,0.0,121.0,70.0813650966585,46,14,2,0,0.23333333333333334,375.0,0.186883640257756,0.10322014542491005,0.07510745334561336,44,0,0,121,16,121,40,6,81,0.5858494645010164,0.43100241340042456,29,60,0.5858494645010164,nenhuma,controle_motor,j6040_1.sm,7,centralizada,2.186046511627907,[],terminal,0,0,70.08136509665849,0.0,0.0,0.0,0.25
True,147,86,0.8694760997996241,0.0,11.550685070222993,339.0,611.0,9.0,15.0,67.72201862800888,56,4,11,0,0.06666666666666667,375.0,0.18059204967469036,0.03080182685392798,0.09637099284327112,24,0,9,15,36,24,15,5,0,0.5858494645010164,0.43100241340042456,29,60,0.8190964628834393,nenhuma,controle_motor,j6040_1.sm,7,adaptativa,1.7093023255813953,[],terminal,0,0,67.72201862800888,0.0,0.0,0.0,0.7999999999999999
True,237,86,0.7288780824588407,4.884981308350689e-15,26.289732399955863,285.0,836.0,0.0,251.0,59.96822434252356,45,15,0,0,0.25,375.0,0.15991526491339617,0.07010595306654897,0.05228412005650735,53,0,0,251,7,251,81,15,170,0.5273323364698471,0.27249021043639565,37,60,0.5273323364698471,nenhuma,controle_motor,j6040_1.sm,8,centralizada,2.755813953488372,[],terminal,0,0,59.96822434252356,0.0,0.0,0.0,0.25
True,142,86,0.8390701564232892,0.0,9.416918974759122,346.0,616.0,15.0,28.0,75.14600112322896,56,4,14,0,0.06666666666666667,375.0,0.20038933632861056,0.025111783932690993,0.10235838785235778,22,0,15,28,38,43,28,12,0,0.5273323364698471,0.27249021043639565,37,60,0.9505872086304371,nenhuma,controle_motor,j6040_1.sm,8,adaptativa,1.6511627906976745,[],terminal,0,0,75.14600112322897,0.0,0.0,0.0,0.7999999999999999
